Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
21,TAKE.NS,42.87,895.14K,Technology Services,Information Technology Services,98.0,89.0,85.0,98.0,924.42K,478.64K,49.94,7.3,6.27B,No
24,CUPID.NS,86.34,15170.71K,Consumer Non-Durables,Household/Personal Care,97.0,90.0,31.0,97.0,38090.48K,16794.26K,105.39,11.8,116.17B,No
39,MTARTECH.NS,3926.5,813.88K,Electronic Technology,Aerospace & Defense,97.0,89.0,97.0,97.0,609.45K,258.01K,3987.7,1251.1,120.86B,No
40,PFOCUS.NS,340.7,3511.73K,Consumer Services,Movies/Entertainment,97.0,94.0,96.0,96.0,5840.31K,5544.43K,359.0,88.45,264.38B,No
51,STLTECH.NS,189.93,4037.69K,Technology Services,Information Technology Services,96.0,90.0,97.0,95.0,9075.64K,5963.22K,205.73,58.86,92.71B,No
56,NATIONALUM.NS,411.75,12269.81K,Non-Energy Minerals,Aluminum,96.0,87.0,94.0,96.0,17107.11K,15028.79K,431.5,140.5,757.08B,No
59,BAJAJCON.NS,387.95,781.82K,Consumer Non-Durables,Household/Personal Care,96.0,82.0,96.0,95.0,1791.43K,560.82K,408.7,159.0,50.67B,No
61,NORBTEAEXP.NS,89.94,1.30K,Consumer Non-Durables,Food: Specialty/Candy,96.0,45.0,67.0,95.0,2.67K,1.64K,99.35,30.5,1.40B,No
62,NGLFINE.NS,2211.7,2.88K,Health Technology,Pharmaceuticals: Major,96.0,33.0,96.0,94.0,7.37K,6.30K,2575.0,980.0,13.69B,No
64,BGRENERGY.NS,271.48,70.15K,Industrial Services,Engineering & Construction,96.0,23.0,12.0,86.0,113.46K,110.41K,490.8,74.0,19.59B,No
65,UNIVPHOTO.NS,379.4,0.05K,Consumer Durables,Electronics/Appliances,96.0,3.0,97.0,93.0,35.99K,0.14K,515.8,180.6,4.15B,No
70,THANGAMAYL.NS,3862.6,148.61K,Consumer Durables,Other Consumer Specialties,95.0,82.0,92.0,96.0,168.52K,112.19K,4149.0,1750.1,120.22B,No
72,ATHERENERG.NS,761.0,2233.27K,Consumer Durables,Motor Vehicles,95.0,84.0,80.0,91.0,2003.31K,3053.45K,805.0,288.15,291.21B,No
74,ACUTAAS.NS,2214.0,307.93K,Health Technology,Pharmaceuticals: Major,95.0,77.0,94.0,95.0,487.73K,915.86K,2634.8,1059.0,181.26B,No
78,NARMADA.NS,32.9,111.36K,Process Industries,Agricultural Commodities/Milling,95.0,76.0,96.0,91.0,226.67K,192.34K,35.99,14.82,1.26B,No
79,NDLVENTURE.NS,120.63,15.11K,Consumer Services,Cable/Satellite Tv,95.0,85.0,95.0,93.0,73.70K,46.92K,134.0,55.0,4.06B,No
84,TDPOWERSYS.NS,880.25,896.56K,Producer Manufacturing,Electrical Products,95.0,61.0,94.0,93.0,1002.89K,834.77K,933.0,370.0,137.51B,No
85,AVANTIFEED.NS,1241.2,320.07K,Process Industries,Agricultural Commodities/Milling,95.0,72.0,96.0,97.0,1605.90K,504.76K,1489.0,614.25,169.11B,No
86,BLISSGVS.NS,237.04,2136.38K,Health Technology,Pharmaceuticals: Major,95.0,87.0,96.0,94.0,2999.40K,2850.52K,245.0,109.03,25.09B,No
90,JAYNECOIND.NS,78.67,4593.79K,Non-Energy Minerals,Steel,94.0,78.0,57.0,87.0,4989.44K,4914.70K,94.3,30.24,76.40B,No
94,ARFIN.NS,76.85,658.48K,Non-Energy Minerals,Aluminum,94.0,75.0,83.0,95.0,1126.67K,892.25K,84.9,31.43,13.00B,No
96,BHAGYANGR.NS,154.99,123.53K,Producer Manufacturing,Electrical Products,94.0,34.0,71.0,95.0,158.20K,119.47K,193.0,65.0,4.96B,No
97,PRECWIRE.NS,293.5,347.24K,Producer Manufacturing,Electrical Products,94.0,21.0,91.0,94.0,1361.38K,678.79K,356.1,118.0,53.68B,No
98,JINDALPOLY.NS,851.45,56.18K,Process Industries,Containers/Packaging,94.0,96.0,97.0,94.0,553.25K,99.72K,1026.45,365.0,37.28B,No
99,SOMATEX.NS,98.15,15.44K,Process Industries,Textiles,94.0,23.0,7.0,93.0,8.95K,5.04K,161.25,36.62,3.33B,No
100,DCI.NS,400.45,179.10K,Electronic Technology,Telecommunications Equipment,94.0,98.0,97.0,94.0,30.33K,64.81K,408.9,201.35,6.57B,No
104,APEX.NS,380.45,286.57K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,82.0,94.0,95.0,1774.14K,626.30K,487.95,198.0,11.89B,No
106,KMEW.NS,1660.8,138.12K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,79.0,52.0,93.0,133.71K,66.52K,1959.3,644.23,40.72B,No
107,SMSPHARMA.NS,390.05,213.84K,Health Technology,Pharmaceuticals: Major,94.0,75.0,93.0,94.0,424.05K,397.92K,433.9,197.36,36.53B,No
109,SOUTHWEST.NS,217.99,550.66K,Energy Minerals,Coal,94.0,94.0,89.0,95.0,118.42K,238.22K,242.0,102.1,6.57B,No
110,GLOBAL.NS,97.69,88.12K,Commercial Services,Miscellaneous Commercial Services,93.0,65.0,87.0,94.0,104.70K,71.83K,112.35,42.66,4.97B,No
111,KIRLOSENG.NS,1398.3,137.10K,Producer Manufacturing,Electrical Products,93.0,53.0,90.0,94.0,427.08K,281.68K,1530.0,664.05,203.26B,No
116,CURAA.NS,110.15,0.21K,Technology Services,Information Technology Services,93.0,95.0,82.0,2.0,0.28K,0.03K,337.0,39.94,1.11B,No
118,POWERINDIA.NS,25030.0,89.22K,Electronic Technology,Electronic Equipment/Instruments,93.0,68.0,95.0,92.0,178.01K,133.84K,26325.0,11298.0,1116.47B,No
122,CCL.NS,1146.1,851.66K,Consumer Non-Durables,Food: Specialty/Candy,93.0,90.0,94.0,92.0,319.17K,258.49K,1159.7,553.55,152.92B,No
125,DBOL.NS,114.19,308.15K,Process Industries,Agricultural Commodities/Milling,93.0,86.0,95.0,92.0,342.90K,1140.54K,126.6,65.1,7.51B,No
129,CPPLUS.NS,1831.6,110.07K,Consumer Durables,Electronics/Appliances,93.0,84.0,92.0,92.0,261.70K,552.78K,1949.4,1015.0,215.76B,No
130,ANTELOPUS.NS,700.0,760.45K,Energy Minerals,Integrated Oil,93.0,96.0,97.0,90.0,849.16K,381.50K,700.0,357.0,24.63B,No
133,ATLANTAELE.NS,1204.8,123.59K,Producer Manufacturing,Electrical Products,92.0,97.0,95.0,94.0,178.28K,336.41K,1277.0,707.6,92.65B,No
137,SPORTKING.NS,130.74,257.35K,Process Industries,Textiles,92.0,94.0,96.0,91.0,216.66K,358.69K,140.0,78.17,16.64B,No
138,KRISHANA.NS,572.75,408.58K,Process Industries,Chemicals: Agricultural,92.0,95.0,85.0,89.0,103.45K,206.38K,619.0,227.0,35.41B,No
139,CONFIPET.NS,59.83,20866.27K,Retail Trade,Specialty Stores,92.0,98.0,97.0,91.0,2651.52K,11059.22K,63.69,28.06,19.91B,No
140,AGIIL.NS,313.15,3356.08K,Finance,Real Estate Development,92.0,65.0,92.0,90.0,2056.59K,2787.44K,322.4,140.8,39.14B,No
143,BELRISE.NS,190.1,2236.55K,Producer Manufacturing,Auto Parts: Oem,92.0,74.0,80.0,88.0,5564.81K,4697.06K,200.9,89.15,169.17B,No
146,GESHIP.NS,1424.5,450.50K,Transportation,Marine Shipping,92.0,77.0,94.0,93.0,568.54K,536.78K,1509.0,845.0,203.37B,No
147,KSHINTL.NS,495.45,447.98K,Producer Manufacturing,Electrical Products,92.0,97.0,95.0,,242.41K,334.24K,508.1,330.0,33.57B,No
148,OMNI.NS,285.43,619.00K,Producer Manufacturing,Metal Fabrication,92.0,,,,1730.86K,1588.52K,310.14,176.25,35.30B,No
149,PASHUPATI.NS,989.15,3.69K,Process Industries,Textiles,92.0,50.0,93.0,93.0,5.27K,2.99K,1035.05,595.95,15.61B,No
150,UEL.NS,144.08,10.64K,Utilities,Alternative Power Generation,92.0,13.0,84.0,94.0,11.98K,9.97K,220.0,77.38,19.71B,No
154,QPOWER.NS,856.95,609.08K,Producer Manufacturing,Electrical Products,91.0,84.0,83.0,42.0,1153.74K,1269.28K,1082.0,272.8,66.37B,No
156,NETWEB.NS,3240.0,566.69K,Electronic Technology,Computer Peripherals,91.0,28.0,83.0,62.0,2074.06K,848.03K,4479.0,1397.1,184.65B,No
159,KSR.NS,33.31,6.09K,Consumer Non-Durables,Apparel/Footwear,91.0,72.0,97.0,,77.38K,8.37K,37.24,14.04,624.39M,No
163,IZMO.NS,699.35,21.15K,Technology Services,Packaged Software,91.0,75.0,45.0,6.0,187.50K,36.28K,1374.7,259.0,10.46B,No
165,DATAPATTNS.NS,3209.1,734.04K,Electronic Technology,Electronic Production Equipment,91.0,70.0,93.0,90.0,993.41K,823.88K,3609.5,1605.0,179.66B,No
167,FORCEMOT.NS,19920.0,224.62K,Consumer Durables,Motor Vehicles,91.0,25.0,69.0,88.0,108.63K,90.89K,26450.0,8300.0,262.47B,No
