Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
7,ARIHANT.NS,861.65,74.06K,Finance,Real Estate Development,98.0,45.0,,,5.14K,13.75K,1100.0,39.65,9.36B,No
13,EASTSILK.NS,53.69,0.06K,Process Industries,Textiles,98.0,19.0,2.0,7.0,2.97K,1.30K,99.25,1.8,268.45M,No
20,STLTECH.NS,568.4,4450.05K,Technology Services,Information Technology Services,98.0,97.0,98.0,98.0,6320.65K,4169.69K,679.9,81.74,277.47B,No
21,BATLIBOI.NS,74.48,17.28K,Producer Manufacturing,Industrial Machinery,98.0,23.0,,,21.10K,26.12K,88.95,15.7,3.52B,No
29,AHLWEST.NS,562.0,0.77K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,83.0,98.0,98.0,2.29K,1.23K,751.4,137.0,6.55B,No
30,SWANDEF.NS,1973.3,13.05K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,71.0,33.0,95.0,23.29K,15.96K,2489.0,179.11,103.96B,No
34,SIGMAADV.NS,482.25,829.76K,Technology Services,Information Technology Services,97.0,97.0,98.0,97.0,395.39K,729.42K,482.25,81.61,84.99B,No
39,CUPID.NS,155.18,46263.36K,Consumer Non-Durables,Household/Personal Care,97.0,95.0,97.0,97.0,17054.39K,15550.51K,156.6,17.68,208.66B,No
43,SANGINITA.NS,34.15,63.32K,Process Industries,Chemicals: Specialty,97.0,96.0,98.0,98.0,235.91K,148.53K,34.15,9.09,884.54M,No
47,VENUSREM.NS,1715.1,176.18K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,86.22K,210.50K,1736.9,416.0,22.95B,No
48,MTARTECH.NS,6306.0,4668.40K,Electronic Technology,Aerospace & Defense,97.0,63.0,95.0,97.0,1211.28K,1483.81K,8449.5,1390.5,193.97B,No
52,BHAGYANGR.NS,304.8,109.59K,Producer Manufacturing,Electrical Products,97.0,39.0,97.0,97.0,327.15K,184.78K,351.9,70.21,9.75B,No
54,RAJPALAYAM.NS,811.45,0.59K,Process Industries,Textiles,97.0,67.0,,,1.94K,4.48K,875.0,314.45,,No
56,BLISSGVS.NS,436.55,1122.25K,Health Technology,Pharmaceuticals: Major,97.0,98.0,97.0,97.0,2528.96K,2604.94K,462.8,118.0,46.18B,No
57,GVPIL.NS,885.3,367.12K,Industrial Services,Engineering & Construction,97.0,96.0,97.0,97.0,274.33K,593.37K,935.95,270.9,59.52B,No
60,CPPLUS.NS,3343.5,416.44K,Consumer Durables,Electronics/Appliances,97.0,96.0,97.0,96.0,428.71K,706.43K,3714.4,1015.0,394.03B,No
61,UFBL.NS,556.55,120.26K,Consumer Services,Restaurants,97.0,98.0,98.0,97.0,402.85K,336.82K,574.7,172.34,21.75B,No
64,DEEDEV.NS,625.45,361.40K,Producer Manufacturing,Industrial Machinery,97.0,94.0,97.0,98.0,1025.96K,297.57K,704.7,183.0,43.32B,No
66,OMNI.NS,453.0,682.77K,Producer Manufacturing,Metal Fabrication,96.0,85.0,,,1033.72K,908.20K,548.0,176.25,56.02B,No
68,HFCL.NS,163.68,52589.79K,Electronic Technology,Telecommunications Equipment,96.0,84.0,98.0,97.0,57167.21K,56883.76K,208.98,59.82,250.47B,No
70,KOVAI.NS,5794.5,5.63K,Health Services,Hospital/Nursing Management,96.0,78.0,,,4.01K,6.07K,6052.6,2576.65,63.40B,No
73,KSHINTL.NS,818.35,297.31K,Producer Manufacturing,Electrical Products,96.0,96.0,97.0,,533.21K,614.48K,869.0,330.0,55.45B,No
74,MODISONLTD.NS,320.95,559.30K,Industrial Services,Engineering & Construction,96.0,98.0,98.0,96.0,185.74K,287.28K,362.7,114.0,10.41B,No
75,BAJAJCON.NS,566.25,1031.02K,Consumer Non-Durables,Household/Personal Care,96.0,71.0,93.0,96.0,1415.97K,763.21K,594.8,168.25,73.96B,No
76,SICAGEN.NS,53.36,22.15K,Distribution Services,Wholesale Distributors,96.0,59.0,,,17.26K,30.31K,61.5,24.35,2.11B,No
77,AEROFLEX.NS,408.55,1552.28K,Producer Manufacturing,Industrial Machinery,96.0,85.0,96.0,97.0,3253.55K,2378.50K,458.7,158.0,54.06B,No
79,SALSTEEL.NS,57.84,114.90K,Non-Energy Minerals,Steel,96.0,57.0,83.0,93.0,180.60K,141.02K,65.5,14.37,8.37B,No
82,ATLANTAELE.NS,1825.2,48.54K,Producer Manufacturing,Electrical Products,96.0,62.0,97.0,96.0,234.19K,95.87K,2152.6,707.6,140.35B,No
84,OMAXAUTO.NS,216.24,41.82K,Producer Manufacturing,Auto Parts: Oem,96.0,56.0,97.0,97.0,211.90K,83.31K,263.4,83.65,4.64B,No
87,SAYAJIHOTL.NS,282.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,66.0,,,0.09K,0.08K,323.95,138.7,,No
88,HITECHCORP.NS,310.74,21.17K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,98.0,98.0,95.0,31.33K,80.33K,323.77,112.0,5.34B,No
89,SAKAR.NS,803.05,200.29K,Health Technology,Pharmaceuticals: Major,96.0,97.0,93.0,96.0,179.13K,180.38K,871.3,306.35,17.63B,No
92,THANGAMAYL.NS,5415.4,130.59K,Consumer Durables,Other Consumer Specialties,96.0,97.0,92.0,95.0,177.66K,425.03K,5764.2,1750.1,168.32B,No
94,NOVARTIND.NS,1329.7,11.52K,Health Technology,Pharmaceuticals: Major,96.0,75.0,,,32.10K,26.70K,1589.2,672.25,32.83B,No
