Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
25,TAKE.NS,43.72,862.66K,Technology Services,Information Technology Services,98.0,93.0,85.0,98.0,924.42K,478.64K,49.94,7.3,6.39B,No
30,CUPID.NS,91.84,22435.21K,Consumer Non-Durables,Household/Personal Care,98.0,87.0,85.0,97.0,38090.48K,16794.26K,105.39,11.8,123.49B,No
43,MTARTECH.NS,4140.4,953.53K,Electronic Technology,Aerospace & Defense,97.0,89.0,97.0,97.0,609.45K,258.01K,4198.9,1251.1,127.44B,No
49,PFOCUS.NS,337.1,4417.91K,Consumer Services,Movies/Entertainment,97.0,93.0,96.0,97.0,5840.31K,5544.43K,359.0,88.45,261.59B,No
53,MAHASTEEL.NS,931.65,1.19K,Non-Energy Minerals,Steel,97.0,93.0,54.0,97.0,10.66K,5.99K,1050.0,221.9,15.31B,No
57,VENUSREM.NS,961.1,30.62K,Health Technology,Pharmaceuticals: Major,97.0,97.0,94.0,97.0,38.61K,47.57K,961.1,293.05,12.86B,No
62,STLTECH.NS,200.51,6276.40K,Technology Services,Information Technology Services,97.0,89.0,98.0,95.0,9075.64K,5963.22K,205.73,58.86,97.88B,No
73,BGRENERGY.NS,285.05,26.10K,Industrial Services,Engineering & Construction,96.0,17.0,17.0,87.0,113.46K,110.41K,490.8,74.0,20.57B,No
74,NGLFINE.NS,2331.4,4.32K,Health Technology,Pharmaceuticals: Major,96.0,44.0,97.0,95.0,7.37K,6.30K,2575.0,980.0,14.43B,No
76,WAAREEINDO.NS,416.95,223.97K,Electronic Technology,Electronic Equipment/Instruments,96.0,96.0,16.0,,73.55K,115.18K,725.0,165.07,17.35B,No
78,BAJAJCON.NS,389.45,842.51K,Consumer Non-Durables,Household/Personal Care,96.0,70.0,96.0,95.0,1791.43K,560.82K,408.7,159.0,50.87B,No
84,ARFIN.NS,86.51,3457.88K,Non-Energy Minerals,Aluminum,96.0,88.0,89.0,96.0,1126.67K,892.25K,87.8,31.43,14.64B,No
85,THANGAMAYL.NS,4037.4,202.93K,Consumer Durables,Other Consumer Specialties,96.0,83.0,93.0,97.0,168.52K,112.19K,4149.0,1750.1,125.66B,No
86,NATIONALUM.NS,400.15,21395.08K,Non-Energy Minerals,Aluminum,96.0,52.0,92.0,96.0,17107.11K,15028.79K,431.5,140.5,735.75B,No
87,NORBTEAEXP.NS,89.0,2.14K,Consumer Non-Durables,Food: Specialty/Candy,96.0,36.0,52.0,95.0,2.67K,1.64K,99.35,30.5,1.38B,No
88,ACUTAAS.NS,2335.9,469.05K,Health Technology,Pharmaceuticals: Major,96.0,67.0,95.0,96.0,487.73K,915.86K,2634.8,1059.0,191.24B,No
90,BLISSGVS.NS,252.51,2708.11K,Health Technology,Pharmaceuticals: Major,96.0,90.0,96.0,95.0,2999.40K,2850.52K,254.85,109.03,26.73B,No
94,NDLVENTURE.NS,123.0,23.23K,Consumer Services,Cable/Satellite Tv,95.0,75.0,96.0,94.0,73.70K,46.92K,134.0,55.0,4.14B,No
97,UNIVPHOTO.NS,371.85,0.19K,Consumer Durables,Electronics/Appliances,95.0,1.0,97.0,94.0,35.99K,0.14K,515.8,180.6,4.07B,No
99,ROSSTECH.NS,798.2,86.68K,Electronic Technology,Telecommunications Equipment,95.0,87.0,94.0,84.0,188.84K,44.64K,840.0,277.05,30.20B,No
100,SBC.NS,31.67,9950.51K,Distribution Services,Wholesale Distributors,95.0,35.0,87.0,93.0,11037.15K,10159.61K,32.85,12.32,15.08B,No
103,SAKAR.NS,540.4,88.47K,Health Technology,Pharmaceuticals: Major,95.0,58.0,95.0,94.0,107.83K,65.03K,577.95,225.48,11.86B,No
104,ATHERENERG.NS,770.7,2243.80K,Consumer Durables,Motor Vehicles,95.0,86.0,79.0,91.0,2003.31K,3053.45K,805.0,288.15,294.93B,No
106,NARMADA.NS,33.34,243.23K,Process Industries,Agricultural Commodities/Milling,95.0,65.0,96.0,92.0,226.67K,192.34K,35.99,14.82,1.28B,No
107,AVANTIFEED.NS,1294.5,773.61K,Process Industries,Agricultural Commodities/Milling,95.0,75.0,96.0,97.0,1605.90K,504.76K,1489.0,614.25,176.37B,No
109,SALSTEEL.NS,41.69,164.94K,Non-Energy Minerals,Steel,95.0,12.0,61.0,94.0,84.22K,136.17K,49.57,14.37,6.04B,No
111,OMNI.NS,329.72,2988.53K,Producer Manufacturing,Metal Fabrication,95.0,98.0,,,1730.86K,1588.52K,342.51,176.25,40.78B,No
112,PRECWIRE.NS,306.2,798.65K,Producer Manufacturing,Electrical Products,95.0,13.0,93.0,95.0,1361.38K,678.79K,356.1,118.0,56.00B,No
113,APEX.NS,406.1,1243.10K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,84.0,95.0,96.0,1774.14K,626.30K,487.95,198.0,12.69B,No
114,LUMAXTECH.NS,1691.7,339.53K,Producer Manufacturing,Auto Parts: Oem,95.0,85.0,80.0,92.0,284.02K,222.66K,1823.9,483.05,115.30B,No
116,BHAGYANGR.NS,161.74,209.61K,Producer Manufacturing,Electrical Products,95.0,46.0,74.0,96.0,158.20K,119.47K,193.0,65.0,5.18B,No
117,INDSWFTLAB.NS,150.28,4012.91K,Health Technology,Pharmaceuticals: Major,95.0,81.0,97.0,94.0,733.50K,520.49K,154.65,68.72,13.03B,No
118,TDPOWERSYS.NS,884.6,1918.88K,Producer Manufacturing,Electrical Products,95.0,46.0,94.0,94.0,1002.89K,834.77K,933.0,370.0,138.19B,No
121,MCX.NS,2596.3,4125.61K,Finance,Investment Banks/Brokers,95.0,54.0,90.0,95.0,4384.71K,4499.96K,2705.0,1013.97,660.79B,No
122,KMEW.NS,1729.5,65.69K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,77.0,47.0,93.0,133.71K,66.52K,1959.3,644.23,42.40B,No
123,GLOBAL.NS,100.91,97.23K,Commercial Services,Miscellaneous Commercial Services,95.0,68.0,89.0,94.0,104.70K,71.83K,112.35,42.66,5.14B,No
125,SEAMECLTD.NS,1511.2,66.70K,Industrial Services,Oilfield Services/Equipment,94.0,88.0,96.0,95.0,78.68K,104.63K,1565.4,752.55,38.56B,No
127,HINDCOPPER.NS,526.25,10192.55K,Non-Energy Minerals,Other Metals/Minerals,94.0,21.0,68.0,94.0,27256.15K,16093.39K,760.05,187.37,509.09B,No
128,JAYNECOIND.NS,80.67,4933.90K,Non-Energy Minerals,Steel,94.0,80.0,43.0,86.0,4989.44K,4914.70K,94.3,30.24,78.34B,No
129,SPORTKING.NS,141.28,1603.61K,Process Industries,Textiles,94.0,96.0,97.0,93.0,216.66K,358.69K,142.87,78.17,17.98B,No
133,JINDALPOLY.NS,849.8,90.73K,Process Industries,Containers/Packaging,94.0,89.0,97.0,94.0,553.25K,99.72K,1026.45,365.0,37.21B,No
135,KIRLOSENG.NS,1465.4,551.86K,Producer Manufacturing,Electrical Products,94.0,44.0,91.0,95.0,427.08K,281.68K,1530.0,664.05,213.01B,No
139,SOMATEX.NS,98.05,9.70K,Process Industries,Textiles,94.0,19.0,6.0,92.0,8.95K,5.04K,161.25,36.62,3.33B,No
141,SOUTHWEST.NS,222.44,250.25K,Energy Minerals,Coal,94.0,92.0,89.0,95.0,118.42K,238.22K,242.0,102.1,6.70B,No
142,GVT&D.NS,3725.1,657.83K,Producer Manufacturing,Electrical Products,94.0,33.0,92.0,88.0,752.09K,933.36K,4344.0,1254.0,953.80B,No
144,DBOL.NS,117.22,447.22K,Process Industries,Agricultural Commodities/Milling,94.0,89.0,96.0,93.0,342.90K,1140.54K,126.6,65.1,7.71B,No
145,SMSPHARMA.NS,399.2,216.56K,Health Technology,Pharmaceuticals: Major,94.0,63.0,93.0,94.0,424.05K,397.92K,433.9,197.36,37.39B,No
147,POWERINDIA.NS,25915.0,151.23K,Electronic Technology,Electronic Equipment/Instruments,94.0,58.0,95.0,93.0,178.01K,133.84K,26325.0,11298.0,1155.95B,No
149,DCI.NS,385.15,556.79K,Electronic Technology,Telecommunications Equipment,94.0,98.0,96.0,94.0,30.33K,64.81K,475.0,201.35,6.32B,No
150,CPPLUS.NS,1899.8,473.42K,Consumer Durables,Electronics/Appliances,94.0,84.0,94.0,93.0,261.70K,552.78K,1949.4,1015.0,223.79B,No
152,KRISHANA.NS,598.95,483.91K,Process Industries,Chemicals: Agricultural,94.0,95.0,89.0,91.0,103.45K,206.38K,619.0,227.0,37.03B,No
153,SANSERA.NS,2248.1,309.78K,Producer Manufacturing,Auto Parts: Oem,94.0,49.0,92.0,95.0,241.98K,193.28K,2396.0,1000.0,140.13B,No
158,AGIIL.NS,339.75,8262.20K,Finance,Real Estate Development,93.0,80.0,93.0,89.0,2056.59K,2787.44K,361.25,140.8,42.47B,No
162,MBAPL.NS,544.85,387.81K,Process Industries,Chemicals: Agricultural,93.0,91.0,94.0,93.0,303.58K,438.15K,553.05,251.1,47.74B,No
165,FORCEMOT.NS,22075.0,380.13K,Consumer Durables,Motor Vehicles,93.0,54.0,79.0,91.0,108.63K,90.89K,26450.0,8300.0,290.87B,No
173,QPOWER.NS,908.2,1226.22K,Producer Manufacturing,Electrical Products,93.0,87.0,85.0,53.0,1153.74K,1269.28K,1082.0,272.8,70.33B,No
178,BELRISE.NS,194.21,5572.70K,Producer Manufacturing,Auto Parts: Oem,93.0,63.0,81.0,88.0,5564.81K,4697.06K,200.9,89.15,172.82B,No
179,ATLANTAELE.NS,1243.4,128.01K,Producer Manufacturing,Electrical Products,93.0,96.0,95.0,93.0,178.28K,336.41K,1277.0,707.6,95.61B,No
181,SGMART.NS,524.8,251.25K,Utilities,Electric Utilities,93.0,87.0,95.0,93.0,364.53K,577.21K,530.2,313.1,66.29B,No
183,TMB.NS,654.65,390.31K,Finance,Regional Banks,93.0,50.0,94.0,94.0,354.61K,328.03K,721.0,410.5,103.66B,No
184,CCL.NS,1123.2,474.07K,Consumer Non-Durables,Food: Specialty/Candy,93.0,80.0,93.0,91.0,319.17K,258.49K,1183.1,553.55,149.87B,No
185,CURAA.NS,110.15,1.58K,Technology Services,Information Technology Services,93.0,95.0,77.0,2.0,0.28K,0.03K,337.0,39.94,1.11B,No
195,PASHUPATI.NS,1000.0,8.95K,Process Industries,Textiles,92.0,39.0,93.0,93.0,5.27K,2.99K,1036.4,595.95,15.78B,No
197,VEDL.NS,721.4,16391.69K,Non-Energy Minerals,Aluminum,92.0,53.0,90.0,94.0,17505.86K,17085.31K,769.8,368.15,2819.35B,No
198,NETWEB.NS,3311.4,1232.77K,Electronic Technology,Computer Peripherals,92.0,55.0,86.0,41.0,2074.06K,848.03K,4479.0,1397.1,188.72B,No
199,AEROFLEX.NS,261.61,2260.85K,Producer Manufacturing,Industrial Machinery,92.0,91.0,95.0,94.0,2644.35K,2264.04K,266.8,152.1,34.65B,No
202,IZMO.NS,726.15,39.98K,Technology Services,Packaged Software,92.0,72.0,44.0,9.0,187.50K,36.28K,1374.7,259.0,10.87B,No
