Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
20,CUPID.NS,419.95,22324.91K,Consumer Non-Durables,Household/Personal Care,98.0,88.0,97.0,98.0,4002.05K,4599.35K,526.95,55.75,112.74B,No
26,TAKE.NS,40.51,1034.60K,Technology Services,Information Technology Services,98.0,93.0,98.0,98.0,1769.20K,2233.37K,41.2,6.51,5.92B,No
31,MAHASTEEL.NS,1011.6,17.24K,Non-Energy Minerals,Steel,98.0,96.0,98.0,97.0,36.92K,21.61K,1032.0,179.53,16.65B,No
39,WAAREEINDO.NS,512.6,134.28K,Electronic Technology,Electronic Equipment/Instruments,97.0,14.0,,,181.61K,142.15K,725.0,165.07,21.33B,No
41,BGRENERGY.NS,359.1,58.47K,Industrial Services,Engineering & Construction,97.0,5.0,94.0,97.0,205.10K,85.92K,490.8,69.05,25.96B,No
47,NORBTEAEXP.NS,99.35,10.37K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,97.0,97.0,3.16K,6.13K,99.35,23.57,1.54B,No
48,SOMATEX.NS,138.21,1.12K,Process Industries,Textiles,97.0,94.0,97.0,97.0,26.07K,22.79K,161.25,34.53,4.58B,No
64,IFBAGRO.NS,1593.6,143.32K,Consumer Non-Durables,Beverages: Alcoholic,97.0,95.0,97.0,96.0,81.14K,40.96K,1640.0,440.0,14.99B,No
76,INFOBEAN.NS,905.7,1549.41K,Technology Services,Packaged Software,96.0,97.0,97.0,97.0,132.40K,229.80K,922.85,270.55,21.95B,No
77,MEGASOFT.NS,207.23,314.98K,Technology Services,Information Technology Services,96.0,77.0,93.0,96.0,221.37K,102.25K,231.0,49.06,15.29B,No
86,STALLION.NS,257.69,628.95K,Distribution Services,Wholesale Distributors,96.0,97.0,54.0,97.0,1664.59K,355.21K,423.8,60.0,20.44B,No
89,SALSTEEL.NS,44.0,131.47K,Non-Energy Minerals,Steel,96.0,95.0,96.0,97.0,136.90K,126.95K,45.12,14.37,4.80B,No
93,VENUSREM.NS,779.6,24.32K,Health Technology,Pharmaceuticals: Major,96.0,58.0,96.0,94.0,96.11K,29.24K,839.9,270.25,10.42B,No
94,JAYNECOIND.NS,91.56,12075.79K,Non-Energy Minerals,Steel,96.0,96.0,91.0,97.0,8184.10K,12860.73K,93.45,28.0,89.03B,No
95,KMEW.NS,1888.1,155.45K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,96.0,96.0,97.0,252.85K,334.87K,1959.3,632.02,46.26B,No
101,HINDCOPPER.NS,541.9,42233.48K,Non-Energy Minerals,Other Metals/Minerals,95.0,97.0,96.0,95.0,21504.94K,73391.67K,545.95,183.82,524.03B,No
104,LUMAXTECH.NS,1655.4,419.02K,Producer Manufacturing,Auto Parts: Oem,95.0,77.0,92.0,91.0,262.02K,231.42K,1664.8,449.0,112.83B,No
107,FORCEMOT.NS,21230.0,309.25K,Consumer Durables,Motor Vehicles,95.0,93.0,92.0,91.0,71.15K,92.32K,21990.0,6125.0,279.73B,No
108,ATHERENERG.NS,741.65,1250.27K,Consumer Durables,Motor Vehicles,95.0,86.0,88.0,96.0,3984.42K,2560.00K,790.0,288.15,283.19B,No
114,SABTNL.NS,1728.3,18.65K,Consumer Services,Movies/Entertainment,95.0,96.0,97.0,94.0,64.70K,65.07K,1728.5,352.6,43.88B,No
116,ASHAPURMIN.NS,901.0,783.53K,Non-Energy Minerals,Other Metals/Minerals,95.0,96.0,94.0,96.0,802.48K,1116.43K,918.0,301.6,86.07B,No
119,BHAGYANGR.NS,161.24,167.32K,Producer Manufacturing,Electrical Products,95.0,93.0,96.0,96.0,354.57K,199.89K,168.92,65.0,5.16B,No
127,RELIABLE.NS,157.92,47.51K,Technology Services,Data Processing Services,95.0,65.0,92.0,96.0,52.23K,72.17K,166.0,63.15,1.63B,No
129,ARFIN.NS,74.78,2501.83K,Non-Energy Minerals,Aluminum,95.0,95.0,96.0,,268.42K,559.76K,75.11,31.43,12.66B,No
135,SILVERTUC.NS,1248.5,1530.93K,Technology Services,Packaged Software,94.0,98.0,96.0,94.0,124.22K,414.65K,1320.0,610.0,15.83B,No
141,CURAA.NS,109.91,0.05K,Technology Services,Information Technology Services,94.0,1.0,0.0,6.0,0.87K,0.20K,337.0,24.43,1.21B,No
142,IMFA.NS,1496.1,161.00K,Non-Energy Minerals,Other Metals/Minerals,94.0,78.0,92.0,95.0,280.45K,258.01K,1503.9,549.8,80.75B,No
144,RICOAUTO.NS,135.38,6655.62K,Producer Manufacturing,Auto Parts: Oem,94.0,92.0,95.0,95.0,8527.85K,10034.49K,142.4,54.0,18.36B,No
147,LTF.NS,319.75,3860.11K,Finance,Finance/Rental/Leasing,94.0,78.0,90.0,93.0,7501.45K,7164.94K,321.9,129.2,800.22B,No
150,PFOCUS.NS,232.98,2770.95K,Consumer Services,Movies/Entertainment,94.0,96.0,93.0,90.0,5233.06K,5572.99K,247.79,85.0,180.79B,No
151,JINDALPHOT.NS,1501.3,5.48K,Finance,Financial Conglomerates,94.0,50.0,93.0,94.0,23.55K,5.20K,1616.6,536.0,15.46B,No
153,POCL.NS,1539.1,286.51K,Non-Energy Minerals,Other Metals/Minerals,94.0,93.0,90.0,94.0,432.92K,315.79K,1554.2,490.0,47.01B,No
154,KRISHANA.NS,527.9,38.85K,Process Industries,Chemicals: Agricultural,94.0,76.0,85.0,75.0,132.62K,78.06K,619.0,175.15,32.64B,No
155,NATIONALUM.NS,330.3,21254.70K,Non-Energy Minerals,Aluminum,94.0,94.0,95.0,95.0,12402.86K,13718.72K,331.4,137.75,606.87B,No
158,GMBREW.NS,1207.2,225.37K,Consumer Non-Durables,Beverages: Alcoholic,94.0,93.0,96.0,93.0,1304.81K,355.06K,1316.65,579.95,27.58B,No
163,THANGAMAYL.NS,3229.5,62.32K,Consumer Durables,Other Consumer Specialties,93.0,42.0,96.0,95.0,153.28K,64.17K,3536.3,1523.1,100.38B,No
165,GRMOVER.NS,163.92,3024.99K,Process Industries,Agricultural Commodities/Milling,93.0,73.0,91.0,87.0,2607.36K,3232.65K,185.45,58.63,30.20B,No
167,SKMEGGPROD.NS,408.55,98.91K,Process Industries,Agricultural Commodities/Milling,93.0,54.0,93.0,92.0,107.63K,114.26K,465.0,154.0,10.76B,No
173,BHARATSE.NS,177.6,119.17K,Producer Manufacturing,Auto Parts: Oem,93.0,47.0,54.0,93.0,199.75K,53.35K,239.45,69.84,11.16B,No
176,BELRISE.NS,185.05,5747.95K,Producer Manufacturing,Auto Parts: Oem,93.0,89.0,86.0,95.0,8530.78K,25172.97K,190.1,89.15,164.67B,No
177,IZMO.NS,819.8,57.77K,Technology Services,Packaged Software,93.0,12.0,4.0,96.0,85.55K,91.64K,1374.7,229.7,12.28B,No
178,LUMAXIND.NS,5341.5,19.65K,Producer Manufacturing,Auto Parts: Oem,93.0,19.0,68.0,91.0,22.67K,11.61K,5870.0,1960.0,49.93B,No
179,SANDUMA.NS,264.71,24886.48K,Non-Energy Minerals,Other Metals/Minerals,93.0,95.0,92.0,93.0,6524.83K,9811.73K,268.8,112.4,128.68B,No
180,YATRA.NS,174.91,747.55K,Consumer Services,Other Consumer Services,93.0,36.0,85.0,96.0,3092.92K,1671.47K,202.0,65.51,27.45B,No
183,SHRIRAMFIN.NS,1010.35,5263.61K,Finance,Finance/Rental/Leasing,93.0,94.0,95.0,92.0,8208.09K,14875.35K,1025.6,493.35,1900.83B,No
184,CARTRADE.NS,2900.9,237.49K,Technology Services,Internet Software/Services,93.0,18.0,86.0,95.0,412.98K,183.13K,3290.5,1294.0,138.79B,No
187,MCX.NS,2216.0,3417.68K,Finance,Investment Banks/Brokers,93.0,84.0,94.0,85.0,2746.23K,2290.58K,2278.0,881.63,564.00B,No
189,SILGO.NS,80.94,261.19K,Consumer Durables,Other Consumer Specialties,93.0,91.0,87.0,92.0,112.18K,302.38K,87.5,26.21,1.50B,No
