Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
10,SWANDEF.NS,1893.3,11.81K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,55.0,93.0,98.0,26.61K,28.88K,2489.0,162.47,99.74B,No
18,EASTSILK.NS,57.77,1.02K,Process Industries,Textiles,98.0,21.0,13.0,26.0,3.30K,0.95K,99.25,1.8,288.85M,No
30,AHLWEST.NS,649.15,1.05K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,98.0,,,2.85K,5.13K,649.15,137.0,7.56B,No
44,STLTECH.NS,400.9,2909.34K,Technology Services,Information Technology Services,97.0,98.0,98.0,98.0,8018.18K,5622.63K,434.7,67.55,195.71B,No
53,MTARTECH.NS,6810.0,1187.49K,Electronic Technology,Aerospace & Defense,97.0,97.0,97.0,97.0,824.44K,1762.85K,7730.0,1390.5,209.47B,No
57,CUPID.NS,114.34,25294.27K,Consumer Non-Durables,Household/Personal Care,97.0,84.0,91.0,97.0,19808.63K,18613.46K,133.92,17.68,153.75B,No
65,BHAGYANGR.NS,286.5,162.14K,Producer Manufacturing,Electrical Products,97.0,96.0,97.0,96.0,346.58K,183.58K,351.9,70.21,9.17B,No
78,SALSTEEL.NS,61.82,120.39K,Non-Energy Minerals,Steel,96.0,81.0,91.0,92.0,158.76K,130.53K,63.49,14.37,8.95B,No
89,AEROFLEX.NS,381.8,3721.02K,Producer Manufacturing,Industrial Machinery,96.0,93.0,97.0,96.0,3248.64K,6929.28K,458.7,158.0,50.52B,No
93,BAJAJCON.NS,526.75,462.63K,Consumer Non-Durables,Household/Personal Care,96.0,85.0,92.0,96.0,1425.17K,1806.35K,560.3,168.25,68.80B,No
98,SAKAR.NS,766.8,153.26K,Health Technology,Pharmaceuticals: Major,96.0,95.0,96.0,96.0,188.43K,489.83K,794.0,306.0,16.83B,No
99,DEEDEV.NS,452.55,88.93K,Producer Manufacturing,Industrial Machinery,95.0,92.0,98.0,96.0,5517.94K,558.53K,511.0,183.0,31.35B,No
100,OMNI.NS,406.85,202.42K,Producer Manufacturing,Metal Fabrication,95.0,92.0,,,1261.83K,604.18K,479.4,176.25,50.31B,No
102,VENUSREM.NS,1005.2,29.82K,Health Technology,Pharmaceuticals: Major,95.0,42.0,92.0,97.0,56.09K,46.53K,1088.8,331.5,13.45B,No
106,TDPOWERSYS.NS,1256.3,3334.92K,Producer Manufacturing,Electrical Products,95.0,94.0,94.0,94.0,1331.76K,2191.62K,1361.0,453.1,196.27B,No
110,WHEELS.NS,1564.2,247.67K,Producer Manufacturing,Auto Parts: Oem,95.0,97.0,97.0,95.0,204.66K,441.20K,1657.7,705.85,38.22B,No
112,MCX.NS,3414.7,2729.98K,Finance,Investment Banks/Brokers,95.0,91.0,94.0,96.0,3395.20K,3482.99K,3447.4,1250.4,869.09B,No
115,UNIVPHOTO.NS,432.2,0.05K,Consumer Durables,Electronics/Appliances,95.0,85.0,97.0,95.0,28.95K,0.41K,515.8,180.6,4.73B,No
116,ACUTAAS.NS,2886.5,608.37K,Health Technology,Pharmaceuticals: Major,95.0,92.0,94.0,95.0,527.46K,434.74K,2906.0,1059.0,236.32B,No
118,GVPIL.NS,632.75,563.97K,Industrial Services,Engineering & Construction,95.0,94.0,97.0,97.0,294.41K,246.35K,748.4,270.9,42.54B,No
119,OMAXAUTO.NS,200.81,58.53K,Producer Manufacturing,Auto Parts: Oem,95.0,98.0,96.0,96.0,210.89K,859.64K,240.0,82.91,4.31B,No
120,HFCL.NS,138.17,46836.27K,Electronic Technology,Telecommunications Equipment,95.0,97.0,97.0,96.0,47086.03K,96464.70K,155.3,59.82,211.44B,No
123,ATHERENERG.NS,910.3,2287.11K,Consumer Durables,Motor Vehicles,95.0,77.0,89.0,93.0,4206.32K,5240.48K,989.4,301.0,348.63B,No
124,BBOX.NS,945.1,1061.72K,Technology Services,Information Technology Services,95.0,98.0,96.0,95.0,961.01K,2544.73K,966.0,435.05,167.75B,No
125,ATLANTAELE.NS,1582.9,151.49K,Producer Manufacturing,Electrical Products,95.0,88.0,97.0,95.0,241.68K,159.60K,1901.8,707.6,121.72B,No
129,CPPLUS.NS,2375.1,208.13K,Consumer Durables,Electronics/Appliances,95.0,72.0,95.0,94.0,395.48K,324.95K,2575.0,1015.0,279.78B,No
130,KMEW.NS,2010.2,108.93K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,86.0,80.0,91.0,136.41K,218.83K,2285.4,732.7,49.14B,No
