Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
35,TAKE.NS,40.11,54.50K,Technology Services,Information Technology Services,97.0,47.0,93.0,98.0,1419.55K,800.08K,49.94,6.51,5.87B,No
38,CUPID.NS,384.45,4089.07K,Consumer Non-Durables,Household/Personal Care,97.0,45.0,86.0,97.0,9779.70K,3364.05K,526.95,55.75,103.68B,No
59,HINDCOPPER.NS,576.0,18269.28K,Non-Energy Minerals,Other Metals/Minerals,97.0,10.0,97.0,97.0,39398.52K,13413.17K,760.05,183.82,557.22B,No
66,MTARTECH.NS,3743.0,482.97K,Electronic Technology,Aerospace & Defense,96.0,95.0,96.0,97.0,548.66K,363.14K,3920.0,1155.6,115.34B,No
74,PFOCUS.NS,275.35,3996.33K,Consumer Services,Movies/Entertainment,96.0,94.0,97.0,96.0,7334.29K,4213.47K,294.0,85.0,213.67B,No
76,SALSTEEL.NS,47.49,85.49K,Non-Energy Minerals,Steel,96.0,94.0,90.0,97.0,100.23K,45.53K,49.57,14.37,6.87B,No
80,NORBTEAEXP.NS,94.57,0.11K,Consumer Non-Durables,Food: Specialty/Candy,96.0,79.0,94.0,97.0,3.93K,4.84K,99.35,30.5,1.47B,No
83,MAHASTEEL.NS,760.85,21.52K,Non-Energy Minerals,Steel,96.0,62.0,80.0,97.0,11.62K,5.94K,1032.0,221.9,12.52B,No
86,UNIVPHOTO.NS,458.15,23.79K,Consumer Durables,Electronics/Appliances,96.0,98.0,97.0,95.0,14.32K,63.28K,458.15,174.0,5.02B,No
90,NGLFINE.NS,2402.2,17.23K,Health Technology,Pharmaceuticals: Major,96.0,97.0,97.0,94.0,5.99K,6.28K,2575.0,980.0,14.98B,No
95,SILVERTUC.NS,1369.6,50.81K,Technology Services,Packaged Software,96.0,58.0,97.0,96.0,223.60K,50.08K,1690.2,610.0,17.37B,No
101,BGRENERGY.NS,309.65,140.41K,Industrial Services,Engineering & Construction,95.0,19.0,12.0,96.0,121.41K,107.58K,490.8,69.05,22.34B,No
105,STLTECH.NS,172.45,14765.32K,Technology Services,Information Technology Services,95.0,98.0,97.0,93.0,6181.12K,8348.37K,174.0,58.86,84.17B,No
106,LUMAXTECH.NS,1663.9,342.58K,Producer Manufacturing,Auto Parts: Oem,95.0,94.0,85.0,92.0,265.57K,290.21K,1823.9,449.0,113.41B,No
108,BAJAJCON.NS,379.1,631.31K,Consumer Non-Durables,Household/Personal Care,95.0,86.0,95.0,94.0,1655.43K,800.67K,408.7,151.0,49.52B,No
109,FORCEMOT.NS,23380.0,94.51K,Consumer Durables,Motor Vehicles,95.0,93.0,93.0,85.0,92.16K,111.13K,26450.0,6851.05,308.06B,No
120,SBC.NS,31.73,13757.97K,Distribution Services,Wholesale Distributors,95.0,85.0,90.0,94.0,11559.25K,11477.33K,32.49,10.95,15.11B,No
125,PRECWIRE.NS,322.85,2795.55K,Producer Manufacturing,Electrical Products,95.0,96.0,94.0,96.0,1336.93K,2010.47K,332.0,118.0,59.04B,No
127,NATIONALUM.NS,362.85,8625.55K,Non-Energy Minerals,Aluminum,95.0,38.0,95.0,96.0,15238.90K,7574.47K,431.5,137.75,667.16B,No
128,AVANTIFEED.NS,1290.3,739.27K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,96.0,96.0,1603.10K,1099.42K,1489.0,601.55,175.88B,No
129,BHAGYANGR.NS,164.86,774.18K,Producer Manufacturing,Electrical Products,95.0,36.0,91.0,96.0,160.73K,172.03K,193.0,65.0,5.28B,No
131,GVT&D.NS,3772.4,1046.83K,Producer Manufacturing,Electrical Products,94.0,91.0,94.0,90.0,723.39K,530.72K,3912.0,1254.0,965.91B,No
132,TDPOWERSYS.NS,889.85,1107.65K,Producer Manufacturing,Electrical Products,94.0,94.0,88.0,95.0,947.20K,1159.31K,933.0,317.55,139.01B,No
136,THANGAMAYL.NS,3846.6,136.00K,Consumer Durables,Other Consumer Specialties,94.0,90.0,89.0,95.0,170.13K,115.35K,4149.0,1606.0,119.56B,No
137,MCX.NS,2501.2,5390.22K,Finance,Investment Banks/Brokers,94.0,57.0,92.0,95.0,3721.98K,2989.76K,2705.0,881.63,636.59B,No
139,KMEW.NS,1647.2,255.43K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,30.0,91.0,95.0,228.89K,115.68K,1959.3,632.02,40.39B,No
140,SOMATEX.NS,108.88,2.16K,Process Industries,Textiles,94.0,40.0,53.0,88.0,11.69K,14.46K,161.25,34.53,3.70B,No
143,SAKAR.NS,524.05,279.61K,Health Technology,Pharmaceuticals: Major,94.0,96.0,95.0,94.0,87.91K,250.79K,569.95,210.1,11.50B,No
145,NETWEB.NS,3705.0,4395.44K,Electronic Technology,Computer Peripherals,94.0,91.0,89.0,94.0,1781.44K,4799.71K,4479.0,1251.55,211.15B,No
147,ATHERENERG.NS,705.0,1950.06K,Consumer Durables,Motor Vehicles,94.0,88.0,74.0,93.0,1871.36K,1582.89K,790.0,288.15,269.55B,No
148,LUMAXIND.NS,5950.0,22.80K,Producer Manufacturing,Auto Parts: Oem,94.0,94.0,82.0,91.0,38.17K,25.73K,6934.5,2100.05,55.66B,No
149,ARFIN.NS,69.94,917.06K,Non-Energy Minerals,Aluminum,94.0,33.0,92.0,96.0,934.75K,788.11K,84.01,31.43,11.83B,No
152,KIRLOSENG.NS,1405.5,361.52K,Producer Manufacturing,Electrical Products,94.0,93.0,93.0,93.0,641.97K,378.46K,1475.5,572.75,204.29B,No
155,ASHOKLEY.NS,209.01,17726.79K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,79.0,94.0,94.0,15999.63K,11329.64K,215.42,95.93,1227.69B,No
158,ACUTAAS.NS,2191.9,297.33K,Health Technology,Pharmaceuticals: Major,94.0,89.0,91.0,93.0,339.84K,277.52K,2200.0,1059.0,179.45B,No
163,SANSERA.NS,2229.9,215.44K,Producer Manufacturing,Auto Parts: Oem,93.0,95.0,93.0,95.0,214.87K,223.68K,2396.0,972.2,138.78B,No
164,APEX.NS,378.4,745.77K,Consumer Non-Durables,Food: Meat/Fish/Dairy,93.0,95.0,93.0,95.0,1948.79K,1649.44K,487.95,186.55,11.86B,No
165,VEDL.NS,723.35,13266.10K,Non-Energy Minerals,Aluminum,93.0,79.0,95.0,95.0,16925.19K,11775.30K,769.8,363.0,2826.98B,No
167,UEL.NS,170.34,13.59K,Utilities,Alternative Power Generation,93.0,97.0,95.0,92.0,7.88K,25.95K,220.0,72.27,23.30B,No
169,SHRIRAMFIN.NS,1052.5,6717.63K,Finance,Finance/Rental/Leasing,93.0,72.0,92.0,95.0,7325.89K,3572.84K,1108.0,566.5,1980.31B,No
