Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
26,CUPID.NS,402.2,6367.55K,Consumer Non-Durables,Household/Personal Care,98.0,52.0,85.0,97.0,9820.05K,3175.20K,526.95,55.75,108.31B,No
33,TAKE.NS,34.4,299.76K,Technology Services,Information Technology Services,97.0,11.0,81.0,98.0,1379.47K,619.33K,49.94,6.51,5.03B,No
45,MAHASTEEL.NS,830.8,22.04K,Non-Energy Minerals,Steel,97.0,92.0,86.0,97.0,11.95K,8.06K,1032.0,221.9,13.67B,No
46,MTARTECH.NS,3782.2,858.12K,Electronic Technology,Aerospace & Defense,97.0,91.0,97.0,98.0,557.50K,386.55K,3920.0,1155.6,116.41B,No
51,UNIVPHOTO.NS,486.1,42.12K,Consumer Durables,Electronics/Appliances,97.0,98.0,98.0,96.0,14.55K,40.24K,486.1,174.0,5.33B,No
53,PFOCUS.NS,275.65,3344.81K,Consumer Services,Movies/Entertainment,97.0,87.0,97.0,97.0,7324.83K,4372.37K,294.0,85.0,213.90B,No
56,HINDCOPPER.NS,558.6,6692.05K,Non-Energy Minerals,Other Metals/Minerals,97.0,38.0,97.0,97.0,38261.50K,12216.07K,760.05,183.82,540.39B,No
61,SALSTEEL.NS,44.9,8.36K,Non-Energy Minerals,Steel,97.0,89.0,94.0,98.0,96.03K,36.89K,49.57,14.37,6.50B,No
63,SILVERTUC.NS,141.3,239.63K,Technology Services,Packaged Software,97.0,75.0,98.0,97.0,2238.27K,561.66K,169.02,61.0,17.92B,No
65,STLTECH.NS,181.3,10104.45K,Technology Services,Information Technology Services,96.0,98.0,97.0,95.0,6594.91K,9715.90K,184.9,58.86,88.49B,No
67,BGRENERGY.NS,321.05,33.62K,Industrial Services,Engineering & Construction,96.0,56.0,20.0,96.0,120.50K,102.20K,490.8,74.0,23.17B,No
70,NGLFINE.NS,2404.9,5.82K,Health Technology,Pharmaceuticals: Major,96.0,91.0,98.0,95.0,6.17K,5.82K,2575.0,980.0,15.00B,No
78,NATIONALUM.NS,396.15,15763.65K,Non-Energy Minerals,Aluminum,96.0,85.0,96.0,96.0,16070.76K,14315.53K,431.5,137.75,728.39B,No
81,NORBTEAEXP.NS,89.02,0.61K,Consumer Non-Durables,Food: Specialty/Candy,96.0,84.0,93.0,97.0,3.85K,4.25K,99.35,30.5,1.38B,No
84,PRECWIRE.NS,333.45,849.28K,Producer Manufacturing,Electrical Products,96.0,97.0,96.0,96.0,1370.94K,1641.29K,342.4,118.0,60.98B,No
87,ARFIN.NS,76.96,1161.51K,Non-Energy Minerals,Aluminum,96.0,79.0,94.0,97.0,970.97K,901.17K,84.01,31.43,13.02B,No
90,BAJAJCON.NS,371.8,213.89K,Consumer Non-Durables,Household/Personal Care,96.0,82.0,95.0,94.0,1664.81K,765.04K,408.7,151.0,48.56B,No
92,KIRLOSENG.NS,1510.5,1228.70K,Producer Manufacturing,Electrical Products,96.0,96.0,96.0,95.0,601.17K,301.59K,1530.0,578.5,219.55B,No
95,GVT&D.NS,3869.0,572.12K,Producer Manufacturing,Electrical Products,96.0,90.0,96.0,92.0,719.33K,626.46K,3999.0,1254.0,990.64B,No
96,SBC.NS,32.37,12992.88K,Distribution Services,Wholesale Distributors,96.0,88.0,92.0,95.0,11459.04K,11741.90K,32.85,10.95,15.41B,No
98,TDPOWERSYS.NS,878.75,698.20K,Producer Manufacturing,Electrical Products,95.0,87.0,92.0,94.0,938.97K,1066.90K,933.0,318.25,137.27B,No
99,FORCEMOT.NS,21345.0,149.14K,Consumer Durables,Motor Vehicles,95.0,86.0,92.0,82.0,97.38K,108.15K,26450.0,7000.0,281.25B,No
105,SOMATEX.NS,106.67,14.45K,Process Industries,Textiles,95.0,42.0,62.0,92.0,11.35K,14.07K,161.25,34.53,3.62B,No
106,MCX.NS,2533.9,1832.35K,Finance,Investment Banks/Brokers,95.0,73.0,93.0,95.0,3743.28K,2936.75K,2705.0,881.63,644.91B,No
113,BHAGYANGR.NS,160.65,130.10K,Producer Manufacturing,Electrical Products,95.0,45.0,93.0,96.0,169.68K,223.67K,193.0,65.0,5.14B,No
116,ACUTAAS.NS,2250.7,364.30K,Health Technology,Pharmaceuticals: Major,95.0,92.0,94.0,94.0,353.19K,315.15K,2297.3,1059.0,184.27B,No
118,SAKAR.NS,527.95,79.44K,Health Technology,Pharmaceuticals: Major,95.0,96.0,95.0,94.0,90.60K,280.88K,569.95,210.1,11.59B,No
120,KAPSTON.NS,278.3,5.12K,Commercial Services,Miscellaneous Commercial Services,95.0,78.0,95.0,96.0,36.99K,15.16K,289.0,126.67,8.47B,No
