Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,KETOMOTORS.BO,227.65,,Process Industries,Chemicals: Agricultural,98.0,96.0,98.0,97.0,6.3143,0.0,,,,,,No,172.83,111.76,188.08,123.63
2,SAMTELIN.BO,62.93,,Producer Manufacturing,Miscellaneous Manufacturing,98.0,75.0,98.0,98.0,2.615,1.5429,,,,,,No,52.35,20.84,55.25,30.32
3,ISERA.BO,143.9,,Technology Services,Packaged Software,98.0,94.0,97.0,98.0,1.0514,0.1964,,,,,,No,107.82,49.0,115.62,69.38
5,SALSAIN.BO,339.65,,Finance,Financial Conglomerates,98.0,98.0,1.0,98.0,12.0286,8.6286,,,,,,No,253.9,217.13,259.68,311.82
6,TANDHANIN.BO,154.85,5.64K,Finance,Investment Banks/Brokers,98.0,80.0,98.0,98.0,3.6464,2.3107,2.49K,7.42K,164.0,10.48,7.71B,No,128.79,53.36,137.02,74.25
7,APOLLOIN.BO,115.24,0.00K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,1.9871,0.03,5.30K,2.56K,115.24,5.16,1.20B,No,75.14,29.08,83.03,41.62
8,MRUTR.BO,73.09,,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.2621,0.0279,,,,,,No,47.8,18.95,52.87,27.74
9,JTLDEFENCE.BO,661.25,,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,98.0,98.0,21.625,12.4643,,,,,,No,446.11,170.66,478.98,226.37
10,MODMA.BO,52.17,,Producer Manufacturing,Metal Fabrication,98.0,0.0,93.0,98.0,3.2771,2.6014,,,,,,No,68.15,26.68,66.16,37.04
11,SELECTRIC.BO,2344.25,,Electronic Technology,Electronic Production Equipment,98.0,99.0,,,131.0379,62.2678,,,,,,No,,,,
12,LIPPISYS.BO,231.5,6.89K,Producer Manufacturing,Industrial Machinery,98.0,95.0,98.0,98.0,14.7714,12.2143,40.31K,22.73K,253.55,19.9,1.62B,No,150.35,63.61,170.22,84.14
13,SESHACHAL.BO,68.63,,Technology Services,Information Technology Services,98.0,1.0,2.0,71.0,3.38,0.6029,,,,,,No,87.49,67.95,84.71,86.64
14,SMTEL.BO,489.0,0.97K,Commercial Services,Miscellaneous Commercial Services,98.0,94.0,78.0,96.0,26.25,21.8143,0.39K,0.32K,494.85,25.25,8.84B,No,413.99,300.07,421.66,389.21
16,TRADWIN.BO,586.8,0.01K,Consumer Services,Other Consumer Services,98.0,23.0,64.0,54.0,33.2321,22.8143,0.04K,0.08K,846.45,47.04,1.76B,No,613.91,465.42,606.49,615.56
17,KARTKIN.BO,9062.4,,Finance,Financial Conglomerates,98.0,92.0,97.0,98.0,289.1857,140.6643,,,,,,No,8850.21,3644.32,8735.26,4823.41
18,PARMSILK.BO,330.85,,Process Industries,Textiles,98.0,98.0,98.0,98.0,20.4786,4.6286,,,,,,No,231.27,121.56,260.04,150.2
19,CALLISTA.BO,160.45,0.18K,Consumer Durables,Home Furnishings,98.0,7.0,7.0,82.0,5.9393,4.1071,2.19K,3.25K,225.95,8.33,1.21B,No,172.16,138.13,173.46,168.65
20,SPICEISLIN.BO,500.6,6.18K,Process Industries,Textiles,98.0,74.0,95.0,96.0,30.1357,29.2893,20.63K,16.00K,549.0,44.45,3.12B,No,447.62,256.8,464.29,334.12
21,RANJITSE.BO,58.13,,Finance,Finance/Rental/Leasing,98.0,23.0,15.0,97.0,2.5921,2.1221,,,,,,No,66.59,,62.88,67.53
23,TRANSCHEM.BO,363.0,7.73K,Health Technology,Pharmaceuticals: Other,98.0,90.0,97.0,95.0,9.2464,5.9393,5.49K,6.67K,363.0,38.31,4.44B,No,282.13,172.86,300.56,213.11
24,HIKLASS.BO,77.0,,Finance,Investment Banks/Brokers,98.0,25.0,27.0,98.0,1.7879,0.745,,,,,,No,82.06,48.35,79.07,62.69
25,SHANTAI.BO,92.28,,Process Industries,Textiles,98.0,27.0,85.0,98.0,0.2014,0.0,,,,,,No,97.12,48.41,96.58,65.11
26,COVANCE.BO,229.35,15.88K,Technology Services,Information Technology Services,98.0,97.0,87.0,93.0,12.7821,5.65,7.34K,19.80K,270.0,23.5,5.08B,No,182.39,138.8,189.14,169.88
27,APPL.BO,247.6,24.80K,Distribution Services,Medical Distributors,98.0,86.0,94.0,97.0,9.8071,8.8071,17.96K,18.16K,258.95,32.32,4.25B,No,214.06,123.09,221.47,155.97
28,ASIACAP.BO,89.32,0.50K,Finance,Finance/Rental/Leasing,98.0,98.0,95.0,98.0,2.8121,0.3521,1.55K,1.59K,96.62,17.37,276.18M,No,67.34,35.18,71.45,44.73
29,VINRKLB.BO,29.43,0.03K,Health Technology,Pharmaceuticals: Major,98.0,2.0,2.0,98.0,1.0464,0.7414,2.34K,1.00K,46.65,4.5,177.40M,No,37.26,22.07,36.13,30.34
30,AXISOL.BO,336.25,6.44K,Technology Services,Information Technology Services,98.0,49.0,78.0,98.0,5.6286,5.6286,3.98K,2.32K,350.0,15.0,15.85B,No,299.7,173.14,309.35,226.69
32,MAXGROW.BO,72.35,32.07K,Commercial Services,Personnel Services,98.0,98.0,96.0,89.0,4.3329,3.6729,22.36K,67.89K,76.68,7.5,2.89B,No,54.65,45.93,56.92,54.39
34,EMROCK.BO,246.15,0.16K,Consumer Durables,Homebuilding,98.0,14.0,44.0,68.0,16.9321,16.7679,3.01K,1.91K,305.95,25.39,3.89B,No,276.61,212.95,270.32,262.96
36,STELLANT.BO,596.7,8.45K,Finance,Investment Banks/Brokers,97.0,68.0,58.0,69.0,37.9286,35.7821,3.55K,7.62K,683.8,69.38,3.39B,No,560.42,495.03,568.4,594.51
37,INTEGFD.BO,147.9,,Process Industries,Agricultural Commodities/Milling,97.0,37.0,94.0,98.0,10.0714,10.0179,,,,,,No,141.29,69.99,144.59,88.48
39,GLITTEKG.BO,54.01,,Non-Energy Minerals,Construction Materials,97.0,94.0,54.0,98.0,1.0057,0.17,,,,,,No,43.98,32.94,45.01,43.28
40,ARTEMISADR.BO,101.55,6.00K,Distribution Services,Food Distributors,97.0,97.0,97.0,97.0,2.3957,0.0943,34.67K,46.20K,101.55,17.66,608.58M,No,71.6,45.99,74.41,49.63
41,SIMANDHAR.BO,133.4,63.00K,Distribution Services,Wholesale Distributors,97.0,4.0,69.0,96.0,7.9,5.7607,2.74K,0.52K,180.95,21.5,407.79M,No,146.32,,143.48,125.27
42,PHCAP.BO,1018.9,,Finance,Investment Banks/Brokers,97.0,72.0,95.0,95.0,27.9036,26.8679,,,,,,No,897.48,541.01,929.32,710.26
43,CDG.BO,286.9,2.14K,Process Industries,Industrial Specialties,97.0,93.0,97.0,92.0,19.325,19.0393,4.12K,3.90K,315.0,55.23,2.65B,No,234.27,141.31,243.83,179.14
45,JLL.BO,162.45,,Finance,Finance/Rental/Leasing,97.0,98.0,98.0,98.0,5.4379,0.4643,,,,,,No,99.91,64.36,109.55,74.57
46,PARMAX.BO,102.92,,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1.7764,0.07,,,,,,No,62.0,39.61,70.12,44.44
47,EMAINDIA.BO,748.15,0.14K,Producer Manufacturing,Industrial Machinery,97.0,44.0,91.0,92.0,24.0643,18.9893,2.71K,0.60K,876.75,86.5,751.89M,No,776.36,511.44,786.97,575.3
48,HYPERSOFT.BO,219.1,3.18K,Commercial Services,Miscellaneous Commercial Services,97.0,79.0,96.0,97.0,5.75,5.55,9.08K,4.24K,223.65,51.25,18.50B,No,189.28,112.88,198.0,132.23
49,PHOTON.BO,328.05,,Finance,Investment Managers,97.0,98.0,98.0,98.0,10.7464,0.0,,,,,,No,172.57,126.62,195.78,145.33
51,ZELIO.BO,773.35,57.50K,Consumer Durables,Motor Vehicles,97.0,96.0,95.0,95.0,28.4714,18.4857,25.59K,30.85K,799.95,154.9,16.36B,No,551.93,,590.25,437.31
52,SURBHIN.BO,78.9,0.13K,Process Industries,Textiles,97.0,1.0,30.0,98.0,4.5379,2.3171,4.58K,3.50K,249.65,13.39,271.21M,No,136.83,65.33,125.03,83.64
54,IDREAM.BO,596.7,0.25K,Consumer Services,Movies/Entertainment,97.0,96.0,96.0,97.0,15.0214,5.8536,0.19K,0.22K,634.6,138.3,161.44B,No,453.9,306.5,476.43,362.88
55,KREONFIN.BO,80.91,,Finance,Finance/Rental/Leasing,97.0,94.0,98.0,97.0,5.3721,5.3171,,,,,,No,55.78,38.73,61.8,41.61
56,STEELCO.BO,130.9,0.54K,Non-Energy Minerals,Steel,97.0,1.0,42.0,97.0,1.5464,0.0,1.20K,0.01K,177.8,15.0,824.16M,No,147.84,86.97,150.21,109.85
57,MODINSU.BO,471.65,,Producer Manufacturing,Electrical Products,97.0,24.0,94.0,96.0,28.7607,26.7929,,,,,,No,460.66,274.65,478.86,332.56
58,SJCORP.BO,179.1,6.60K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,97.0,7.1843,2.4143,0.39K,2.03K,180.15,58.94,7.76B,No,98.21,75.65,109.54,83.68
59,INDUSFINL.BO,150.05,,Finance,Investment Banks/Brokers,97.0,93.0,97.0,97.0,8.8357,8.2214,,,,,,No,125.83,71.14,132.48,83.63
60,CITURGIA.BO,114.1,0.00K,Process Industries,Chemicals: Specialty,97.0,27.0,71.0,98.0,0.2464,0.0,0.27K,0.00K,212.0,31.64,15.07B,No,115.76,77.57,117.81,100.51
62,SHAHFOOD.BO,376.3,,Consumer Non-Durables,Food: Specialty/Candy,97.0,98.0,97.0,97.0,17.1857,8.7857,,,,,,No,216.0,163.12,240.83,185.09
63,FILTRON.BO,63.87,0.10K,Producer Manufacturing,Industrial Machinery,97.0,0.0,2.0,2.0,1.4864,0.0,0.06K,0.09K,106.41,7.0,4.06B,No,84.48,80.85,81.42,92.93
64,SKM.BO,464.0,14.00K,Process Industries,Chemicals: Major Diversified,97.0,94.0,96.0,98.0,15.6714,11.5786,40.54K,25.20K,495.0,102.05,5.68B,No,382.58,,403.82,250.8
65,VIVAA.BO,95.5,8.00K,Consumer Non-Durables,Apparel/Footwear,97.0,98.0,98.0,97.0,1.6429,0.2993,11.38K,6.80K,95.5,31.84,376.03M,No,59.34,43.9,61.66,44.58
67,MEGAMONT.BO,157.9,0.01K,Non-Energy Minerals,Forest Products,97.0,81.0,11.0,97.0,6.0821,4.1821,1.13K,0.31K,206.0,36.7,2.35B,No,163.34,101.14,165.44,124.14
69,ACFSL.BO,50.49,1.20K,Finance,Investment Banks/Brokers,96.0,92.0,98.0,97.0,0.6386,0.0,0.35K,0.36K,50.49,20.04,493.72M,No,36.84,24.24,40.22,26.8
72,MAGNUS.BO,54.91,11.65K,Commercial Services,Miscellaneous Commercial Services,96.0,0.0,0.0,82.0,4.0707,0.9429,66.98K,52.41K,223.4,8.33,185.61M,No,115.65,69.91,96.83,90.99
73,NEELKAN.BO,41.8,,Non-Energy Minerals,Construction Materials,96.0,84.0,98.0,97.0,1.0793,0.4714,,,,,,No,32.44,21.37,35.04,23.78
74,RGIL.BO,300.65,,Process Industries,Pulp & Paper,96.0,98.0,96.0,96.0,8.7643,5.5821,,,,,,No,219.05,161.3,228.95,172.81
75,AANCHALISP.BO,84.4,3.90K,Producer Manufacturing,Metal Fabrication,96.0,38.0,98.0,98.0,6.2357,4.0857,13.49K,19.44K,508.0,7.62,357.29M,No,73.66,163.19,78.46,41.38
76,PANKAJPO.BO,81.51,,Producer Manufacturing,Miscellaneous Manufacturing,96.0,93.0,88.0,90.0,4.7621,4.485,,,,,,No,68.32,50.31,70.8,64.12
77,COSPOWER.BO,1950.0,0.12K,Producer Manufacturing,Electrical Products,96.0,85.0,97.0,95.0,92.0036,67.3607,1.57K,0.64K,2140.0,583.15,3.58B,No,1669.2,1089.96,1766.09,1225.59
78,AMRAFIN.BO,30.81,1.20K,Finance,Finance/Rental/Leasing,96.0,89.0,98.0,97.0,0.1264,0.0,0.35K,0.24K,30.81,12.72,414.09M,No,23.45,15.4,25.49,17.0
79,HIIL.BO,436.4,,Producer Manufacturing,Electrical Products,96.0,69.0,93.0,97.0,0.881,0.0,,,,,,No,414.61,232.6,417.88,274.04
80,TEJASSVI.BO,55.08,102.86K,Process Industries,Textiles,96.0,96.0,95.0,96.0,1.5186,1.2743,38.04K,85.62K,57.0,13.8,385.56M,No,43.98,30.54,45.59,36.81
81,NATHUEC.BO,32.12,,Transportation,Air Freight/Couriers,96.0,5.0,98.0,96.0,1.4543,1.1643,,,,,,No,33.74,18.13,34.52,21.08
82,KRISHNA.BO,47.71,,Industrial Services,Engineering & Construction,96.0,89.0,97.0,96.0,2.6836,2.5,,,,,,No,34.62,23.51,37.77,28.08
85,INCON.BO,32.85,0.01K,Producer Manufacturing,Industrial Machinery,96.0,98.0,97.0,96.0,1.17,0.1186,3.15K,13.42K,37.04,9.31,142.15M,No,20.51,15.63,23.01,16.82
