Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,ISTRNETWK.BO,42.41,130.95K,Commercial Services,Miscellaneous Commercial Services,99.0,4.0,97.0,98.0,154.85K,240.63K,72.15,3.87,903.33M,No
2,BIZOTIC.BO,916.95,12.80K,Consumer Non-Durables,Apparel/Footwear,98.0,97.0,98.0,98.0,17.11K,7.24K,916.95,70.06,7.37B,No
3,GENESIS.BO,149.05,0.23K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,36.0,98.0,98.0,0.19K,0.62K,181.3,16.64,1.94B,No
4,INLCM.BO,2342.7,0.79K,Distribution Services,Wholesale Distributors,98.0,97.0,97.0,98.0,7.38K,4.20K,2640.75,156.75,6.27B,No
5,SYNTHFO.BO,1716.85,4.67K,Producer Manufacturing,Metal Fabrication,98.0,96.0,98.0,98.0,1.15K,2.66K,1716.85,174.0,1.49B,No
6,CHPLIND.BO,80.37,0.23K,Consumer Durables,Home Furnishings,98.0,96.0,98.0,,1.53K,3.87K,80.37,15.16,244.85M,No
7,SAFFRON.BO,53.51,7.32K,Finance,Real Estate Development,98.0,1.0,96.0,98.0,15.82K,15.98K,104.13,5.76,384.48M,No
8,VAGHANI.BO,117.0,106.76K,Consumer Durables,Homebuilding,98.0,97.0,98.0,98.0,6.16K,11.98K,117.14,19.92,610.74M,No
9,A1L.BO,2554.75,102.71K,Process Industries,Chemicals: Specialty,98.0,98.0,98.0,98.0,61.31K,68.06K,2554.75,385.0,29.38B,No
10,SERIND.BO,561.2,0.01K,Transportation,Air Freight/Couriers,98.0,96.0,98.0,,0.54K,0.30K,561.2,88.87,555.36M,No
11,CHECKPOINT.BO,95.42,3.27K,Distribution Services,Medical Distributors,98.0,98.0,98.0,98.0,22.93K,3.51K,95.42,9.41,521.79M,No
13,FILTRON.BO,57.16,0.10K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,,0.25K,0.31K,57.16,11.63,149.56M,No
14,SMTEL.BO,127.05,0.05K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,,0.00K,0.01K,127.05,23.81,2.10B,No
15,ELITECON.BO,94.9,237.84K,Process Industries,Textiles,98.0,0.0,0.0,96.0,386.21K,623.38K,422.65,6.45,151.70B,No
16,SPICELOUNG.BO,59.0,4.21K,Retail Trade,Discount Stores,98.0,93.0,93.0,97.0,114.41K,181.49K,72.2,5.32,41.13B,No
17,AMITSEC.BO,48.68,0.01K,Commercial Services,Miscellaneous Commercial Services,98.0,15.0,94.0,,2.36K,0.09K,67.16,7.28,345.63M,No
18,INDOKEM.BO,816.95,13.35K,Process Industries,Industrial Specialties,98.0,96.0,97.0,98.0,15.60K,24.77K,930.0,96.6,22.78B,No
