Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,ISTRNETWK.BO,44.55,178.59K,Commercial Services,Miscellaneous Commercial Services,99.0,4.0,97.0,98.0,156.34K,138.89K,72.15,3.87,948.92M,No
2,BIZOTIC.BO,953.95,1.60K,Consumer Non-Durables,Apparel/Footwear,98.0,98.0,98.0,98.0,17.11K,9.80K,953.95,70.06,7.67B,No
3,GENESIS.BO,143.6,0.11K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,23.0,98.0,98.0,0.21K,0.51K,181.3,16.64,1.87B,No
4,INLCM.BO,2341.8,1.22K,Distribution Services,Wholesale Distributors,98.0,97.0,97.0,98.0,7.34K,4.16K,2640.75,156.75,6.26B,No
5,CHPLIND.BO,83.6,0.42K,Consumer Durables,Home Furnishings,98.0,96.0,98.0,,1.49K,2.41K,83.6,15.16,254.69M,No
6,VAGHANI.BO,121.72,34.80K,Consumer Durables,Homebuilding,98.0,97.0,98.0,98.0,9.47K,25.63K,121.72,19.92,635.38M,No
7,SYNTHFO.BO,1648.9,2.69K,Producer Manufacturing,Metal Fabrication,98.0,96.0,98.0,98.0,1.22K,3.24K,1716.85,174.82,1.43B,No
8,SERIND.BO,583.8,0.00K,Transportation,Air Freight/Couriers,98.0,96.0,98.0,,0.53K,0.23K,583.8,88.87,577.72M,No
9,A1L.BO,2816.55,105.85K,Process Industries,Chemicals: Specialty,98.0,98.0,98.0,98.0,61.31K,78.77K,2816.55,385.0,32.39B,No
10,CHECKPOINT.BO,99.26,3.61K,Distribution Services,Medical Distributors,98.0,98.0,98.0,98.0,22.57K,3.54K,99.26,9.41,542.78M,No
12,SAFFRON.BO,48.3,9.31K,Finance,Real Estate Development,98.0,0.0,95.0,98.0,16.46K,22.56K,104.13,5.76,347.05M,No
13,FILTRON.BO,59.46,0.17K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,,0.25K,0.29K,59.46,11.63,155.58M,No
14,SMTEL.BO,132.18,0.00K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,,0.01K,0.01K,132.18,23.81,2.18B,No
15,INDOKEM.BO,849.55,17.81K,Process Industries,Industrial Specialties,98.0,95.0,97.0,98.0,15.87K,24.39K,930.0,96.6,23.69B,No
16,YASTF.BO,200.65,0.12K,Finance,Financial Conglomerates,98.0,50.0,60.0,91.0,0.75K,0.14K,239.3,22.44,2.01B,No
17,AMITSEC.BO,46.76,0.23K,Commercial Services,Miscellaneous Commercial Services,98.0,5.0,93.0,,2.30K,0.08K,67.16,7.28,332.00M,No
18,SPICELOUNG.BO,53.25,5.49K,Retail Trade,Discount Stores,98.0,85.0,89.0,97.0,110.83K,158.99K,72.2,5.32,37.12B,No
19,ELITECON.BO,86.0,1621.98K,Process Industries,Textiles,98.0,0.0,0.0,96.0,385.11K,582.89K,422.65,6.71,137.47B,No
20,CHMBBRW.BO,29.06,8.64K,Consumer Non-Durables,Beverages: Alcoholic,98.0,1.0,95.0,98.0,49.76K,62.16K,45.87,3.34,217.62M,No
21,RAMSONS.BO,309.6,13.15K,Finance,Investment Banks/Brokers,98.0,96.0,98.0,98.0,1.18K,1.26K,448.85,44.65,930.81M,No
22,RRECL.BO,138.65,41.22K,Finance,Real Estate Development,98.0,2.0,0.0,74.0,5.97K,6.69K,335.95,12.9,2.40B,No
23,RAJTUBE.BO,40.15,10.72K,Non-Energy Minerals,Steel,98.0,39.0,63.0,54.0,122.64K,171.58K,57.95,3.82,1.81B,No
24,HYPERSOFT.BO,84.58,0.18K,Commercial Services,Miscellaneous Commercial Services,98.0,93.0,53.0,,20.02K,8.57K,100.59,17.56,359.61M,No
25,ARISINT.BO,477.05,0.62K,Producer Manufacturing,Auto Parts: Oem,98.0,16.0,45.0,86.0,0.34K,0.39K,617.0,73.35,715.57M,No
26,ESHAMEDIA.BO,51.25,0.18K,Commercial Services,Miscellaneous Commercial Services,98.0,80.0,96.0,98.0,20.60K,6.13K,65.67,8.8,400.11M,No
28,TULASEEBIOE.BO,55.83,0.10K,Process Industries,Chemicals: Specialty,98.0,11.0,98.0,98.0,0.97K,0.06K,71.21,17.05,335.21M,No
29,OSIAJEE.BO,381.4,8.87K,Process Industries,Textiles,98.0,59.0,92.0,94.0,36.27K,21.49K,428.0,48.86,2.06B,No
30,ZELIO.BO,506.45,98.00K,Consumer Durables,Motor Vehicles,98.0,98.0,,,235.94K,88.80K,506.45,154.9,10.71B,No
31,RSCINT.BO,62.39,4.97K,Process Industries,Chemicals: Specialty,98.0,73.0,81.0,78.0,1.86K,1.09K,65.85,15.84,358.72M,No
32,SVJ.BO,499.05,4.50K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,97.0,6.50K,3.00K,499.05,128.65,2.78B,No
33,ICONIKSPEV.BO,68.76,20.20K,Commercial Services,Miscellaneous Commercial Services,97.0,81.0,94.0,,18.19K,35.33K,91.03,17.47,2.33B,No
34,GNRL.BO,92.08,48.63K,Energy Minerals,Integrated Oil,97.0,67.0,94.0,95.0,232.41K,318.58K,97.3,16.42,14.13B,No
36,SHUKRAPHAR.BO,38.68,291.11K,Health Technology,Pharmaceuticals: Major,97.0,28.0,95.0,98.0,294.46K,361.32K,44.31,5.86,16.94B,No
37,OMEGAIN.BO,518.45,3.96K,Technology Services,Information Technology Services,97.0,99.0,98.0,97.0,4.12K,4.34K,569.85,67.9,1.34B,No
38,SAMPRE.BO,32.3,168.69K,Consumer Non-Durables,Food: Specialty/Candy,97.0,8.0,96.0,98.0,728.85K,380.59K,42.33,5.22,2.82B,No
40,VEL.BO,37.25,62.56K,Distribution Services,Wholesale Distributors,97.0,86.0,97.0,97.0,37.14K,17.61K,39.94,9.0,312.90M,No
41,MRCAGRO.BO,51.56,92.28K,Distribution Services,Wholesale Distributors,97.0,89.0,96.0,96.0,104.24K,79.09K,54.5,10.23,1.06B,No
43,SHUBHAM.BO,65.31,18.33K,Process Industries,Textiles,97.0,90.0,97.0,98.0,40.51K,34.26K,79.0,17.0,791.69M,No
44,TRADWIN.BO,144.88,0.00K,Consumer Services,Other Consumer Services,97.0,,,,0.01K,0.01K,144.88,56.44,434.64M,No
45,SALSAIN.BO,36.69,0.01K,Finance,Financial Conglomerates,97.0,98.0,98.0,97.0,0.00K,0.00K,36.69,13.89,255.80M,No
46,VRWODAR.BO,53.67,0.28K,Non-Energy Minerals,Forest Products,97.0,40.0,65.0,91.0,1.84K,0.35K,69.65,4.56,799.24M,No
47,DEL.BO,249.15,1.16K,Producer Manufacturing,Electrical Products,97.0,75.0,44.0,95.0,9.07K,12.54K,438.15,49.73,3.54B,No
48,MARUTISE.BO,57.75,0.87K,Finance,Investment Banks/Brokers,97.0,17.0,10.0,59.0,8.39K,3.59K,88.02,11.47,288.77M,No
49,CMXLTD.BO,51.17,3.68K,Finance,Financial Conglomerates,97.0,98.0,98.0,98.0,46.36K,24.40K,51.17,6.93,580.46M,No
50,CNCRD.BO,2539.85,149.00K,Electronic Technology,Electronic Equipment/Instruments,97.0,97.0,97.0,97.0,15.66K,16.10K,2656.95,606.97,25.70B,No
51,SOBME.BO,920.6,0.22K,Non-Energy Minerals,Construction Materials,97.0,70.0,59.0,96.0,0.72K,0.69K,920.6,208.3,7.73B,No
52,ONEGLOBAL.BO,576.35,86.54K,Commercial Services,Miscellaneous Commercial Services,97.0,98.0,98.0,97.0,28.47K,62.28K,650.6,186.6,4.09B,No
54,CIANAGRO.BO,1306.6,39.08K,Process Industries,Agricultural Commodities/Milling,97.0,0.0,97.0,97.0,72.26K,121.00K,3633.15,321.0,36.57B,No
55,LKPFIN.BO,900.0,4.00K,Finance,Investment Banks/Brokers,97.0,53.0,94.0,95.0,18.48K,8.38K,1050.0,175.1,13.83B,No
57,ADORMUL.BO,113.94,1.12K,Consumer Non-Durables,Household/Personal Care,97.0,97.0,82.0,91.0,8.95K,8.29K,118.8,23.45,1.09B,No
58,SARUPINDUS.BO,176.1,1.84K,Consumer Non-Durables,Apparel/Footwear,97.0,98.0,97.0,94.0,1.35K,1.49K,176.1,47.8,572.75M,No
59,SOUTLAT.BO,73.48,0.56K,Finance,Financial Conglomerates,97.0,69.0,98.0,97.0,1.24K,0.93K,89.88,18.01,540.75M,No
60,RGIL.BO,132.55,0.01K,Process Industries,Pulp & Paper,97.0,9.0,97.0,96.0,0.40K,0.86K,181.4,49.62,1.74B,No
61,SARTHAKGL.BO,45.78,2.12K,Finance,Investment Banks/Brokers,97.0,0.0,97.0,96.0,1.50K,0.53K,76.57,17.45,137.34M,No
62,FREDUN.BO,1923.45,3.51K,Health Technology,Pharmaceuticals: Major,97.0,92.0,96.0,97.0,12.75K,11.67K,1971.25,635.0,9.08B,No
64,HILLTONE.BO,79.97,0.37K,Process Industries,Chemicals: Specialty,97.0,95.0,96.0,93.0,7.94K,5.62K,84.0,19.21,874.14M,No
65,DECPO.BO,36.48,2.95K,Process Industries,Containers/Packaging,96.0,67.0,90.0,97.0,1.49K,1.22K,46.5,11.44,77.16M,No
66,NIDHGRN.BO,412.9,0.41K,Finance,Investment Banks/Brokers,96.0,26.0,93.0,97.0,0.72K,0.74K,480.75,86.2,3.30B,No
67,IMEC.BO,188.05,1.03K,Non-Energy Minerals,Steel,96.0,0.0,73.0,97.0,5.68K,3.33K,448.35,54.15,357.30M,No
68,KOTIC.BO,412.0,5.62K,Process Industries,Chemicals: Agricultural,96.0,7.0,7.0,56.0,9.75K,6.42K,624.95,83.08,44.04B,No
69,RITESHIN.BO,64.83,7.05K,Process Industries,Chemicals: Specialty,96.0,95.0,98.0,92.0,26.75K,15.38K,78.69,23.9,554.48M,No
70,GARNET.BO,70.41,22.89K,Finance,Real Estate Development,96.0,77.0,95.0,97.0,26.28K,27.69K,77.85,21.6,978.85M,No
71,RSTL.BO,167.8,1.50K,Non-Energy Minerals,Steel,96.0,98.0,96.0,85.0,9.73K,3.90K,168.3,75.05,1.39B,No
72,CHANDNIMACH.BO,91.62,1.40K,Producer Manufacturing,Industrial Machinery,96.0,95.0,98.0,96.0,23.75K,27.18K,127.74,31.0,295.70M,No
73,SPACAPS.BO,220.0,0.00K,Finance,Investment Managers,96.0,94.0,96.0,94.0,0.02K,0.02K,220.5,102.57,676.33M,No
74,SHREEPAC.BO,232.3,2.91K,Health Technology,Medical Specialties,96.0,24.0,94.0,97.0,9.18K,4.20K,283.15,61.11,853.60M,No
77,SKPMIL.BO,84.0,1.14K,Process Industries,Pulp & Paper,96.0,40.0,97.0,95.0,3.28K,0.80K,110.26,29.7,1.14B,No
80,NOVELIX.BO,60.01,19.51K,Health Technology,Pharmaceuticals: Major,96.0,88.0,94.0,97.0,13.37K,28.12K,70.16,24.15,968.62M,No
84,CONCORD.BO,83.36,4.65K,Health Technology,Pharmaceuticals: Major,96.0,96.0,93.0,97.0,10.58K,12.37K,92.52,26.1,1.10B,No
85,TRANSCHEM.BO,95.7,4.12K,Health Technology,Pharmaceuticals: Other,96.0,96.0,97.0,97.0,12.14K,11.74K,95.7,31.1,1.17B,No
86,SML.BO,100.7,0.20K,Health Services,Medical/Nursing Services,96.0,57.0,93.0,91.0,1.40K,0.64K,114.15,29.5,429.48M,No
87,TNSTLTU.BO,36.09,1.60K,Non-Energy Minerals,Steel,96.0,98.0,97.0,97.0,0.65K,1.22K,36.09,12.31,184.95M,No
88,CPML.BO,2963.2,6.80K,Consumer Services,Movies/Entertainment,96.0,66.0,73.0,97.0,4.16K,3.33K,3265.0,893.5,31.60B,No
89,FYNX.BO,47.98,1.64K,Finance,Finance/Rental/Leasing,96.0,15.0,96.0,,3.83K,2.84K,58.87,17.64,959.60M,No
91,CFL.BO,51.0,22.18K,Process Industries,Industrial Specialties,96.0,97.0,97.0,96.0,13.21K,8.66K,51.0,18.93,311.78M,No
92,ALANSCOTT.BO,335.8,16.65K,Retail Trade,Specialty Stores,96.0,91.0,94.0,98.0,6.85K,14.51K,344.65,92.0,1.83B,No
93,SUBAM.BO,220.5,62.40K,Process Industries,Pulp & Paper,96.0,98.0,96.0,97.0,95.91K,247.65K,226.0,70.77,5.13B,No
97,DAVIN.BO,51.62,68.00K,Consumer Non-Durables,Apparel/Footwear,95.0,95.0,97.0,97.0,10.73K,9.20K,61.09,18.05,271.67M,No
98,AVAX.BO,241.1,1.00K,Distribution Services,Wholesale Distributors,95.0,97.0,97.0,95.0,3.55K,1.70K,241.1,92.5,250.54M,No
99,SPICEISLIN.BO,94.92,14.45K,Process Industries,Textiles,95.0,87.0,88.0,95.0,7.57K,8.61K,97.9,31.6,408.16M,No
100,ASMTEC.BO,3611.6,27.93K,Technology Services,Information Technology Services,95.0,78.0,38.0,92.0,30.44K,23.50K,4595.55,1033.2,51.41B,No
101,RETAGGIO.BO,43.86,12.00K,Consumer Durables,Other Consumer Specialties,95.0,98.0,97.0,,67.46K,44.40K,53.65,18.0,682.73M,No
102,ASARFI.BO,199.6,26.00K,Health Services,Hospital/Nursing Management,95.0,96.0,96.0,92.0,42.15K,101.20K,221.0,72.9,3.93B,No
103,GRANDOAK.BO,51.35,14.50K,Finance,Finance/Rental/Leasing,95.0,80.0,96.0,96.0,25.60K,11.01K,78.19,18.55,26.64B,No
107,SOFTBPO.BO,225.1,0.05K,Consumer Services,Movies/Entertainment,95.0,95.0,91.0,95.0,0.01K,0.04K,225.1,93.76,33.77M,No
108,SFSL.BO,94.0,3.00K,Producer Manufacturing,Industrial Conglomerates,95.0,49.0,89.0,96.0,1.87K,0.90K,99.09,41.05,196.27M,No
109,ESCORP.BO,147.1,1.38K,Finance,Investment Managers,95.0,53.0,87.0,90.0,8.52K,1.37K,212.95,44.95,1.64B,No
112,ARL.BO,409.55,7.14K,Process Industries,Textiles,95.0,20.0,91.0,92.0,14.74K,7.34K,470.0,147.55,8.72B,No
113,ZKHANDEN.BO,144.8,2.12K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,97.0,94.0,1.04K,2.21K,144.87,64.15,123.09M,No
114,ADDIND.BO,113.75,0.09K,Process Industries,Textiles,95.0,46.0,61.0,82.0,4.38K,2.87K,141.25,36.35,1.23B,No
116,NVENTURES.BO,115.45,3.00K,Distribution Services,Wholesale Distributors,95.0,12.0,79.0,97.0,5.92K,6.67K,163.3,46.18,539.15M,No
117,CRYOGENIC.BO,177.6,21.75K,Industrial Services,Oilfield Services/Equipment,95.0,8.0,96.0,,84.27K,27.07K,228.9,89.3,2.54B,No
118,CARGOTRANS.BO,147.0,12.00K,Transportation,Air Freight/Couriers,95.0,9.0,97.0,96.0,29.52K,29.85K,179.8,60.2,687.96M,No
119,PHRMASI.BO,62.62,2.12K,Health Technology,Pharmaceuticals: Major,95.0,98.0,97.0,96.0,1.32K,2.98K,62.62,23.6,427.50M,No
120,LAKHOTIA.BO,68.9,4.50K,Process Industries,Textiles,95.0,0.0,96.0,95.0,6.64K,4.32K,185.7,33.58,721.66M,No
121,COSPOWER.BO,950.0,1.00K,Producer Manufacturing,Electrical Products,95.0,96.0,96.0,,2.06K,1.95K,999.0,505.0,1.59B,No
123,ANKIN.BO,47.64,25.82K,Technology Services,Information Technology Services,95.0,4.0,9.0,94.0,8.08K,3.63K,71.11,13.81,2.46B,No
124,TITANBIO.BO,979.5,10.80K,Health Technology,Biotechnology,95.0,23.0,95.0,96.0,23.00K,13.91K,1419.0,373.65,8.09B,No
126,GEL.BO,300.5,18.75K,Distribution Services,Wholesale Distributors,95.0,82.0,57.0,96.0,3.25K,16.35K,311.0,98.55,925.84M,No
