Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,TRADWIN.BO,543.5,0.08K,Consumer Services,Other Consumer Services,99.0,3.0,95.0,,0.13K,0.04K,846.45,56.44,1.63B,No
2,OSWALOR.BO,123.35,0.01K,Process Industries,Agricultural Commodities/Milling,98.0,41.0,60.0,93.0,0.00K,0.00K,143.0,7.54,1.59B,No
3,GLITTEKG.BO,45.27,42.34K,Non-Energy Minerals,Construction Materials,98.0,0.0,98.0,98.0,101.86K,69.85K,80.2,4.4,1.18B,No
4,AXENTRA.BO,353.75,0.03K,Finance,Real Estate Development,98.0,50.0,68.0,95.0,0.00K,0.00K,371.85,17.22,6.97B,No
5,FILTRON.BO,95.49,0.00K,Producer Manufacturing,Industrial Machinery,98.0,83.0,98.0,,4.74K,4.27K,106.41,11.63,6.07B,No
6,SIMANDHAR.BO,133.35,0.26K,Distribution Services,Wholesale Distributors,98.0,84.0,98.0,,13.86K,12.02K,139.0,21.5,407.64M,No
7,BELDING.BO,1497.7,0.04K,Producer Manufacturing,Metal Fabrication,98.0,98.0,99.0,98.0,0.50K,0.68K,1847.05,250.0,21.68B,No
8,SWADEIN.BO,99.15,2.45K,Process Industries,Textiles,98.0,9.0,5.0,94.0,16.84K,9.41K,164.0,7.59,1.07B,No
9,UPROTECH.BO,33.34,0.40K,Technology Services,Information Technology Services,98.0,98.0,98.0,,0.57K,1.82K,33.34,5.37,202.87M,No
10,ZSANMCOM.BO,56.91,0.05K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,0.04K,0.04K,56.91,10.48,2.83B,No
11,CIL.BO,249.05,3.06K,Commercial Services,Advertising/Marketing Services,98.0,3.0,96.0,98.0,1.46K,1.83K,307.0,30.5,1.34B,No
12,SPICEISLIN.BO,288.1,14.81K,Process Industries,Textiles,98.0,90.0,96.0,98.0,16.19K,8.01K,313.15,41.66,1.80B,No
13,ISTRNETWK.BO,40.51,12.19K,Commercial Services,Miscellaneous Commercial Services,98.0,29.0,17.0,96.0,38.85K,36.37K,72.15,4.69,2.77B,No
14,TITANBIO.BO,503.3,284.50K,Health Technology,Biotechnology,98.0,98.0,98.0,98.0,114.29K,118.05K,555.65,74.73,20.80B,No
15,BIZOTIC.BO,901.65,6.40K,Consumer Non-Durables,Apparel/Footwear,98.0,40.0,84.0,95.0,5.59K,5.56K,1053.0,87.0,7.25B,No
16,AMITSEC.BO,59.5,0.29K,Commercial Services,Miscellaneous Commercial Services,98.0,95.0,97.0,94.0,1.77K,0.61K,67.16,7.28,422.45M,No
17,GDLLEAS.BO,70.4,0.05K,Finance,Finance/Rental/Leasing,98.0,1.0,1.0,97.0,3.38K,1.88K,169.8,9.62,352.71M,No
18,CHMBBRW.BO,34.3,1.75K,Consumer Non-Durables,Beverages: Alcoholic,98.0,98.0,97.0,90.0,23.06K,15.66K,45.87,3.5,256.86M,No
19,APPL.BO,350.9,2.00K,Distribution Services,Medical Distributors,98.0,97.0,98.0,,12.12K,9.60K,364.0,80.8,2.41B,No
20,APIS.BO,68.69,42.89K,Consumer Non-Durables,Food: Major Diversified,98.0,94.0,70.0,97.0,65.58K,17.82K,110.42,10.68,9.46B,No
