Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,TANDHANIN.BO,151.75,6.08K,Finance,Investment Banks/Brokers,98.0,90.0,98.0,98.0,3.7786,2.6321,1.64K,7.39K,154.85,10.48,7.55B,No,118.04,48.21,122.87,64.66
2,APOLLOIN.BO,100.37,11.61K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.7429,0.27,5.93K,6.47K,100.37,5.16,1.04B,No,67.0,25.46,69.99,34.43
3,MRUTR.BO,63.66,30.21K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.0343,0.0279,2.55K,13.94K,63.66,0.46,45.99B,No,41.93,16.57,44.16,23.2
4,MODMA.BO,61.68,2.30K,Producer Manufacturing,Metal Fabrication,98.0,2.0,98.0,98.0,2.2407,1.7786,3.65K,1.19K,85.79,1.1,7.19B,No,68.69,24.78,69.1,33.85
5,SALSAIN.BO,256.25,0.25K,Finance,Financial Conglomerates,98.0,71.0,0.0,98.0,9.0536,7.6214,1.15K,0.67K,828.95,14.58,1.79B,No,264.12,207.28,253.55,293.99
7,KETOMOTORS.BO,252.2,9.51K,Process Industries,Chemicals: Agricultural,98.0,98.0,98.0,97.0,5.8071,0.0,5.70K,4.65K,252.2,4.57,17.76B,No,148.86,105.76,159.64,114.15
8,SAMTELIN.BO,56.34,2.75K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,76.0,97.0,98.0,1.51,0.84,7.03K,16.48K,62.4,1.89,399.33M,No,47.99,18.67,49.35,26.14
9,SELECTRIC.BO,2028.9,380.95K,Electronic Technology,Electronic Production Equipment,98.0,99.0,,,80.3786,12.8286,6.67K,17.67K,2028.9,155.1,24.54B,No,,,,
10,JTLDEFENCE.BO,615.9,2.19K,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,99.0,98.0,15.6821,3.4714,2.96K,3.63K,615.9,55.58,6.48B,No,390.88,147.49,412.0,187.07
11,ISERA.BO,143.9,0.50K,Technology Services,Packaged Software,98.0,97.0,97.0,98.0,2.0836,0.1986,3.04K,4.40K,143.9,1.57,1.21B,No,98.52,44.17,102.34,60.8
12,LIPPISYS.BO,210.95,7.59K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,98.0,13.3364,10.9036,39.37K,33.27K,235.0,19.9,1.48B,No,126.17,56.57,135.34,70.57
13,PARMSILK.BO,428.5,3.40K,Process Industries,Textiles,98.0,98.0,98.0,98.0,14.3571,1.3571,0.36K,2.04K,428.5,31.19,1.29B,No,191.6,110.13,210.9,131.8
14,SESHACHAL.BO,65.86,0.15K,Technology Services,Information Technology Services,98.0,0.0,1.0,82.0,1.9679,0.0,0.35K,0.54K,105.31,2.39,45.73M,No,92.56,66.62,91.18,85.26
15,SMTEL.BO,439.85,0.27K,Commercial Services,Miscellaneous Commercial Services,98.0,38.0,46.0,96.0,26.5714,25.7929,0.37K,0.36K,494.85,23.35,7.95B,No,415.46,286.45,411.66,370.06
17,CALLISTA.BO,195.5,0.00K,Consumer Durables,Home Furnishings,98.0,81.0,14.0,93.0,1.3429,0.9964,1.78K,0.38K,225.95,8.33,791.11M,No,165.54,133.34,168.1,165.15
18,KARTKIN.BO,9436.0,0.04K,Finance,Financial Conglomerates,98.0,76.0,98.0,98.0,385.4072,206.4929,0.02K,0.06K,10741.85,1036.0,2.30B,No,8563.08,3358.46,8690.74,4293.13
19,TRADWIN.BO,587.55,0.30K,Consumer Services,Other Consumer Services,98.0,13.0,43.0,93.0,27.1143,19.7143,0.05K,0.06K,846.45,47.04,1.76B,No,612.5,446.95,618.01,598.92
21,VINRKLB.BO,36.0,0.20K,Health Technology,Pharmaceuticals: Major,98.0,5.0,22.0,98.0,0.8807,0.6571,3.10K,1.32K,46.65,4.5,217.01M,No,38.59,20.94,38.35,28.71
22,SPICEISLIN.BO,502.8,17.16K,Process Industries,Textiles,98.0,79.0,93.0,97.0,29.5071,28.4,20.39K,15.23K,549.0,42.56,3.13B,No,425.38,241.83,436.38,310.95
23,COVANCE.BO,233.3,24.49K,Technology Services,Information Technology Services,98.0,97.0,80.0,97.0,9.3571,6.3429,5.59K,10.66K,233.3,20.49,5.17B,No,171.31,131.47,175.17,159.96
24,SHANTAI.BO,94.15,2.07K,Process Industries,Textiles,98.0,19.0,89.0,98.0,0.2057,0.0,6.51K,1.28K,102.01,11.15,706.12M,No,96.0,44.81,97.47,59.86
25,RANJITSE.BO,57.42,0.00K,Finance,Finance/Rental/Leasing,98.0,2.0,1.0,98.0,0.3129,0.0886,0.57K,0.01K,122.1,6.24,154.31M,No,69.72,,68.54,64.43
27,EMROCK.BO,269.95,0.47K,Consumer Durables,Homebuilding,98.0,26.0,54.0,88.0,18.0571,17.9607,3.08K,2.30K,305.95,24.19,4.27B,No,282.88,205.32,281.16,258.25
28,HIKLASS.BO,72.0,0.01K,Finance,Investment Banks/Brokers,98.0,3.0,58.0,97.0,1.4564,0.71,0.32K,0.32K,108.35,6.49,2.18B,No,86.55,46.38,84.97,59.25
30,AXISOL.BO,305.0,11.12K,Technology Services,Information Technology Services,98.0,19.0,75.0,98.0,4.55,2.9821,4.41K,1.80K,350.0,15.0,14.38B,No,290.85,160.2,295.43,210.43
32,TRANSCHEM.BO,321.75,3.64K,Health Technology,Pharmaceuticals: Other,98.0,65.0,97.0,94.0,8.35,4.0929,5.33K,8.05K,356.15,38.31,3.94B,No,258.48,163.13,266.14,200.39
33,MAGNUS.BO,71.11,7.03K,Commercial Services,Miscellaneous Commercial Services,98.0,0.0,2.0,95.0,4.0907,0.5193,63.73K,148.97K,223.4,8.33,240.37M,No,130.52,68.17,125.53,89.5
35,APPL.BO,219.75,2.40K,Distribution Services,Medical Distributors,97.0,24.0,90.0,97.0,3.8679,1.8429,17.15K,10.13K,238.8,32.32,3.77B,No,204.01,,207.72,143.83
36,SHENTRA.BO,111.45,0.50K,Process Industries,Chemicals: Specialty,97.0,95.0,94.0,97.0,0.5993,0.0,0.05K,0.07K,111.45,16.65,494.63M,No,91.41,,93.87,67.59
