Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,OSWALOR.BO,123.35,0.01K,Process Industries,Agricultural Commodities/Milling,99.0,52.0,62.0,93.0,0.00K,0.01K,143.0,7.19,1.59B,No
2,AXENTRA.BO,353.75,0.03K,Finance,Real Estate Development,98.0,61.0,70.0,95.0,0.00K,0.00K,371.85,17.22,6.97B,No
3,SESHACHAL.BO,101.2,0.00K,Technology Services,Information Technology Services,98.0,96.0,98.0,,2.88K,5.29K,105.31,15.0,702.69M,No
4,FILTRON.BO,95.49,0.00K,Producer Manufacturing,Industrial Machinery,98.0,88.0,98.0,,5.08K,5.38K,106.41,11.63,6.07B,No
5,GLITTEKG.BO,43.12,31.02K,Non-Energy Minerals,Construction Materials,98.0,0.0,98.0,98.0,101.53K,67.06K,80.2,4.4,1.12B,No
6,SIMANDHAR.BO,135.0,1.89K,Distribution Services,Wholesale Distributors,98.0,91.0,98.0,,13.83K,11.88K,139.0,21.5,412.68M,No
7,HIKLASS.BO,61.98,0.00K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,3.10K,20.71K,61.98,6.49,1.87B,No
8,BELDING.BO,1508.5,0.86K,Producer Manufacturing,Metal Fabrication,98.0,98.0,98.0,98.0,0.45K,0.82K,1847.05,235.3,21.84B,No
9,SWADEIN.BO,94.43,5.84K,Process Industries,Textiles,98.0,5.0,4.0,94.0,17.61K,10.17K,164.0,7.23,1.02B,No
10,VINRKLB.BO,36.85,20.18K,Health Technology,Pharmaceuticals: Major,98.0,97.0,,,5.71K,4.82K,38.35,6.75,222.13M,No
11,UPROTECH.BO,32.69,6.65K,Technology Services,Information Technology Services,98.0,98.0,98.0,,0.47K,1.16K,32.69,5.37,198.92M,No
12,SERIND.BO,669.35,0.01K,Transportation,Air Freight/Couriers,98.0,26.0,97.0,98.0,1.18K,1.01K,793.05,88.87,662.38M,No
13,EASTINDIA.BO,101.39,1.80K,Process Industries,Containers/Packaging,98.0,40.0,90.0,97.0,3.78K,2.16K,148.0,32.85,1.50B,No
14,CIL.BO,249.05,3.06K,Commercial Services,Advertising/Marketing Services,98.0,5.0,95.0,98.0,1.32K,1.53K,307.0,30.5,1.34B,No
15,MIDWEST.BO,4445.15,0.83K,Non-Energy Minerals,Precious Metals,98.0,46.0,60.0,95.0,5.87K,7.12K,5900.0,345.1,57.34B,No
16,SPICEISLIN.BO,293.95,10.52K,Process Industries,Textiles,98.0,92.0,97.0,98.0,16.28K,6.99K,313.15,41.66,1.83B,No
17,SHANTAI.BO,60.18,3.48K,Process Industries,Textiles,98.0,98.0,98.0,98.0,6.32K,4.92K,60.18,11.15,451.35M,No
18,TITANBIO.BO,529.2,134.22K,Health Technology,Biotechnology,98.0,98.0,98.0,98.0,112.42K,117.73K,529.2,74.73,21.87B,No
19,ISTRNETWK.BO,40.22,9.86K,Commercial Services,Miscellaneous Commercial Services,98.0,57.0,26.0,97.0,40.11K,39.46K,72.15,4.69,2.75B,No
20,BIZOTIC.BO,917.8,6.40K,Consumer Non-Durables,Apparel/Footwear,98.0,59.0,88.0,96.0,5.66K,6.40K,1053.0,81.0,7.38B,No
21,GDLLEAS.BO,74.1,1.32K,Finance,Finance/Rental/Leasing,98.0,1.0,1.0,97.0,3.41K,1.75K,169.8,9.62,371.25M,No
22,AMITSEC.BO,58.4,0.35K,Commercial Services,Miscellaneous Commercial Services,98.0,92.0,96.0,94.0,1.80K,0.58K,67.16,7.28,414.64M,No
23,CHMBBRW.BO,33.63,3.98K,Consumer Non-Durables,Beverages: Alcoholic,98.0,98.0,96.0,90.0,23.04K,19.80K,45.87,3.5,251.85M,No
24,VRWODAR.BO,127.2,18.69K,Non-Energy Minerals,Forest Products,98.0,97.0,98.0,98.0,5.05K,6.88K,127.2,22.08,1.89B,No
25,MAXGROW.BO,40.26,51.01K,Commercial Services,Personnel Services,98.0,63.0,,,28.41K,26.25K,73.36,12.15,1.61B,No
27,TELECANOR.BO,38.3,31.41K,Technology Services,Packaged Software,98.0,9.0,69.0,98.0,70.30K,28.95K,48.5,7.26,586.79M,No
28,APIS.BO,66.3,29.39K,Consumer Non-Durables,Food: Major Diversified,98.0,92.0,66.0,97.0,74.65K,27.13K,110.42,10.68,9.13B,No
29,HYPERSOFT.BO,112.55,2.26K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,97.0,93.0,10.27K,12.92K,134.98,20.31,9.51B,No
30,GUJINJEC.BO,84.18,13.40K,Distribution Services,Medical Distributors,98.0,97.0,98.0,98.0,58.55K,61.01K,84.67,17.02,1.23B,No
31,EMAINDIA.BO,444.0,2.16K,Producer Manufacturing,Industrial Machinery,98.0,85.0,98.0,98.0,3.98K,3.17K,455.6,86.5,446.22M,No
32,CITURGIA.BO,149.6,0.09K,Process Industries,Chemicals: Specialty,97.0,95.0,,,1.90K,1.93K,212.0,47.4,19.76B,No
33,RSTL.BO,170.0,22.50K,Non-Energy Minerals,Steel,97.0,1.0,97.0,97.0,12.15K,18.00K,276.1,50.03,2.11B,No
35,OMEGAIN.BO,62.43,54.84K,Technology Services,Information Technology Services,97.0,65.0,96.0,98.0,33.86K,25.55K,76.95,6.79,1.78B,No
36,IBINFO.BO,582.25,0.09K,Consumer Non-Durables,Food: Major Diversified,97.0,13.0,98.0,98.0,4.71K,0.10K,820.3,150.3,745.70M,No
37,GENESIS.BO,92.15,0.07K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,95.0,85.0,93.0,0.56K,0.15K,181.3,18.34,1.20B,No
38,JETMALL.BO,36.22,6.00K,Distribution Services,Food Distributors,97.0,27.0,93.0,98.0,15.54K,8.40K,44.01,8.46,217.06M,No
39,PHCAP.BO,615.75,6.21K,Finance,Investment Banks/Brokers,97.0,81.0,96.0,98.0,5.83K,3.83K,665.0,148.6,1.85B,No
40,KARTKIN.BO,2741.2,0.01K,Finance,Financial Conglomerates,97.0,98.0,98.0,97.0,0.00K,0.01K,2741.2,987.0,668.85M,No
41,PANKAJPO.BO,58.54,1.66K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,60.0,96.0,97.0,16.31K,3.63K,75.97,14.01,324.54M,No
42,AUTOINT.BO,415.15,0.22K,Finance,Finance/Rental/Leasing,97.0,32.0,1.0,81.0,1.86K,1.52K,1031.0,58.31,1.45B,No
43,ASIACAP.BO,41.69,0.50K,Finance,Finance/Rental/Leasing,97.0,98.0,98.0,97.0,0.30K,0.75K,41.69,17.37,128.91M,No
44,SIZEMASTER.BO,342.2,1.05K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,96.0,98.0,97.0,0.84K,0.39K,344.9,117.0,3.42B,No
45,APTPACK.BO,184.75,0.66K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,97.0,97.0,97.0,0.64K,1.47K,198.35,40.87,2.18B,No
46,BHATEXT.BO,30.0,0.20K,Process Industries,Textiles,97.0,98.0,,,2.25K,2.62K,34.77,12.66,175.71M,No
