Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,SOURCEIND.BO,58.61,56.35,0.09K,Consumer Durables,Home Furnishings,98.0,98.0,98.0,98.0,1.0721,0.0036,0.37K,0.30K,58.61,4.18,668.34M,No,48.01,37.38,16.51,40.13,21.91,498
2,APOLLOIN.BO,99.84,97.02,15.47K,Process Industries,Agricultural Commodities/Milling,98.0,3.0,86.0,98.0,4.2221,0.55,2.89K,5.54K,146.05,5.16,1.04B,No,89.95,110.93,51.23,110.35,68.44,497
3,MRUTR.BO,90.7,94.4,0.96K,Finance,Investment Banks/Brokers,98.0,71.0,97.0,98.0,2.8771,0.6993,21.77K,37.44K,115.3,0.97,65.53B,No,99.58,89.24,38.1,90.93,51.09,497
4,SAMTELIN.BO,41.36,39.76,61.02K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,72.0,3.0,95.0,1.0007,0.5493,12.93K,5.93K,72.95,1.89,293.16M,No,38.97,45.18,29.22,43.56,38.23,271
6,JTLDEFENCE.BO,822.5,856.35,0.35K,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,97.0,98.0,31.3964,10.7143,4.15K,5.51K,924.0,55.58,8.66B,No,714.6,648.06,293.66,667.24,388.02,498
7,ISERA.BO,143.9,143.9,0.01K,Technology Services,Packaged Software,98.0,55.0,85.0,97.0,0.0,0.0,1.61K,0.03K,151.05,5.67,1.21B,No,143.9,143.9,78.17,143.9,101.08,497
8,AXISOL.BO,580.35,604.2,7.26K,Technology Services,Information Technology Services,98.0,24.0,96.0,97.0,14.8429,7.3964,6.73K,8.34K,667.75,28.2,27.43B,No,586.45,476.74,269.39,496.44,338.57,498
9,TANDHANIN.BO,159.0,153.95,0.17K,Finance,Investment Banks/Brokers,98.0,93.0,73.0,98.0,11.0857,10.3036,7.48K,4.16K,175.0,10.48,7.91B,No,150.14,147.84,81.41,148.69,108.81,497
10,SESHACHAL.BO,66.4,66.66,3.04K,Technology Services,Information Technology Services,98.0,19.0,4.0,3.0,0.7136,0.4514,0.73K,0.70K,105.31,15.0,4.61M,No,68.25,71.23,78.38,72.42,88.12,498
11,SALSAIN.BO,289.5,320.15,0.51K,Finance,Financial Conglomerates,98.0,1.0,86.0,3.0,21.5429,18.8143,0.61K,0.32K,828.95,14.58,2.02B,No,353.59,354.54,289.12,354.03,370.87,497
12,MAXGROW.BO,184.9,192.45,29.65K,Commercial Services,Personnel Services,98.0,98.0,98.0,98.0,4.6221,1.4764,34.27K,51.93K,196.45,14.05,7.39B,No,164.63,116.3,67.12,126.22,76.71,497
13,VINRKLB.BO,54.93,57.19,1.60K,Health Technology,Pharmaceuticals: Major,98.0,95.0,93.0,89.0,1.155,0.1743,2.51K,7.80K,59.4,4.5,610.59M,No,51.6,39.04,29.57,40.49,38.39,497
14,HARCR.BO,34.45,33.12,0.20K,Producer Manufacturing,Auto Parts: Oem,98.0,98.0,99.0,98.0,0.6279,0.0,0.18K,0.27K,34.45,3.82,361.73M,No,27.92,19.28,10.19,21.01,12.14,498
15,MODMA.BO,35.71,39.5,5.60K,Producer Manufacturing,Metal Fabrication,98.0,0.0,0.0,95.0,1.7914,1.1664,1.41K,2.52K,85.79,2.39,4.16B,No,46.0,48.09,35.69,46.11,46.79,497
16,LIPPISYS.BO,210.55,219.15,4.22K,Producer Manufacturing,Industrial Machinery,98.0,9.0,79.0,98.0,12.275,11.4643,18.98K,12.62K,281.2,23.81,1.47B,No,217.88,235.22,107.46,233.57,138.79,496
17,INDUSFINL.BO,308.55,296.6,2.17K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,6.0571,0.9179,8.37K,6.17K,308.55,38.94,2.86B,No,252.75,201.64,105.71,214.82,131.36,496
18,ASIACAP.BO,126.0,123.35,0.49K,Finance,Finance/Rental/Leasing,98.0,89.0,98.0,98.0,2.3129,0.95,0.64K,0.14K,128.0,17.37,389.59M,No,115.07,101.21,53.19,104.13,68.68,497
19,NEWMKTAVE.BO,67.05,67.05,0.00K,Finance,Investment Managers,98.0,88.0,97.0,98.0,0.0,0.0,,,67.05,9.1,686.59M,No,66.28,54.51,27.31,57.14,35.09,497
22,APPL.BO,353.4,346.5,8.40K,Distribution Services,Medical Distributors,98.0,93.0,94.0,95.0,8.075,4.35,14.70K,12.00K,360.6,32.32,6.06B,No,323.91,287.51,175.34,294.18,212.92,243
23,KARTKIN.BO,7462.5,7849.9502,0.01K,Finance,Financial Conglomerates,98.0,3.0,52.0,98.0,407.075,252.7358,0.02K,0.01K,10741.85,1087.8,1.82B,No,8424.83,8639.12,5191.5,8495.0,6721.76,498
25,RANJITSE.BO,61.45,55.75,0.00K,Finance,Finance/Rental/Leasing,98.0,14.0,37.0,1.0,2.19,1.955,0.14K,0.05K,122.1,6.24,165.14M,No,60.24,60.63,,60.71,72.38,199
26,DUKEOFS.BO,74.7,71.81,1.98K,Retail Trade,Specialty Stores,98.0,97.0,98.0,97.0,1.3671,0.0014,8.20K,4.51K,74.7,13.12,736.33M,No,61.19,47.08,25.74,50.73,30.84,496
27,GLITTEKG.BO,71.4,73.24,1.62K,Non-Energy Minerals,Construction Materials,98.0,81.0,96.0,76.0,3.3557,2.4821,12.92K,19.55K,83.3,9.39,1.85B,No,70.01,64.37,44.63,66.26,53.49,496
28,SANCODE.BO,718.05,690.95,3.00K,Technology Services,Information Technology Services,98.0,96.0,98.0,96.0,10.625,1.0036,1.99K,3.75K,718.05,91.95,5.35B,No,600.0,494.65,283.08,530.14,349.92,495
29,PANKAJPO.BO,129.65,130.0,30.01K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,96.0,97.0,93.0,9.3807,4.6771,18.84K,22.30K,179.05,16.42,718.77M,No,134.3,105.03,69.05,109.84,79.59,496
31,PARMAX.BO,135.05,133.75,6.33K,Health Technology,Pharmaceuticals: Major,98.0,88.0,97.0,98.0,0.2786,0.0036,11.97K,0.93K,135.05,22.6,505.26M,No,131.89,115.48,57.53,119.53,68.43,495
33,SHANTAI.BO,90.25,91.16,90.72K,Process Industries,Textiles,98.0,51.0,37.0,93.0,0.315,0.25,6.78K,27.34K,102.01,11.69,676.88M,No,91.14,92.03,64.37,91.78,82.77,496
34,VOLKAI.BO,19.7,18.78,358.51K,Distribution Services,Wholesale Distributors,98.0,98.0,98.0,98.0,1.1521,0.9329,101.79K,111.85K,19.7,4.0,233.04M,No,16.54,12.42,7.29,12.91,8.42,501
35,PARMSILK.BO,323.4,325.0,0.00K,Process Industries,Textiles,98.0,56.0,94.0,98.0,13.9429,12.6786,1.03K,0.07K,472.35,58.24,970.56M,No,324.46,340.1,172.79,328.72,214.29,365
36,PURPLEWAVE.BO,401.0,405.0,1.00K,Technology Services,Packaged Software,98.0,96.0,98.0,98.0,17.2714,8.05,35.08K,7.70K,431.0,95.1,3.71B,No,390.86,271.39,,289.18,173.44,196
37,SIMANDHAR.BO,152.0,149.9,0.02K,Distribution Services,Wholesale Distributors,98.0,47.0,52.0,63.0,6.3036,4.5286,1.88K,0.10K,189.1,21.5,464.65M,No,151.83,149.84,,150.49,141.83,185
39,AJCJEWEL.BO,297.1,312.7,13.20K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,96.0,13.6929,6.6607,13.22K,10.56K,312.7,71.15,1.80B,No,221.82,163.35,115.45,175.18,125.6,304
41,PHCAP.BO,1083.75,1056.2,10.40K,Finance,Investment Banks/Brokers,97.0,79.0,73.0,89.0,49.7643,49.6571,3.70K,3.61K,1158.9,165.05,3.25B,No,1079.06,1031.9,720.54,1044.52,846.51,496
42,HIKLASS.BO,90.2,86.93,0.01K,Finance,Investment Banks/Brokers,97.0,62.0,70.0,91.0,2.1907,1.875,12.44K,30.69K,108.35,14.05,2.73B,No,90.69,84.82,63.13,86.52,78.57,497
44,STDSFAC.BO,158.36,143.64,99.92K,Consumer Non-Durables,Household/Personal Care,97.0,98.0,98.0,96.0,8.1429,3.01,9.31K,30.40K,158.36,44.1,1.31B,No,93.46,69.0,56.18,77.46,60.45,496
45,SHENTRA.BO,119.15,125.4,0.01K,Process Industries,Chemicals: Specialty,97.0,24.0,77.0,93.0,1.0964,0.5071,0.13K,0.01K,134.85,16.65,528.80M,No,130.45,127.49,79.2,128.3,95.31,239
46,STEELCO.BO,242.95,243.05,4.28K,Non-Energy Minerals,Steel,97.0,89.0,92.0,96.0,7.2464,4.8643,12.48K,7.29K,269.1,15.0,1.53B,No,246.27,186.08,121.11,194.29,150.15,498
47,PHOTON.BO,355.0,351.5,0.04K,Finance,Investment Managers,97.0,77.0,98.0,97.0,0.7393,0.0,0.07K,0.03K,355.0,90.0,965.85M,No,347.56,331.07,175.94,339.71,206.87,496
48,SAPL.BO,6532.3,6003.6499,0.08K,Producer Manufacturing,Industrial Machinery,97.0,98.0,98.0,97.0,222.2322,114.8107,0.30K,0.15K,6534.15,1840.95,31.12B,No,4566.38,3980.8,2620.91,4239.15,2950.56,497
49,STELLANT.BO,976.85,982.7,1.80K,Finance,Investment Banks/Brokers,97.0,45.0,96.0,78.0,55.7036,55.7036,8.01K,2.42K,1104.6,135.6,5.55B,No,1036.76,878.57,637.65,916.68,701.1,497
