Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,SIMANDHAR.BO,136.05,23.32K,Distribution Services,Wholesale Distributors,99.0,98.0,,,12.76K,1.95K,138.75,21.5,415.89M,No
2,EASTINDIA.BO,97.75,1.03K,Process Industries,Containers/Packaging,98.0,9.0,44.0,,3.09K,1.90K,148.0,20.2,1.44B,No
3,BIZOTIC.BO,1009.5,15.20K,Consumer Non-Durables,Apparel/Footwear,98.0,39.0,93.0,98.0,7.31K,4.24K,1053.0,73.4,8.12B,No
4,MAGNUS.BO,53.94,0.16K,Commercial Services,Miscellaneous Commercial Services,98.0,91.0,98.0,98.0,3.93K,4.81K,53.94,8.26,182.33M,No
5,ISTRNETWK.BO,40.14,45.39K,Commercial Services,Miscellaneous Commercial Services,98.0,2.0,27.0,97.0,86.76K,28.31K,72.15,4.47,2.67B,No
6,SPICEISLIN.BO,285.75,0.73K,Process Industries,Textiles,98.0,94.0,98.0,98.0,21.05K,30.67K,313.15,31.6,1.78B,No
7,RSTL.BO,263.0,2.25K,Non-Energy Minerals,Steel,98.0,97.0,98.0,98.0,6.31K,4.05K,395.0,75.05,3.27B,No
8,TELECANOR.BO,46.84,319.24K,Technology Services,Packaged Software,98.0,97.0,98.0,98.0,88.71K,43.65K,46.87,5.37,533.55M,No
9,SESHACHAL.BO,69.18,1.86K,Technology Services,Information Technology Services,98.0,77.0,,,1.25K,3.80K,84.5,15.0,480.36M,No
10,AUTOINT.BO,468.85,1.38K,Finance,Finance/Rental/Leasing,98.0,1.0,1.0,97.0,2.31K,1.84K,1031.0,38.72,1.63B,No
11,HIKLASS.BO,41.98,0.00K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,2.38K,0.00K,41.98,6.49,864.64M,No
12,SYNTHFO.BO,2020.1,1.63K,Producer Manufacturing,Metal Fabrication,98.0,95.0,95.0,98.0,1.51K,1.34K,2400.0,206.4,29.25B,No
13,SOMAPPR.BO,283.05,11.38K,Process Industries,Pulp & Paper,98.0,84.0,98.0,98.0,6.07K,6.46K,290.95,43.89,32.69B,No
14,JAUSPOL.BO,32.99,8.89K,Process Industries,Containers/Packaging,98.0,98.0,98.0,98.0,8.18K,15.31K,32.99,5.8,152.60M,No
15,SRICC.BO,51.0,1.25K,Non-Energy Minerals,Construction Materials,98.0,2.0,4.0,13.0,2.92K,4.22K,99.29,11.38,459.00M,No
16,APIS.BO,68.16,28.34K,Consumer Non-Durables,Food: Major Diversified,98.0,2.0,97.0,98.0,87.12K,64.98K,110.42,10.68,9.39B,No
17,AMITSEC.BO,52.28,1.62K,Commercial Services,Miscellaneous Commercial Services,98.0,91.0,60.0,96.0,2.13K,1.42K,67.16,7.28,371.19M,No
18,PANKAJPO.BO,58.26,15.37K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,42.0,98.0,98.0,19.89K,14.50K,75.97,12.84,322.99M,No
20,GHVINFRA.BO,334.7,8.00K,Technology Services,Data Processing Services,98.0,97.0,76.0,64.0,10.05K,22.94K,362.4,36.26,24.12B,No
21,PARMSILK.BO,94.82,0.05K,Process Industries,Textiles,98.0,82.0,93.0,98.0,0.00K,0.00K,94.82,15.0,284.56M,No
22,CHECKPOINT.BO,94.15,1.78K,Distribution Services,Medical Distributors,98.0,1.0,86.0,97.0,11.66K,4.54K,144.4,12.22,514.84M,No
24,TRANSCHEM.BO,148.65,2.77K,Health Technology,Pharmaceuticals: Other,98.0,7.0,98.0,98.0,20.27K,10.86K,194.25,31.1,1.82B,No
25,RRFIN.BO,108.55,0.40K,Finance,Insurance Brokers/Services,98.0,22.0,0.0,91.0,7.73K,5.38K,263.7,11.8,1.20B,No
26,PHCAP.BO,581.15,3.68K,Finance,Investment Banks/Brokers,98.0,81.0,98.0,98.0,14.73K,5.36K,610.0,148.6,1.74B,No
27,SAFFRON.BO,39.25,1.64K,Finance,Real Estate Development,98.0,93.0,1.0,91.0,15.97K,8.59K,104.13,5.76,282.02M,No
28,PHRMASI.BO,99.12,0.04K,Health Technology,Pharmaceuticals: Major,98.0,5.0,98.0,98.0,3.59K,2.54K,131.75,23.6,676.69M,No
29,GARNET.BO,111.27,73.82K,Finance,Real Estate Development,98.0,98.0,96.0,98.0,22.62K,65.87K,116.0,21.6,1.55B,No
30,RRECL.BO,169.5,0.38K,Finance,Real Estate Development,98.0,80.0,83.0,2.0,3.80K,3.31K,335.95,29.27,4.46B,No
31,REGAL.BO,36.5,3.19K,Finance,Investment Banks/Brokers,98.0,0.0,,,1.60K,2.31K,63.81,13.55,112.13M,No
