Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,ISERA.BO,143.9,0.69K,Technology Services,Packaged Software,98.0,79.0,97.0,98.0,0.0,0.0,2.90K,1.43K,143.9,3.13,1.21B,No,119.77,55.18,122.26,73.59
2,SALSAIN.BO,353.05,0.69K,Finance,Financial Conglomerates,98.0,98.0,11.0,97.0,20.1679,7.85,0.94K,0.55K,828.95,14.58,2.46B,No,272.23,233.91,275.09,323.6
3,SESHACHAL.BO,77.73,0.16K,Technology Services,Information Technology Services,98.0,7.0,7.0,65.0,3.59,2.0029,0.89K,2.52K,105.31,2.39,53.97M,No,84.78,69.82,84.18,87.88
5,APOLLOIN.BO,137.67,2.11K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,2.3757,0.0,5.17K,0.47K,137.67,5.16,1.43B,No,89.06,34.56,92.41,46.28
6,TANDHANIN.BO,145.0,4.56K,Finance,Investment Banks/Brokers,98.0,44.0,97.0,98.0,6.925,6.3679,2.90K,3.75K,164.0,10.48,7.22B,No,138.44,59.45,140.95,78.46
7,SAMTELIN.BO,43.56,3.18K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,1.0,90.0,98.0,3.8221,2.1664,11.13K,9.65K,72.95,1.89,308.75M,No,54.75,23.07,54.31,31.25
9,MODMA.BO,46.6,0.70K,Producer Manufacturing,Metal Fabrication,98.0,1.0,20.0,98.0,3.9157,3.1757,2.95K,2.07K,85.79,1.1,5.43B,No,64.68,28.76,63.71,38.22
10,LIPPISYS.BO,270.3,2.41K,Producer Manufacturing,Industrial Machinery,98.0,96.0,99.0,98.0,12.1786,9.25,37.64K,19.51K,272.95,19.9,1.89B,No,186.12,74.04,193.24,93.37
11,MRUTR.BO,87.32,3.33K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,1.5071,0.0,3.18K,1.37K,87.32,0.56,63.08B,No,56.67,22.53,58.8,30.67
12,JTLDEFENCE.BO,631.35,6.72K,Non-Energy Minerals,Other Metals/Minerals,98.0,96.0,98.0,98.0,13.6929,13.6929,2.97K,1.97K,694.3,55.58,6.65B,No,491.03,191.53,508.67,245.56
13,CALLISTA.BO,186.0,0.28K,Consumer Durables,Home Furnishings,98.0,57.0,86.0,80.0,8.975,6.7714,2.65K,7.44K,225.95,8.33,1.40B,No,176.24,143.58,176.61,170.86
14,PARMSILK.BO,364.9,2.57K,Process Industries,Textiles,98.0,82.0,98.0,98.0,20.6536,8.2143,0.82K,1.81K,472.35,31.19,1.10B,No,270.23,133.06,281.72,158.78
15,TRADWIN.BO,619.9,0.05K,Consumer Services,Other Consumer Services,98.0,83.0,75.0,9.0,24.0571,14.3143,0.03K,0.05K,846.45,47.04,1.86B,No,604.59,490.15,605.72,620.96
16,SOURCEIND.BO,31.09,0.27K,Consumer Durables,Home Furnishings,98.0,97.0,98.0,98.0,0.465,0.0,0.23K,0.89K,31.09,4.18,354.52M,No,21.51,10.2,22.24,12.5
17,KARTKIN.BO,8518.0,0.01K,Finance,Financial Conglomerates,98.0,55.0,88.0,98.0,150.0929,37.5964,0.02K,0.01K,10741.85,1087.8,2.08B,No,8579.76,3971.67,8525.92,5044.02
19,SMTEL.BO,418.3,7.12K,Commercial Services,Miscellaneous Commercial Services,98.0,47.0,20.0,87.0,28.475,15.6143,0.53K,1.17K,594.35,28.4,7.56B,No,432.17,319.5,429.07,397.99
20,RANJITSE.BO,61.28,0.03K,Finance,Finance/Rental/Leasing,98.0,58.0,25.0,94.0,4.0307,3.42,0.44K,0.11K,122.1,6.24,164.68M,No,63.32,,62.83,69.11
21,SPICEISLIN.BO,496.95,1.91K,Process Industries,Textiles,98.0,42.0,91.0,95.0,27.4179,26.5071,19.71K,12.45K,549.0,49.61,3.10B,No,474.47,275.84,477.94,345.07
22,MAXGROW.BO,88.56,182.73K,Commercial Services,Personnel Services,98.0,98.0,96.0,91.0,4.4771,3.8136,23.92K,44.58K,93.97,7.5,3.54B,No,58.71,48.25,61.78,56.27
23,SURBHIN.BO,122.34,10.75K,Process Industries,Textiles,98.0,98.0,41.0,98.0,5.3707,2.4079,5.13K,5.24K,249.65,13.39,420.53M,No,119.55,68.99,115.18,87.45
24,SHANTAI.BO,91.36,0.87K,Process Industries,Textiles,98.0,34.0,73.0,98.0,0.1993,0.0,4.49K,0.11K,102.01,11.15,685.20M,No,96.0,51.16,95.62,67.55
25,HIKLASS.BO,84.0,0.01K,Finance,Investment Banks/Brokers,98.0,92.0,18.0,98.0,1.3229,0.5229,0.81K,3.03K,108.35,10.02,2.54B,No,79.17,50.95,78.64,64.77
26,APPL.BO,282.05,25.60K,Distribution Services,Medical Distributors,98.0,92.0,96.0,97.0,13.1393,12.9964,17.03K,14.28K,282.95,32.32,4.84B,No,227.61,133.19,232.16,163.21
28,SHENTRA.BO,131.0,0.01K,Process Industries,Chemicals: Specialty,98.0,93.0,95.0,97.0,1.8714,0.7429,0.09K,0.27K,134.85,16.65,581.40M,No,105.6,62.78,107.47,76.64
29,ASIACAP.BO,87.83,0.19K,Finance,Finance/Rental/Leasing,98.0,95.0,96.0,98.0,2.0693,0.4486,1.43K,0.68K,96.62,17.37,271.57M,No,72.42,38.21,73.08,46.87
30,STELLANT.BO,796.2,6.22K,Finance,Investment Banks/Brokers,98.0,97.0,87.0,64.0,40.7286,31.0107,4.70K,10.87K,796.2,84.5,4.53B,No,585.33,517.96,594.55,608.43
32,AXISOL.BO,349.75,5.89K,Technology Services,Information Technology Services,98.0,86.0,84.0,98.0,5.925,5.925,3.94K,1.23K,353.0,17.35,16.49B,No,313.06,183.85,320.39,235.33
33,COVANCE.BO,237.45,2.33K,Technology Services,Information Technology Services,98.0,95.0,89.0,89.0,15.2929,11.5393,8.58K,9.82K,270.0,26.67,5.26B,No,196.83,147.95,199.14,175.55
36,SANCODE.BO,432.1,0.50K,Technology Services,Information Technology Services,97.0,96.0,96.0,98.0,5.525,0.5679,2.64K,1.75K,432.1,68.0,2.24B,No,311.32,224.32,317.6,244.6
37,ACFSL.BO,67.64,1.20K,Finance,Investment Banks/Brokers,97.0,98.0,98.0,98.0,1.56,0.0,0.45K,0.60K,67.64,20.04,,No,43.21,25.95,44.82,28.56
38,EMROCK.BO,269.0,3.22K,Consumer Durables,Homebuilding,97.0,54.0,26.0,65.0,17.1679,17.15,2.71K,3.03K,305.95,25.39,4.26B,No,268.85,222.18,267.42,265.08
39,SIMANDHAR.BO,146.0,0.18K,Distribution Services,Wholesale Distributors,97.0,81.0,37.0,91.0,11.2929,7.8143,2.52K,6.83K,180.95,21.5,446.31M,No,146.39,,144.38,129.51
40,TRANSCHEM.BO,300.65,44.71K,Health Technology,Pharmaceuticals: Other,97.0,18.0,97.0,92.0,13.775,11.2571,5.82K,4.81K,377.65,38.31,3.68B,No,309.17,185.34,311.42,216.53
41,PHCAP.BO,1014.15,3.11K,Finance,Investment Banks/Brokers,97.0,71.0,91.0,94.0,28.0857,27.8643,2.65K,2.47K,1035.0,165.05,3.04B,No,944.4,578.48,954.93,729.5
42,GLITTEKG.BO,63.85,3.55K,Non-Energy Minerals,Construction Materials,97.0,97.0,86.0,97.0,1.1821,0.2429,18.28K,19.11K,80.2,7.91,1.66B,No,46.67,35.15,47.59,45.16
44,PARMAX.BO,104.78,36.32K,Health Technology,Pharmaceuticals: Major,97.0,95.0,98.0,98.0,2.5,0.9843,11.92K,31.29K,111.27,22.6,392.01M,No,75.19,42.94,76.94,46.81
45,INTEGFD.BO,143.35,7.71K,Process Industries,Agricultural Commodities/Milling,97.0,40.0,89.0,98.0,7.9893,7.7571,3.13K,0.80K,158.3,20.71,2.68B,No,144.43,75.42,144.86,91.92
46,ARTEMISADR.BO,101.55,6.00K,Distribution Services,Food Distributors,97.0,96.0,98.0,97.0,0.1421,0.0,14.90K,0.60K,101.55,21.04,608.58M,No,80.24,49.2,82.86,53.92
47,CDG.BO,288.0,0.98K,Process Industries,Industrial Specialties,97.0,91.0,93.0,93.0,18.3607,17.775,3.44K,1.93K,315.0,55.23,2.66B,No,250.4,151.79,254.36,183.96
48,VINRKLB.BO,25.0,1.28K,Health Technology,Pharmaceuticals: Major,97.0,1.0,1.0,96.0,0.7357,0.3836,1.42K,0.81K,46.65,4.5,150.70M,No,35.21,23.03,34.57,30.88
49,SHAHFOOD.BO,413.0,0.38K,Consumer Non-Durables,Food: Specialty/Candy,97.0,98.0,98.0,97.0,12.5786,8.3393,0.58K,1.00K,421.4,97.55,9.63B,No,256.67,175.56,266.43,194.38
50,PHOTON.BO,331.3,0.33K,Finance,Investment Managers,97.0,98.0,98.0,97.0,5.8321,0.0,0.07K,0.18K,331.3,90.0,901.37M,No,200.12,134.93,215.65,153.16
52,IDREAM.BO,627.2,0.05K,Consumer Services,Movies/Entertainment,97.0,71.0,97.0,93.0,8.9714,2.0107,0.20K,0.12K,644.0,145.2,169.69B,No,501.3,327.34,506.98,377.18
53,HYPERSOFT.BO,213.8,8.98K,Commercial Services,Miscellaneous Commercial Services,97.0,71.0,94.0,98.0,12.8857,12.8857,9.22K,5.85K,230.05,51.25,18.06B,No,201.73,119.29,204.06,136.99
54,AMRAFIN.BO,34.66,1.20K,Finance,Finance/Rental/Leasing,97.0,92.0,98.0,97.0,0.3179,0.0,0.50K,0.96K,34.66,12.72,465.83M,No,26.75,16.3,27.37,17.77
55,VIVAA.BO,105.01,50.00K,Consumer Non-Durables,Apparel/Footwear,97.0,96.0,98.0,97.0,1.5186,0.5629,12.19K,7.20K,105.06,31.84,413.48M,No,72.75,46.97,75.44,48.86
56,INDUSFINL.BO,162.05,22.04K,Finance,Investment Banks/Brokers,97.0,90.0,97.0,98.0,12.6643,12.4536,8.65K,9.24K,168.0,38.94,1.50B,No,135.19,76.1,138.14,87.5
57,FILTRON.BO,67.69,0.38K,Producer Manufacturing,Industrial Machinery,97.0,4.0,3.0,3.0,1.4043,0.2943,0.30K,1.50K,106.41,7.0,4.30B,No,79.64,82.39,78.95,91.92
59,ZELIO.BO,749.7,7.00K,Consumer Durables,Motor Vehicles,97.0,94.0,93.0,97.0,34.7143,23.8143,22.19K,34.80K,840.0,154.9,15.86B,No,611.55,434.33,620.36,449.0
60,SJCORP.BO,177.35,0.41K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,97.0,4.4,2.4143,0.49K,0.83K,180.15,58.94,7.69B,No,112.45,79.62,119.4,87.43
61,NEELKAN.BO,49.77,1.37K,Non-Energy Minerals,Construction Materials,97.0,88.0,98.0,97.0,0.9864,0.2536,4.89K,4.23K,49.77,13.0,251.02M,No,36.94,22.72,38.29,24.97
62,CITURGIA.BO,113.0,0.12K,Process Industries,Chemicals: Specialty,97.0,34.0,87.0,98.0,0.2429,0.0786,0.24K,0.01K,212.0,31.64,14.93B,No,117.5,80.44,117.92,103.22
63,KREONFIN.BO,86.63,14.36K,Finance,Finance/Rental/Leasing,97.0,91.0,98.0,97.0,5.0457,5.0414,36.54K,11.40K,91.24,23.92,1.75B,No,64.95,40.76,67.15,43.43
64,EMAINDIA.BO,701.65,0.66K,Producer Manufacturing,Industrial Machinery,97.0,4.0,85.0,87.0,19.875,12.4571,1.80K,2.10K,876.75,112.7,705.16M,No,786.08,532.55,783.66,584.02
65,JLL.BO,136.55,0.01K,Finance,Finance/Rental/Leasing,97.0,92.0,97.0,95.0,3.3143,0.5821,1.25K,0.32K,169.1,31.55,410.87M,No,111.97,69.08,113.9,77.16
67,INDOSMC.BO,440.5,48.00K,Producer Manufacturing,Electrical Products,97.0,84.0,97.0,97.0,21.8357,18.8107,105.08K,77.50K,480.0,134.0,10.07B,No,358.99,,364.82,
68,TEJASSVI.BO,65.72,163.17K,Process Industries,Textiles,97.0,95.0,98.0,97.0,1.4429,0.8664,50.17K,97.29K,65.72,13.8,3.82B,No,47.68,32.62,48.89,38.35
69,PANKAJPO.BO,80.05,2.05K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,93.0,84.0,56.0,5.8436,4.7271,12.03K,28.27K,97.78,15.0,443.79M,No,72.01,53.06,73.03,65.61
70,MODINSU.BO,474.05,26.89K,Producer Manufacturing,Electrical Products,97.0,11.0,88.0,97.0,27.7643,27.0571,88.67K,35.34K,579.0,97.55,22.35B,No,481.34,290.74,487.57,341.91
71,NATHUEC.BO,32.98,1.74K,Transportation,Air Freight/Couriers,96.0,25.0,97.0,96.0,1.2507,0.7286,12.92K,3.04K,39.68,7.52,136.71M,No,34.18,18.87,34.36,21.61
74,HIIL.BO,440.75,1.84K,Producer Manufacturing,Electrical Products,96.0,69.0,86.0,98.0,0.8893,0.0,7.45K,0.46K,440.75,121.33,9.54B,No,420.35,242.85,422.0,283.62
75,MAHESH.BO,29.42,0.03K,Consumer Durables,Homebuilding,96.0,99.0,98.0,96.0,3.3457,0.3179,0.24K,1.52K,46.49,12.3,122.15M,No,16.0,13.22,16.58,13.73
76,DUKEOFS.BO,38.23,13.98K,Retail Trade,Specialty Stores,96.0,98.0,98.0,97.0,0.6571,0.0064,5.66K,5.87K,38.23,13.12,376.84M,No,24.59,19.44,25.5,20.96
77,KETOMOTORS.BO,216.3,0.65K,Process Industries,Chemicals: Agricultural,96.0,88.0,98.0,96.0,2.5643,0.0,6.21K,0.27K,252.2,91.4,15.23B,No,190.37,116.36,196.95,127.79
78,MAGNUS.BO,57.08,7.91K,Commercial Services,Miscellaneous Commercial Services,96.0,0.0,0.0,72.0,3.3379,1.0829,75.82K,72.57K,223.4,8.33,192.95M,No,90.5,71.93,86.08,91.64
81,SKM.BO,446.0,8.00K,Process Industries,Chemicals: Major Diversified,96.0,93.0,95.0,98.0,17.3,15.1071,34.73K,7.90K,495.0,102.05,5.46B,No,408.44,,413.05,261.23
82,COSPOWER.BO,2045.0,0.75K,Producer Manufacturing,Electrical Products,96.0,67.0,97.0,95.0,83.575,65.9964,1.48K,0.59K,2140.0,595.0,3.76B,No,1799.77,1147.19,1847.49,1261.42
83,GDLLEAS.BO,68.99,0.01K,Finance,Finance/Rental/Leasing,96.0,53.0,7.0,0.0,2.75,1.8957,0.34K,0.08K,169.8,8.33,345.65M,No,67.93,91.46,68.4,90.53
84,AMALGAM.BO,147.0,0.13K,Commercial Services,Miscellaneous Commercial Services,96.0,98.0,98.0,93.0,4.0257,0.6571,0.89K,3.71K,147.91,38.9,408.15M,No,97.04,73.31,99.94,71.13
85,RGIL.BO,283.05,0.01K,Process Industries,Pulp & Paper,96.0,96.0,85.0,96.0,5.8429,1.8964,5.58K,10.25K,319.0,63.31,3.72B,No,233.06,168.54,237.15,177.95
87,RRMETAL.BO,70.59,4.39K,Distribution Services,Food Distributors,96.0,96.0,98.0,97.0,2.5221,1.47,11.91K,36.47K,70.59,23.8,635.93M,No,51.49,35.19,53.42,36.93
89,INCON.BO,27.43,0.10K,Producer Manufacturing,Industrial Machinery,96.0,69.0,98.0,95.0,0.6864,0.1029,3.16K,0.45K,37.04,10.74,118.69M,No,23.51,16.33,23.97,17.15
90,KELENRG.BO,9193.65,2.74K,Process Industries,Industrial Specialties,96.0,93.0,98.0,97.0,447.5536,398.8428,2.01K,1.34K,9863.5,2900.0,9.19B,No,6921.82,4595.49,7019.65,4773.73
