Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,SMTEL.BO,470.0,0.11K,Commercial Services,Miscellaneous Commercial Services,98.0,42.0,96.0,98.0,1.91K,0.19K,494.85,23.81,8.49B,No
2,MAGNUS.BO,144.23,1.60K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,98.0,7.61K,9.47K,185.92,8.33,487.54M,No
4,SALSAIN.BO,422.95,5.37K,Finance,Financial Conglomerates,98.0,0.0,98.0,98.0,0.55K,1.73K,828.95,13.89,2.95B,No
5,SURBHIN.BO,125.4,3.00K,Process Industries,Textiles,98.0,98.0,98.0,98.0,0.20K,1.02K,125.4,10.02,431.05M,No
6,EMROCK.BO,293.1,9.53K,Consumer Durables,Homebuilding,98.0,49.0,98.0,,9.08K,4.48K,305.95,24.19,4.64B,No
7,COVIDH.BO,77.49,7.55K,Technology Services,Packaged Software,98.0,92.0,98.0,98.0,2.00K,1.53K,77.49,1.72,651.61M,No
8,COVANCE.BO,171.3,0.84K,Technology Services,Information Technology Services,98.0,10.0,64.0,97.0,7.42K,2.36K,171.34,8.55,3.79B,No
9,MODMA.BO,52.33,0.40K,Producer Manufacturing,Metal Fabrication,98.0,99.0,98.0,,1.90K,6.32K,52.33,1.73,6.10B,No
10,HIKLASS.BO,100.22,0.01K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,3.05K,0.00K,100.22,6.49,3.03B,No
11,RANJITSE.BO,71.46,0.00K,Finance,Finance/Rental/Leasing,98.0,0.0,97.0,,0.64K,0.30K,122.1,6.24,192.04M,No
13,STELLANT.BO,599.75,2.86K,Finance,Investment Banks/Brokers,98.0,2.0,14.0,98.0,6.71K,3.64K,683.8,24.07,3.32B,No
14,INDSOYA.BO,48.48,1.72K,Process Industries,Agricultural Commodities/Milling,98.0,98.0,98.0,98.0,0.93K,0.39K,48.48,5.16,504.19M,No
15,BELDING.BO,1429.05,0.87K,Producer Manufacturing,Metal Fabrication,98.0,1.0,98.0,98.0,0.57K,0.70K,1847.05,367.8,20.69B,No
16,ZSANMCOM.BO,76.52,0.20K,Finance,Investment Banks/Brokers,98.0,90.0,98.0,98.0,0.07K,0.18K,76.52,10.48,3.81B,No
17,TRADWIN.BO,538.0,0.01K,Consumer Services,Other Consumer Services,98.0,7.0,2.0,,0.07K,0.10K,846.45,56.44,1.61B,No
18,KARTKIN.BO,6280.75,0.00K,Finance,Financial Conglomerates,98.0,98.0,98.0,98.0,0.00K,0.02K,6280.75,987.0,1.53B,No
19,VINRKLB.BO,43.3,0.01K,Health Technology,Pharmaceuticals: Major,98.0,66.0,98.0,,7.59K,7.75K,46.65,6.75,261.01M,No
20,SHANTAI.BO,83.72,11.46K,Process Industries,Textiles,98.0,94.0,98.0,98.0,7.49K,6.58K,83.72,11.15,627.90M,No
21,SIMANDHAR.BO,151.7,1.23K,Distribution Services,Wholesale Distributors,98.0,56.0,97.0,,8.57K,7.93K,151.7,21.5,463.74M,No
22,CALLISTA.BO,142.7,32.99K,Consumer Durables,Home Furnishings,98.0,0.0,73.0,97.0,3.21K,1.06K,225.95,15.16,434.75M,No
23,MAXGROW.BO,55.73,41.98K,Commercial Services,Personnel Services,98.0,40.0,98.0,,41.99K,35.09K,73.36,12.15,2.23B,No
24,SPICEISLIN.BO,346.5,16.79K,Process Industries,Textiles,98.0,84.0,93.0,98.0,12.96K,17.17K,354.7,41.66,2.16B,No
25,GLITTEKG.BO,48.92,13.30K,Non-Energy Minerals,Construction Materials,98.0,88.0,97.0,98.0,81.73K,38.21K,80.2,5.1,1.27B,No
26,EASTINDIA.BO,106.23,0.39K,Process Industries,Containers/Packaging,98.0,13.0,48.0,88.0,3.57K,2.16K,148.0,41.91,1.57B,No
27,OMEGAIN.BO,85.07,9.74K,Technology Services,Information Technology Services,98.0,87.0,95.0,98.0,104.50K,340.62K,112.06,6.79,6.72B,No
28,GDLLEAS.BO,87.22,0.02K,Finance,Finance/Rental/Leasing,98.0,38.0,0.0,92.0,2.94K,7.91K,169.8,9.62,436.98M,No
29,MSCTC.BO,66.46,0.76K,Non-Energy Minerals,Steel,98.0,0.0,8.0,98.0,1.16K,2.71K,123.4,9.19,5.28B,No
30,ISTRNETWK.BO,50.69,52.81K,Commercial Services,Miscellaneous Commercial Services,98.0,83.0,48.0,78.0,36.88K,33.02K,72.15,4.69,3.52B,No
31,GUJINJEC.BO,103.2,64.69K,Distribution Services,Medical Distributors,98.0,89.0,98.0,98.0,41.89K,23.80K,103.2,17.02,1.51B,No
32,UPROTECH.BO,25.92,0.10K,Technology Services,Information Technology Services,98.0,1.0,97.0,,1.06K,0.62K,36.62,5.37,157.72M,No
33,APPL.BO,405.0,18.00K,Distribution Services,Medical Distributors,98.0,68.0,97.0,98.0,7.51K,7.00K,407.0,80.8,2.78B,No
34,VRWODAR.BO,157.7,0.01K,Non-Energy Minerals,Forest Products,97.0,85.0,98.0,98.0,3.96K,1.85K,206.0,22.08,2.35B,No
35,MIDWEST.BO,4348.3,1.69K,Non-Energy Minerals,Precious Metals,97.0,1.0,27.0,97.0,5.28K,1.51K,5900.0,426.3,56.41B,No
36,ONIXSOLAR.BO,1105.05,57.10K,Producer Manufacturing,Industrial Machinery,97.0,95.0,98.0,97.0,109.37K,38.74K,1105.85,160.05,27.70B,No
38,TITANBIO.BO,496.0,136.76K,Health Technology,Biotechnology,97.0,43.0,98.0,97.0,128.62K,69.72K,555.65,74.73,20.49B,No
39,EMAINDIA.BO,544.4,0.18K,Producer Manufacturing,Industrial Machinery,97.0,79.0,97.0,98.0,4.94K,8.84K,544.4,86.5,547.12M,No
40,SWADEIN.BO,105.87,0.77K,Process Industries,Textiles,97.0,70.0,10.0,87.0,9.85K,5.32K,164.0,10.53,1.15B,No
42,HYPERSOFT.BO,134.0,2.05K,Commercial Services,Miscellaneous Commercial Services,97.0,40.0,97.0,97.0,10.00K,5.95K,138.0,20.31,11.32B,No
44,SHENTRA.BO,79.92,0.10K,Process Industries,Chemicals: Specialty,97.0,85.0,95.0,98.0,0.02K,0.04K,79.92,16.65,354.70M,No
45,SANCODE.BO,250.5,4.50K,Technology Services,Information Technology Services,97.0,26.0,72.0,98.0,3.98K,2.40K,271.6,40.5,1.02B,No
46,ASIACAP.BO,51.59,0.04K,Finance,Finance/Rental/Leasing,97.0,92.0,98.0,98.0,2.82K,1.31K,56.48,17.37,159.52M,No
47,BIZOTIC.BO,869.95,2.00K,Consumer Non-Durables,Apparel/Footwear,97.0,7.0,12.0,92.0,6.24K,6.64K,1053.0,103.55,8.39B,No
48,META.BO,10.05,3397.33K,Process Industries,Pulp & Paper,97.0,1.0,0.0,2.0,2427.18K,4478.59K,32.44,7.2,11.70B,No
49,AMS.BO,76.0,0.24K,Producer Manufacturing,Auto Parts: Oem,97.0,94.0,,,2.79K,1.91K,81.46,27.05,250.99M,No
50,PHCAP.BO,710.0,0.69K,Finance,Investment Banks/Brokers,97.0,41.0,91.0,98.0,4.56K,7.33K,715.4,148.6,2.13B,No
51,AVAX.BO,54.05,40.00K,Distribution Services,Wholesale Distributors,97.0,95.0,96.0,98.0,26.74K,18.40K,55.0,12.53,449.33M,No
52,APIS.BO,62.99,27.49K,Consumer Non-Durables,Food: Major Diversified,97.0,23.0,14.0,95.0,37.92K,13.89K,110.42,11.78,8.68B,No
53,TELECANOR.BO,33.14,52.00K,Technology Services,Packaged Software,97.0,2.0,61.0,98.0,48.91K,23.26K,48.5,7.26,507.74M,No
54,CHMBBRW.BO,30.8,24.20K,Consumer Non-Durables,Beverages: Alcoholic,97.0,4.0,97.0,33.0,21.47K,11.12K,45.87,3.5,230.65M,No
55,SPML.BO,330.45,26.00K,Distribution Services,Medical Distributors,97.0,,,,90.31K,107.10K,381.2,121.1,2.90B,No
57,HIIL.BO,1064.45,16.65K,Producer Manufacturing,Electrical Products,97.0,98.0,98.0,97.0,15.75K,26.60K,1064.45,330.26,7.68B,No
58,MODINSU.BO,347.45,69.98K,Producer Manufacturing,Electrical Products,97.0,96.0,97.0,97.0,92.65K,148.51K,366.5,93.0,16.38B,No
60,AMITSEC.BO,50.95,0.04K,Commercial Services,Miscellaneous Commercial Services,97.0,3.0,29.0,75.0,0.79K,0.42K,67.16,7.28,361.74M,No
61,TRANSCHEM.BO,165.0,0.62K,Health Technology,Pharmaceuticals: Other,97.0,14.0,34.0,97.0,4.89K,2.77K,194.25,35.2,2.02B,No
62,CDG.BO,192.05,0.76K,Process Industries,Industrial Specialties,97.0,97.0,80.0,98.0,3.15K,5.64K,195.95,50.1,1.77B,No
63,PANKAJPO.BO,63.1,6.67K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,17.0,12.0,98.0,7.75K,9.80K,75.97,14.7,349.82M,No
65,SIZEMASTER.BO,385.0,0.25K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,67.0,96.0,97.0,0.48K,0.21K,385.0,117.0,3.85B,No
66,RGIL.BO,211.95,0.06K,Process Industries,Pulp & Paper,96.0,97.0,96.0,92.0,0.70K,2.63K,246.5,57.43,2.79B,No
67,DHRUVCA.BO,344.95,0.31K,Finance,Finance/Rental/Leasing,96.0,90.0,98.0,97.0,4.76K,10.47K,345.0,111.0,1.38B,No
68,INTEGFD.BO,104.15,1.94K,Process Industries,Agricultural Commodities/Milling,96.0,93.0,98.0,97.0,3.83K,3.56K,107.29,20.71,1.95B,No
69,ZELIO.BO,483.5,23.00K,Consumer Durables,Motor Vehicles,96.0,93.0,96.0,96.0,84.42K,75.70K,610.0,154.9,10.23B,No
71,AUTOINT.BO,417.45,1.51K,Finance,Finance/Rental/Leasing,96.0,10.0,1.0,1.0,1.40K,0.79K,1031.0,58.31,1.45B,No
73,PARMESHWAR.BO,184.9,28.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,93.0,63.0,97.0,12.33K,21.40K,188.8,60.01,2.83B,No
74,FUNDVISER.BO,431.9,0.09K,Finance,Real Estate Investment Trusts,96.0,55.0,96.0,97.0,3.69K,2.47K,456.0,127.2,3.41B,No
76,BRRL.BO,945.0,0.80K,Consumer Durables,Homebuilding,96.0,38.0,96.0,97.0,4.29K,2.00K,1007.9,226.0,9.76B,No
78,RAPICUT.BO,194.8,13.67K,Non-Energy Minerals,Other Metals/Minerals,96.0,83.0,95.0,97.0,10.03K,10.07K,202.0,66.66,1.05B,No
79,CIANAGRO.BO,1629.75,198.23K,Process Industries,Agricultural Commodities/Milling,96.0,98.0,89.0,5.0,86.74K,183.35K,3633.15,378.1,45.61B,No
80,RAPID.BO,138.5,1.60K,Transportation,Air Freight/Couriers,96.0,16.0,97.0,97.0,3.20K,3.20K,147.35,44.44,527.85M,No
82,LIPPISYS.BO,58.24,55.29K,Producer Manufacturing,Industrial Machinery,96.0,97.0,96.0,97.0,20.19K,24.76K,60.2,19.75,407.68M,No
83,SISL.BO,463.05,0.80K,Consumer Durables,Homebuilding,96.0,98.0,98.0,92.0,0.47K,0.96K,463.05,152.0,832.56M,No
84,TRUEGREEN.BO,151.35,19.16K,Process Industries,Textiles,96.0,25.0,98.0,96.0,33.60K,8.40K,159.9,52.75,4.99B,No
86,PHRMASI.BO,98.16,0.10K,Health Technology,Pharmaceuticals: Major,96.0,71.0,4.0,97.0,0.93K,0.69K,131.75,26.0,670.13M,No
88,VEL.BO,49.78,16.73K,Distribution Services,Wholesale Distributors,96.0,63.0,50.0,93.0,38.38K,28.88K,55.99,12.76,1.17B,No
91,IBINFO.BO,498.9,1.47K,Consumer Non-Durables,Food: Major Diversified,96.0,0.0,88.0,95.0,3.69K,0.51K,820.3,150.3,638.95M,No
92,SHIVAM.BO,110.65,21.00K,Non-Energy Minerals,Construction Materials,96.0,1.0,96.0,96.0,27.29K,3.75K,130.4,55.0,1.88B,No
93,FREDUN.BO,2230.9,11.85K,Health Technology,Pharmaceuticals: Major,96.0,83.0,93.0,91.0,10.14K,11.30K,2278.85,666.0,12.21B,No
94,SHARP.BO,94.0,72.51K,Consumer Durables,Electronics/Appliances,96.0,98.0,98.0,96.0,40.99K,194.68K,94.56,36.0,2.44B,No
95,APTPACK.BO,147.7,0.80K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,2.0,91.0,96.0,0.79K,0.52K,198.35,56.86,1.74B,No
97,ESSEX.BO,45.76,60.00K,Consumer Non-Durables,Food: Meat/Fish/Dairy,96.0,98.0,98.0,96.0,56.74K,74.00K,48.18,18.25,698.39M,No
98,YASHHV.BO,697.05,147.00K,Producer Manufacturing,Electrical Products,95.0,96.0,96.0,89.0,83.70K,149.78K,726.8,175.8,19.90B,No
100,GVTD.BO,4465.55,31.23K,Producer Manufacturing,Electrical Products,95.0,58.0,95.0,94.0,31.70K,41.45K,4580.2,1252.85,,No
101,AMPVOLTS.BO,43.58,221.32K,Technology Services,Information Technology Services,95.0,97.0,97.0,96.0,36.07K,47.55K,43.73,15.0,1.13B,No
104,VISTARAMAR.BO,226.85,5.43K,Finance,Investment Banks/Brokers,95.0,88.0,97.0,96.0,14.32K,8.25K,230.8,91.15,1.31B,No
105,CNCRD.BO,2690.0,15.40K,Electronic Technology,Electronic Equipment/Instruments,95.0,90.0,56.0,94.0,6.53K,9.16K,2840.0,728.59,27.22B,No
107,SKM.BO,270.75,19.00K,Process Industries,Chemicals: Major Diversified,95.0,98.0,97.0,,32.61K,59.20K,299.25,102.05,3.31B,No
108,SATTRIX.BO,409.65,1.00K,Technology Services,Information Technology Services,95.0,23.0,67.0,84.0,5.97K,1.95K,451.0,152.4,4.65B,No
110,SAFFRON.BO,31.49,4.54K,Finance,Real Estate Development,95.0,80.0,52.0,1.0,8.65K,5.55K,104.13,5.9,226.26M,No
113,RETAGGIO.BO,55.67,6.00K,Consumer Durables,Other Consumer Specialties,95.0,93.0,70.0,97.0,34.91K,31.80K,56.0,18.0,1.05B,No
115,GARNET.BO,86.04,9.07K,Finance,Real Estate Development,95.0,23.0,87.0,87.0,23.00K,7.19K,116.0,24.11,1.20B,No
116,RRFIN.BO,79.95,2.09K,Finance,Insurance Brokers/Services,95.0,25.0,4.0,1.0,4.36K,3.79K,263.7,15.45,884.30M,No
117,MEERA.BO,61.8,0.69K,Producer Manufacturing,Industrial Machinery,95.0,93.0,96.0,96.0,47.37K,93.08K,68.0,27.0,1.32B,No
118,INDUSFINL.BO,83.48,2.27K,Finance,Investment Banks/Brokers,95.0,98.0,95.0,96.0,2.68K,6.47K,86.0,33.04,772.88M,No
121,BRAHMINFRA.BO,150.45,33.44K,Industrial Services,Engineering & Construction,95.0,8.0,80.0,95.0,25.10K,10.11K,178.9,43.0,4.37B,No
123,PRISMMEDI.BO,30.17,9.62K,Finance,Financial Conglomerates,95.0,44.0,96.0,93.0,51.21K,37.58K,34.49,12.49,182.93M,No
125,TRUSTEDGE.BO,169.15,4.21K,Finance,Finance/Rental/Leasing,95.0,65.0,92.0,96.0,4.50K,3.39K,178.5,54.42,1.56B,No
128,CITURGIA.BO,89.9,0.18K,Process Industries,Chemicals: Specialty,95.0,0.0,,,1.35K,0.23K,212.0,47.4,11.88B,No
132,GKL.BO,39.58,14.32K,Consumer Durables,Other Consumer Specialties,94.0,41.0,18.0,95.0,63.08K,124.86K,49.49,10.6,595.26M,No
133,SVJ.BO,443.5,0.75K,Consumer Non-Durables,Food: Major Diversified,94.0,2.0,11.0,96.0,1.75K,1.73K,583.55,185.9,2.47B,No
135,HPBL.BO,267.05,7.46K,Process Industries,Containers/Packaging,94.0,97.0,96.0,94.0,6.94K,16.73K,278.5,96.0,2.85B,No
136,CYBELEIND.BO,46.5,2.84K,Producer Manufacturing,Electrical Products,94.0,16.0,89.0,96.0,14.14K,12.49K,77.01,18.25,497.35M,No
142,SKPMIL.BO,126.82,0.06K,Process Industries,Pulp & Paper,94.0,75.0,57.0,90.0,0.91K,0.85K,135.2,29.7,1.71B,No
145,SHUBHAM.BO,65.95,30.09K,Process Industries,Textiles,94.0,66.0,61.0,90.0,36.42K,42.40K,79.0,18.2,799.45M,No
146,INDOKEM.BO,636.45,17.98K,Process Industries,Industrial Specialties,94.0,67.0,18.0,80.0,5.89K,9.30K,930.0,133.2,17.75B,No
147,RAMAVISION.BO,177.25,1.02K,Distribution Services,Medical Distributors,94.0,93.0,90.0,94.0,4.71K,5.94K,187.0,74.0,1.85B,No
148,CITIPOR.BO,43.6,0.01K,Finance,Finance/Rental/Leasing,94.0,31.0,92.0,97.0,0.76K,0.50K,52.94,17.5,135.16M,No
157,SCANPRO.BO,129.95,0.91K,Industrial Services,Engineering & Construction,94.0,51.0,92.0,94.0,0.61K,0.65K,136.4,58.21,373.39M,No
158,SUBAM.BO,209.9,12.00K,Process Industries,Pulp & Paper,94.0,89.0,71.0,92.0,14.15K,22.08K,229.7,70.77,4.88B,No
160,ECOBOAR.BO,66.38,5.18K,Non-Energy Minerals,Forest Products,94.0,32.0,74.0,96.0,10.18K,5.01K,77.8,26.2,1.75B,No
161,DHINDIA.BO,288.45,2.11K,Process Industries,Industrial Specialties,94.0,9.0,97.0,96.0,26.78K,12.33K,304.8,121.5,2.95B,No
163,BHASKAGR.BO,167.0,0.62K,Process Industries,Chemicals: Agricultural,93.0,3.0,93.0,94.0,3.64K,2.11K,199.9,70.03,870.01M,No
