Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,AXISOL.BO,604.2,616.5,3.73K,Technology Services,Information Technology Services,98.0,79.0,96.0,98.0,14.8429,5.6643,6.44K,7.50K,667.75,28.2,28.55B,No,592.95,465.98,264.24,498.82,339.36,498
2,APOLLOIN.BO,97.02,92.4,0.65K,Process Industries,Agricultural Commodities/Milling,98.0,1.0,87.0,98.0,4.4929,0.0586,2.97K,5.86K,146.05,5.16,1.01B,No,93.42,111.39,50.43,110.07,68.35,497
4,MRUTR.BO,94.4,96.3,0.91K,Finance,Investment Banks/Brokers,98.0,74.0,97.0,98.0,3.2736,1.2771,21.67K,64.07K,115.3,0.89,68.20B,No,98.35,87.77,37.14,91.3,51.22,497
5,ISERA.BO,143.9,143.9,0.00K,Technology Services,Packaged Software,98.0,62.0,87.0,97.0,0.0,0.0,2.55K,0.02K,143.9,5.46,1.21B,No,143.9,143.9,76.84,143.9,101.08,497
6,SOURCEIND.BO,56.35,55.25,0.00K,Consumer Durables,Home Furnishings,98.0,97.0,98.0,98.0,1.0307,0.0036,0.37K,0.32K,56.35,4.18,642.57M,No,46.42,36.13,16.01,39.9,21.84,498
7,SAMTELIN.BO,39.76,38.99,17.44K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,49.0,3.0,95.0,0.89,0.5529,12.72K,4.62K,72.95,1.89,281.82M,No,38.92,45.91,28.84,43.4,38.17,269
8,JTLDEFENCE.BO,856.35,873.8,0.42K,Non-Energy Minerals,Other Metals/Minerals,98.0,98.0,97.0,98.0,32.8893,12.5893,4.13K,7.13K,924.0,55.58,9.01B,No,678.27,639.07,286.04,670.62,389.15,498
9,SALSAIN.BO,320.15,337.0,0.65K,Finance,Financial Conglomerates,98.0,7.0,87.0,19.0,21.5714,19.0214,0.61K,0.28K,828.95,14.58,2.23B,No,356.63,351.23,286.15,357.1,371.89,497
10,SESHACHAL.BO,66.49,66.66,3.25K,Technology Services,Information Technology Services,98.0,7.0,3.0,3.0,0.7136,0.4514,0.63K,0.63K,105.31,2.39,4.62M,No,68.61,71.28,78.14,72.42,88.12,499
11,TANDHANIN.BO,153.95,149.0,0.99K,Finance,Investment Banks/Brokers,98.0,89.0,74.0,98.0,10.7393,9.1893,7.45K,5.81K,175.0,10.48,7.66B,No,147.12,147.54,80.0,148.18,108.64,497
12,MODMA.BO,39.5,39.51,0.80K,Producer Manufacturing,Metal Fabrication,98.0,6.0,1.0,96.0,1.8914,1.1221,1.39K,2.21K,85.79,2.28,4.60B,No,47.29,48.98,35.34,46.49,46.92,497
13,MAXGROW.BO,192.45,188.75,114.34K,Commercial Services,Personnel Services,98.0,98.0,98.0,98.0,5.0829,1.255,30.76K,30.30K,196.45,14.05,7.69B,No,157.47,111.51,65.6,126.98,76.96,497
14,VINRKLB.BO,57.19,58.35,1.01K,Health Technology,Pharmaceuticals: Major,98.0,97.0,94.0,93.0,1.125,0.1014,2.49K,8.77K,59.4,4.5,344.74M,No,50.25,38.28,29.07,40.71,38.46,497
15,HARCR.BO,33.12,32.48,0.39K,Producer Manufacturing,Auto Parts: Oem,98.0,98.0,99.0,98.0,0.6536,0.0,0.17K,0.24K,33.12,3.82,347.76M,No,26.65,18.44,9.93,20.87,12.09,498
16,LIPPISYS.BO,219.15,217.0,2.04K,Producer Manufacturing,Industrial Machinery,98.0,40.0,89.0,98.0,11.6357,10.2857,19.01K,14.76K,281.2,23.81,1.53B,No,220.49,234.44,105.59,234.43,139.07,496
17,INDUSFINL.BO,296.6,290.8,16.50K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,5.8393,1.3143,8.32K,5.50K,296.6,38.94,2.75B,No,244.51,196.3,103.31,213.63,130.96,496
18,ASIACAP.BO,123.35,125.85,0.13K,Finance,Finance/Rental/Leasing,98.0,91.0,98.0,98.0,2.2807,0.6464,0.69K,0.15K,126.0,17.37,381.40M,No,113.69,99.48,52.16,103.87,68.59,497
19,NEWMKTAVE.BO,67.05,67.05,0.00K,Finance,Investment Managers,98.0,90.0,97.0,98.0,0.185,0.0,,,67.05,9.1,686.59M,No,65.59,53.45,26.73,57.14,35.09,497
22,APPL.BO,353.55,346.65,12.00K,Distribution Services,Medical Distributors,98.0,95.0,95.0,96.0,7.4607,3.3071,14.82K,14.00K,353.55,32.32,6.06B,No,317.13,282.32,172.46,294.2,212.93,241
23,KARTKIN.BO,7849.95,7850.0,0.00K,Finance,Financial Conglomerates,98.0,30.0,55.0,98.0,384.9893,210.4322,0.02K,0.02K,10741.85,1087.8,1.92B,No,8577.44,8721.08,5124.46,8533.75,6734.68,498
24,RANJITSE.BO,58.53,55.75,0.02K,Finance,Finance/Rental/Leasing,98.0,25.0,31.0,1.0,1.8629,1.6279,0.14K,0.10K,122.1,6.24,157.29M,No,60.47,60.67,,60.71,72.38,198
25,PANKAJPO.BO,130.0,136.8,1.12K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,96.0,97.0,94.0,8.125,2.645,18.88K,22.49K,179.05,16.42,720.71M,No,128.38,101.71,67.74,109.87,79.6,496
26,DUKEOFS.BO,71.81,70.41,15.94K,Retail Trade,Specialty Stores,98.0,97.0,98.0,97.0,1.3136,0.0014,7.94K,3.13K,71.81,13.12,707.85M,No,59.16,45.4,25.22,50.44,30.75,496
28,SANCODE.BO,704.0,690.95,1.50K,Technology Services,Information Technology Services,98.0,96.0,98.0,97.0,10.625,1.0036,2.14K,4.15K,704.75,91.95,5.25B,No,594.91,488.82,280.98,530.14,349.92,496
30,GLITTEKG.BO,73.24,74.73,3.03K,Non-Energy Minerals,Construction Materials,98.0,81.0,95.0,73.0,2.9271,2.0264,12.91K,23.77K,83.3,9.06,1.90B,No,68.75,63.14,44.0,66.44,53.55,496
31,SHANTAI.BO,90.25,91.16,90.72K,Process Industries,Textiles,98.0,50.0,36.0,94.0,0.2386,0.1214,6.78K,27.34K,102.01,11.69,676.88M,No,91.2,92.09,63.98,91.78,82.77,497
32,PARMSILK.BO,323.4,325.0,0.00K,Process Industries,Textiles,98.0,33.0,95.0,98.0,12.9429,11.6214,1.03K,0.13K,472.35,58.24,970.56M,No,326.75,341.5,171.66,328.72,214.29,364
33,PURPLEWAVE.BO,406.3,387.0,10.00K,Technology Services,Packaged Software,98.0,96.0,98.0,98.0,19.55,10.7071,35.94K,7.80K,431.0,95.1,3.76B,No,379.57,259.68,,289.71,173.61,194
35,PARMAX.BO,135.05,133.75,6.33K,Health Technology,Pharmaceuticals: Major,98.0,90.0,98.0,98.0,0.2786,0.0036,12.05K,0.93K,135.05,22.6,505.26M,No,131.33,114.53,57.02,119.53,68.43,496
37,TRANSCHEM.BO,386.95,374.5,3.72K,Health Technology,Pharmaceuticals: Other,98.0,92.0,88.0,95.0,14.8393,14.1714,5.83K,3.94K,392.4,57.95,4.74B,No,350.38,337.23,226.79,344.22,258.79,496
38,SIMANDHAR.BO,142.9,150.4,0.51K,Distribution Services,Wholesale Distributors,98.0,19.0,23.0,61.0,6.3429,5.0679,1.90K,0.21K,189.1,21.5,436.83M,No,152.19,148.89,,149.58,141.53,183
39,SHENTRA.BO,119.15,125.4,0.01K,Process Industries,Chemicals: Specialty,97.0,24.0,81.0,93.0,1.0964,0.4714,0.13K,0.08K,134.85,16.65,528.80M,No,130.43,127.01,78.68,128.3,95.31,238
41,AJCJEWEL.BO,297.9,283.75,57.60K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,96.0,12.4036,5.4429,12.15K,4.80K,297.9,71.15,1.81B,No,209.68,154.81,113.34,175.26,125.63,302
42,STEELCO.BO,243.05,238.3,12.68K,Non-Energy Minerals,Steel,97.0,95.0,92.0,97.0,7.225,4.3071,12.12K,11.77K,269.1,15.0,1.53B,No,242.43,181.96,118.93,194.3,150.15,498
44,HIKLASS.BO,86.93,91.5,27.20K,Finance,Investment Banks/Brokers,97.0,59.0,57.0,93.0,2.0929,2.0107,12.00K,41.40K,108.35,13.39,2.63B,No,90.49,83.94,62.42,86.19,78.46,497
45,PHCAP.BO,1056.2,1062.85,1.96K,Finance,Investment Banks/Brokers,97.0,79.0,72.0,90.0,48.6357,48.5286,3.87K,4.71K,1158.9,165.05,3.17B,No,1070.34,1026.84,711.72,1041.76,845.59,496
46,STELLANT.BO,982.7,1012.4,0.98K,Finance,Investment Banks/Brokers,97.0,69.0,96.0,85.0,61.1,61.0393,8.10K,3.14K,1104.6,135.6,5.59B,No,1036.11,863.87,631.32,917.26,701.3,497
47,SURBHIN.BO,99.65,104.89,1.99K,Process Industries,Textiles,97.0,22.0,19.0,95.0,5.7807,3.0071,3.86K,2.32K,249.65,17.06,342.54M,No,93.65,97.57,81.81,101.86,104.71,497
48,VIVAA.BO,134.0,134.0,2.00K,Consumer Non-Durables,Apparel/Footwear,97.0,91.0,98.0,98.0,1.0036,0.1429,6.35K,1.55K,134.0,31.84,527.62M,No,124.95,109.73,58.19,116.18,68.89,497
49,EMROCK.BO,255.7,258.0,3.06K,Consumer Durables,Homebuilding,97.0,28.0,32.0,40.0,10.6964,9.5714,2.59K,1.77K,305.95,26.65,4.05B,No,265.69,261.72,249.85,261.34,269.14,496
