Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,SAMTELIN.BO,66.42,69.46K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,89.0,98.0,98.0,1.7486,0.8286,7.25K,8.06K,66.5,1.89,470.78M,No,50.41,19.87,52.71,28.33
2,MODMA.BO,55.1,1.70K,Producer Manufacturing,Metal Fabrication,98.0,1.0,96.0,98.0,2.7543,2.4743,3.65K,1.18K,85.79,1.1,6.42B,No,68.86,25.9,67.94,35.51
3,JTLDEFENCE.BO,644.6,33.16K,Non-Energy Minerals,Other Metals/Minerals,98.0,97.0,99.0,98.0,18.5857,7.8643,3.46K,6.08K,646.65,55.58,6.81B,No,412.3,155.96,445.54,206.48
4,ISERA.BO,143.9,1.20K,Technology Services,Packaged Software,98.0,96.0,97.0,98.0,1.4093,0.1971,3.05K,4.07K,143.9,1.89,1.21B,No,103.83,46.93,108.98,65.11
5,SELECTRIC.BO,2466.0,30.12K,Electronic Technology,Electronic Production Equipment,98.0,99.0,,,101.4943,33.2036,23.11K,64.14K,2466.0,155.1,29.83B,No,,,,
7,APOLLOIN.BO,108.61,0.10K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.8757,0.27,5.22K,4.64K,108.61,5.16,1.13B,No,71.44,27.47,75.91,37.88
8,MRUTR.BO,68.89,0.97K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.1164,0.0279,3.02K,15.64K,68.89,0.46,49.77B,No,45.19,17.89,48.38,25.38
9,TANDHANIN.BO,159.0,9.86K,Finance,Investment Banks/Brokers,98.0,87.0,98.0,98.0,3.3643,1.8286,2.05K,8.27K,164.0,10.48,7.91B,No,124.37,51.16,130.78,69.59
10,KETOMOTORS.BO,239.6,40.15K,Process Industries,Chemicals: Agricultural,98.0,97.0,98.0,97.0,6.1,0.0,6.26K,7.22K,252.2,91.4,16.88B,No,158.25,108.11,174.46,119.09
12,PARMSILK.BO,385.8,0.10K,Process Industries,Textiles,98.0,98.0,98.0,98.0,18.575,4.6286,0.53K,2.81K,472.35,31.19,1.16B,No,216.63,117.27,241.17,142.9
13,SESHACHAL.BO,59.3,4.59K,Technology Services,Information Technology Services,98.0,0.0,0.0,66.0,2.9743,0.4029,0.41K,0.73K,105.31,2.39,41.18M,No,89.44,67.33,86.96,85.78
14,KARTKIN.BO,9247.3,0.00K,Finance,Financial Conglomerates,98.0,82.0,98.0,98.0,349.8929,188.2358,0.02K,0.04K,10741.85,1087.8,2.26B,No,8772.77,3523.66,8852.06,4563.3
15,CALLISTA.BO,182.3,1.90K,Consumer Durables,Home Furnishings,98.0,64.0,19.0,91.0,3.7,2.7786,2.16K,2.88K,225.95,8.33,1.38B,No,168.5,135.56,173.36,167.53
16,SMTEL.BO,422.75,0.12K,Commercial Services,Miscellaneous Commercial Services,98.0,43.0,42.0,95.0,24.9679,22.775,0.37K,0.28K,494.85,24.28,7.64B,No,412.52,293.94,407.16,377.62
18,TRADWIN.BO,562.15,0.01K,Consumer Services,Other Consumer Services,98.0,5.0,52.0,72.0,31.1143,22.675,0.04K,0.09K,846.45,47.04,1.69B,No,615.79,457.59,614.15,607.64
19,SPICEISLIN.BO,504.7,18.21K,Process Industries,Textiles,98.0,75.0,94.0,97.0,31.175,30.3321,20.68K,16.21K,549.0,42.56,3.15B,No,438.9,250.51,450.73,323.14
20,VINRKLB.BO,32.59,0.01K,Health Technology,Pharmaceuticals: Major,98.0,3.0,6.0,98.0,0.8643,0.6371,2.55K,0.82K,46.65,4.5,196.45M,No,37.79,21.68,37.59,29.61
21,SHANTAI.BO,93.21,2.43K,Process Industries,Textiles,98.0,13.0,88.0,98.0,0.2036,0.0,5.81K,0.45K,102.01,11.15,699.08M,No,96.88,46.43,97.55,62.5
22,TRANSCHEM.BO,347.85,4.96K,Health Technology,Pharmaceuticals: Other,98.0,94.0,96.0,93.0,8.8143,5.5321,5.50K,6.40K,356.15,38.31,4.26B,No,271.82,168.55,282.95,206.58
23,ASIACAP.BO,94.69,2.20K,Finance,Finance/Rental/Leasing,98.0,98.0,96.0,98.0,2.5921,0.3386,1.52K,1.56K,96.62,17.37,292.78M,No,65.15,34.07,68.02,42.45
24,APPL.BO,242.9,28.00K,Distribution Services,Medical Distributors,98.0,79.0,93.0,98.0,6.575,4.9821,17.57K,12.96K,258.95,32.32,4.17B,No,209.71,,215.43,149.93
27,INTEGFD.BO,152.6,0.71K,Process Industries,Agricultural Commodities/Milling,97.0,66.0,95.0,98.0,10.1393,10.0857,3.63K,2.32K,158.3,20.71,2.86B,No,139.3,68.24,142.52,84.85
28,SHENTRA.BO,115.9,0.25K,Process Industries,Chemicals: Specialty,97.0,88.0,95.0,97.0,0.77,0.0,0.05K,0.12K,115.9,16.65,514.38M,No,93.43,,97.69,70.38
29,AXISOL.BO,320.25,12.12K,Technology Services,Information Technology Services,97.0,13.0,70.0,98.0,5.4393,4.0107,4.30K,2.32K,350.0,15.0,15.10B,No,293.62,165.8,300.93,218.36
30,CDG.BO,312.65,5.27K,Process Industries,Industrial Specialties,97.0,94.0,97.0,95.0,19.3857,19.3857,4.00K,4.34K,315.0,55.23,2.89B,No,229.06,137.74,236.72,173.75
31,SIMANDHAR.BO,142.1,0.02K,Distribution Services,Wholesale Distributors,97.0,4.0,55.0,98.0,6.9786,5.6179,2.75K,0.56K,180.95,21.5,434.39M,No,147.13,,145.16,121.7
32,NEWMKTAVE.BO,41.07,0.00K,Finance,Investment Managers,97.0,90.0,97.0,98.0,0.3771,0.0,,,41.07,9.1,202.89M,No,30.52,16.6,32.7,20.56
34,STELLANT.BO,570.7,2.85K,Finance,Investment Banks/Brokers,97.0,34.0,19.0,83.0,34.4607,32.3143,3.54K,7.12K,683.8,66.69,3.24B,No,558.89,488.97,562.52,586.62
35,JLL.BO,165.8,38.07K,Finance,Finance/Rental/Leasing,97.0,98.0,97.0,98.0,5.4093,0.4643,0.71K,2.12K,165.8,31.55,498.88M,No,94.43,62.51,101.37,70.66
36,PHCAP.BO,1006.45,7.13K,Finance,Investment Banks/Brokers,97.0,69.0,93.0,96.0,26.25,25.2143,3.32K,2.20K,1018.5,165.05,3.02B,No,881.16,528.59,903.51,687.48
37,MODINSU.BO,527.05,10.54K,Producer Manufacturing,Electrical Products,97.0,93.0,96.0,97.0,26.5321,24.225,109.42K,49.64K,579.0,97.55,24.85B,No,453.32,269.1,471.32,324.39
39,SANCODE.BO,369.0,0.50K,Technology Services,Information Technology Services,97.0,98.0,85.0,97.0,5.1429,0.0,2.70K,0.95K,369.0,49.97,1.50B,No,274.04,208.57,281.98,225.58
40,HYPERSOFT.BO,209.0,6.36K,Commercial Services,Miscellaneous Commercial Services,97.0,42.0,95.0,97.0,5.0036,4.8036,9.27K,4.99K,216.8,48.74,17.65B,No,184.55,110.71,190.14,126.96
41,PARMAX.BO,97.0,0.03K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1.57,0.0043,7.03K,13.82K,97.06,22.6,362.91M,No,57.9,38.6,62.56,41.94
43,PHOTON.BO,303.35,0.04K,Finance,Investment Managers,97.0,98.0,97.0,97.0,10.1607,0.0,0.04K,0.10K,303.35,90.0,825.32M,No,160.84,123.24,174.09,136.9
44,IDREAM.BO,587.05,0.10K,Consumer Services,Movies/Entertainment,97.0,98.0,95.0,96.0,16.2964,8.1357,0.19K,0.27K,634.6,138.3,158.83B,No,439.97,300.23,454.16,350.56
45,AANCHALISP.BO,92.75,10.97K,Producer Manufacturing,Metal Fabrication,97.0,94.0,98.0,98.0,6.3914,4.5621,12.51K,26.69K,508.0,7.62,392.64M,No,70.64,169.48,74.39,39.05
48,SKM.BO,476.4,43.00K,Process Industries,Chemicals: Major Diversified,97.0,88.0,97.0,98.0,13.9536,10.3286,42.31K,19.10K,476.4,102.05,5.83B,No,372.93,,389.96,240.11
49,ZELIO.BO,700.45,40.00K,Consumer Durables,Motor Vehicles,97.0,93.0,95.0,93.0,17.6107,8.525,28.80K,17.70K,700.45,154.9,14.81B,No,534.55,,552.32,424.6
51,KREONFIN.BO,80.14,8.75K,Finance,Finance/Rental/Leasing,96.0,91.0,98.0,97.0,4.6936,4.6386,35.32K,23.10K,83.0,19.5,1.62B,No,52.94,38.08,56.75,39.98
55,SJCORP.BO,171.6,0.64K,Consumer Durables,Other Consumer Specialties,96.0,98.0,97.0,97.0,6.2471,1.0071,0.17K,0.69K,171.6,58.94,7.44B,No,91.98,73.94,98.56,79.69
56,AMRAPLIN.BO,40.87,12.10K,Technology Services,Packaged Software,96.0,84.0,97.0,97.0,1.7757,1.26,26.50K,23.91K,44.77,12.65,2.10B,No,27.19,18.12,28.95,19.7
57,NATHUEC.BO,31.72,0.91K,Transportation,Air Freight/Couriers,96.0,2.0,98.0,96.0,1.3393,1.0029,15.09K,4.90K,39.68,7.52,131.49M,No,33.11,17.79,34.02,20.35
58,SHARP.BO,118.15,24.50K,Consumer Durables,Electronics/Appliances,96.0,44.0,98.0,97.0,0.4107,0.3286,49.25K,6.97K,118.8,36.0,3.07B,No,108.64,63.12,112.14,70.33
59,SURBHIN.BO,68.18,0.13K,Process Industries,Textiles,96.0,0.0,21.0,97.0,4.4579,2.3171,4.57K,4.49K,249.65,13.39,234.36M,No,141.13,64.47,135.09,81.62
60,SHAHFOOD.BO,358.65,3.95K,Consumer Non-Durables,Food: Specialty/Candy,96.0,98.0,97.0,96.0,16.3357,8.2357,0.35K,2.07K,358.65,97.55,8.36B,No,203.15,159.3,217.68,176.62
61,NEELKAN.BO,41.01,0.23K,Non-Energy Minerals,Construction Materials,96.0,95.0,96.0,96.0,0.9236,0.2507,4.24K,3.44K,47.26,13.0,206.84M,No,31.17,21.02,32.97,22.97
62,JAYATMA.BO,39.53,0.03K,Process Industries,Textiles,96.0,0.0,96.0,97.0,1.0414,0.1507,0.17K,0.08K,70.18,13.33,118.59M,No,53.82,25.33,53.5,30.21
63,INDUSFINL.BO,138.85,16.19K,Finance,Investment Banks/Brokers,96.0,89.0,98.0,97.0,7.5071,7.1036,7.92K,9.59K,162.75,38.94,1.29B,No,122.42,69.6,126.55,79.95
64,INDOSMC.BO,391.45,58.00K,Producer Manufacturing,Electrical Products,96.0,96.0,98.0,,18.0571,17.6179,134.13K,52.80K,442.0,134.0,8.95B,No,316.32,,327.1,
