Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,LIPPISYS.BO,254.8,15.14K,Producer Manufacturing,Industrial Machinery,98.0,87.0,98.0,98.0,14.0571,11.3536,40.10K,21.57K,272.95,19.9,1.78B,No,174.44,70.5,191.69,92.86
2,TANDHANIN.BO,140.35,3.13K,Finance,Investment Banks/Brokers,98.0,47.0,97.0,98.0,5.05,4.0393,2.80K,5.17K,164.0,10.48,6.99B,No,135.78,57.48,140.48,78.3
3,SALSAIN.BO,411.7,2.17K,Finance,Financial Conglomerates,98.0,98.0,53.0,98.0,17.6036,8.8679,1.11K,0.77K,828.95,14.58,2.87B,No,266.22,228.58,280.96,325.56
4,MODMA.BO,51.6,3.20K,Producer Manufacturing,Metal Fabrication,98.0,3.0,73.0,98.0,3.9479,3.1607,2.95K,2.10K,85.79,1.1,6.01B,No,65.56,28.08,64.21,38.38
5,JTLDEFENCE.BO,631.35,6.72K,Non-Energy Minerals,Other Metals/Minerals,98.0,97.0,99.0,98.0,15.7857,13.6929,3.07K,1.97K,694.3,55.58,6.65B,No,479.5,185.8,508.67,245.56
6,SAMTELIN.BO,50.8,3.19K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,3.0,96.0,98.0,3.4271,1.7479,10.81K,22.81K,72.95,1.89,360.07M,No,54.43,22.41,55.04,31.49
8,ISERA.BO,143.9,0.03K,Technology Services,Packaged Software,98.0,89.0,97.0,98.0,0.1036,0.0,3.18K,1.57K,143.9,2.87,1.21B,No,114.46,52.44,122.26,73.59
9,APOLLOIN.BO,129.75,0.34K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,2.2386,0.0,5.27K,0.72K,129.75,5.16,1.35B,No,84.1,32.62,91.62,46.02
10,SESHACHAL.BO,77.73,0.16K,Technology Services,Information Technology Services,98.0,5.0,5.0,72.0,4.0971,2.0029,0.90K,3.23K,105.31,2.39,53.97M,No,85.52,69.29,84.18,87.88
11,MRUTR.BO,82.3,0.84K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.42,0.0,3.19K,1.28K,82.3,0.54,59.46B,No,53.53,21.26,58.29,30.5
13,SMTEL.BO,485.4,1.20K,Commercial Services,Miscellaneous Commercial Services,98.0,89.0,68.0,94.0,26.9571,16.0607,0.50K,1.00K,594.35,26.78,8.77B,No,429.28,313.94,435.78,400.23
14,TRADWIN.BO,594.0,0.01K,Consumer Services,Other Consumer Services,98.0,32.0,68.0,14.0,23.0321,13.6357,0.03K,0.04K,846.45,47.04,1.78B,No,608.07,479.24,603.13,620.09
15,CALLISTA.BO,170.0,15.18K,Consumer Durables,Home Furnishings,98.0,15.0,57.0,81.0,8.175,5.925,2.45K,2.92K,225.95,8.33,1.28B,No,174.73,141.66,175.01,170.33
16,PARMSILK.BO,328.35,0.03K,Process Industries,Textiles,98.0,86.0,98.0,98.0,20.6536,5.3286,0.67K,0.89K,472.35,31.19,985.41M,No,255.44,128.75,278.06,157.57
17,SOURCEIND.BO,29.32,0.03K,Consumer Durables,Home Furnishings,98.0,96.0,98.0,98.0,0.4393,0.0,0.19K,0.62K,29.32,4.18,334.34M,No,20.5,9.8,22.06,12.44
19,KARTKIN.BO,8028.05,0.03K,Finance,Financial Conglomerates,98.0,80.0,92.0,98.0,139.6179,39.05,0.02K,0.00K,10741.85,1087.8,1.96B,No,8685.31,3863.52,8476.92,5027.69
20,RANJITSE.BO,63.8,0.00K,Finance,Finance/Rental/Leasing,98.0,70.0,57.0,96.0,3.5093,2.8671,0.45K,0.17K,122.1,6.24,171.46M,No,63.6,,63.08,69.19
21,SPICEISLIN.BO,497.65,6.16K,Process Industries,Textiles,98.0,34.0,91.0,95.0,28.2857,26.5536,20.28K,15.75K,549.0,44.6,3.10B,No,465.88,269.61,478.01,345.1
22,MAXGROW.BO,88.56,182.73K,Commercial Services,Personnel Services,98.0,98.0,96.0,91.0,4.9286,4.265,22.01K,46.40K,93.97,7.5,3.54B,No,58.0,47.91,61.78,56.27
23,HIKLASS.BO,81.5,0.04K,Finance,Investment Banks/Brokers,98.0,89.0,17.0,98.0,1.6629,0.6914,0.82K,3.12K,108.35,10.02,2.46B,No,79.55,50.27,78.39,64.69
24,COVANCE.BO,257.0,11.62K,Technology Services,Information Technology Services,98.0,98.0,92.0,86.0,15.5571,10.5179,8.35K,15.37K,270.0,26.42,5.69B,No,192.4,145.04,201.1,176.21
26,SHENTRA.BO,133.55,0.05K,Process Industries,Chemicals: Specialty,98.0,94.0,97.0,97.0,1.7214,0.275,0.09K,0.26K,133.55,16.65,592.71M,No,102.83,61.14,107.73,76.73
27,SHANTAI.BO,91.36,0.87K,Process Industries,Textiles,98.0,31.0,76.0,98.0,0.1993,0.0,4.79K,0.11K,102.01,11.15,685.20M,No,96.39,50.38,95.62,67.55
28,SIMANDHAR.BO,163.5,0.00K,Distribution Services,Wholesale Distributors,98.0,90.0,77.0,95.0,10.1893,6.0393,2.50K,6.69K,180.95,21.5,499.81M,No,146.32,,146.13,130.1
29,TRANSCHEM.BO,328.75,7.32K,Health Technology,Pharmaceuticals: Other,98.0,25.0,97.0,93.0,10.5929,7.6071,5.67K,4.20K,377.65,38.31,4.02B,No,301.63,181.67,314.23,217.47
31,APPL.BO,256.6,13.60K,Distribution Services,Medical Distributors,98.0,84.0,96.0,97.0,12.2464,12.175,18.46K,20.32K,259.95,32.32,4.40B,No,222.35,129.67,229.62,162.36
32,SURBHIN.BO,105.7,0.60K,Process Industries,Textiles,98.0,85.0,44.0,98.0,4.775,2.1893,4.78K,2.75K,249.65,13.39,363.33M,No,126.15,67.55,113.52,86.89
33,AXISOL.BO,349.75,5.89K,Technology Services,Information Technology Services,98.0,71.0,78.0,98.0,5.925,5.925,4.00K,1.23K,353.0,15.0,16.49B,No,308.65,180.76,320.39,235.33
34,SANCODE.BO,423.65,1.00K,Technology Services,Information Technology Services,98.0,96.0,97.0,98.0,5.9036,0.5679,2.74K,1.80K,423.65,60.71,1.72B,No,300.67,220.12,316.75,244.32
36,ASIACAP.BO,82.78,1.85K,Finance,Finance/Rental/Leasing,97.0,94.0,92.0,98.0,2.6029,0.3314,1.38K,0.54K,96.62,17.37,255.96M,No,70.97,37.18,72.57,46.7
37,STELLANT.BO,687.85,3.33K,Finance,Investment Banks/Brokers,97.0,94.0,67.0,43.0,38.1536,33.5964,4.00K,6.61K,687.85,79.64,3.91B,No,572.73,508.91,583.71,604.81
38,EMROCK.BO,255.6,4.70K,Consumer Durables,Homebuilding,97.0,28.0,39.0,63.0,16.875,16.7429,2.86K,2.70K,305.95,25.39,4.04B,No,270.38,218.93,266.08,264.63
40,PARMAX.BO,106.96,10.89K,Health Technology,Pharmaceuticals: Major,97.0,96.0,98.0,98.0,2.2671,0.6729,10.02K,19.71K,109.2,22.6,400.17M,No,70.84,41.83,77.16,46.88
41,INTEGFD.BO,147.0,0.04K,Process Industries,Agricultural Commodities/Milling,97.0,68.0,91.0,98.0,8.175,7.8964,3.23K,1.09K,158.3,20.71,2.75B,No,143.97,73.61,145.22,92.04
42,PHCAP.BO,1000.4,2.32K,Finance,Investment Banks/Brokers,97.0,63.0,91.0,94.0,25.675,24.8143,2.66K,3.30K,1035.0,165.05,3.00B,No,929.38,566.13,953.56,729.04
43,GLITTEKG.BO,60.78,2.93K,Non-Energy Minerals,Construction Materials,97.0,97.0,86.0,97.0,1.1207,0.2221,21.43K,19.62K,80.2,7.91,1.58B,No,45.52,34.37,47.28,45.05
44,VINRKLB.BO,25.3,3.94K,Health Technology,Pharmaceuticals: Major,97.0,0.0,0.0,98.0,0.82,0.3643,1.43K,0.87K,46.65,4.5,152.51M,No,36.07,22.61,34.6,30.89
46,CDG.BO,292.0,1.13K,Process Industries,Industrial Specialties,97.0,93.0,94.0,92.0,19.0964,18.5107,3.71K,3.33K,315.0,55.23,2.70B,No,244.44,148.33,254.76,184.09
47,ARTEMISADR.BO,101.55,6.00K,Distribution Services,Food Distributors,97.0,97.0,98.0,97.0,0.2814,0.0014,15.05K,0.60K,101.55,19.86,608.58M,No,79.43,48.86,82.86,53.92
48,ACFSL.BO,58.44,1.20K,Finance,Investment Banks/Brokers,97.0,96.0,98.0,97.0,0.9029,0.0,0.41K,0.48K,58.44,20.04,,No,40.94,25.29,43.9,28.25
49,KREONFIN.BO,83.48,5.35K,Finance,Finance/Rental/Leasing,97.0,93.0,98.0,97.0,5.1607,5.1571,36.40K,10.42K,85.25,23.92,1.69B,No,61.72,40.05,66.83,43.33
50,IDREAM.BO,643.0,0.10K,Consumer Services,Movies/Entertainment,97.0,88.0,97.0,96.0,9.5964,2.1321,0.20K,0.12K,644.0,145.2,173.97B,No,485.24,320.32,508.56,377.71
52,EMAINDIA.BO,716.3,1.42K,Producer Manufacturing,Industrial Machinery,97.0,4.0,90.0,89.0,21.7,14.9036,2.21K,1.84K,876.75,104.7,719.88M,No,787.34,526.26,785.12,584.51
53,PHOTON.BO,331.3,0.33K,Finance,Investment Managers,97.0,98.0,98.0,97.0,7.4857,0.0,0.07K,0.20K,331.3,90.0,901.37M,No,192.18,132.52,215.65,153.16
54,SHAHFOOD.BO,405.05,0.36K,Consumer Non-Durables,Food: Specialty/Candy,97.0,98.0,98.0,97.0,13.9714,7.8393,0.58K,1.57K,405.1,97.55,9.44B,No,241.93,171.04,265.63,194.12
55,MAHESH.BO,34.29,0.02K,Consumer Durables,Homebuilding,97.0,98.0,98.0,97.0,2.9979,0.3179,0.25K,1.51K,46.49,12.3,142.37M,No,14.88,12.94,17.07,13.89
