Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,MIDWEST.BO,4184.45,2.39K,Non-Energy Minerals,Precious Metals,99.0,7.0,92.0,97.0,5.68K,5.90K,5900.0,241.95,50.41B,No
2,MAGNUS.BO,71.1,0.65K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,98.0,3.76K,5.68K,71.1,8.26,240.34M,No
3,EASTINDIA.BO,107.75,8.39K,Process Industries,Containers/Packaging,98.0,73.0,88.0,98.0,3.73K,4.68K,148.0,24.54,1.59B,No
4,GDLLEAS.BO,91.45,0.08K,Finance,Finance/Rental/Leasing,98.0,24.0,39.0,98.0,4.08K,0.14K,169.8,9.62,458.17M,No
5,SIMANDHAR.BO,122.95,7.41K,Distribution Services,Wholesale Distributors,98.0,77.0,,,11.83K,10.31K,138.75,21.5,375.85M,No
6,ISTRNETWK.BO,47.69,16.03K,Commercial Services,Miscellaneous Commercial Services,98.0,79.0,23.0,97.0,62.02K,52.00K,72.15,4.69,3.17B,No
7,BIZOTIC.BO,982.55,4.40K,Consumer Non-Durables,Apparel/Footwear,98.0,74.0,68.0,97.0,6.40K,8.36K,1053.0,73.4,7.90B,No
8,RSTL.BO,260.0,2.25K,Non-Energy Minerals,Steel,98.0,96.0,98.0,98.0,10.07K,5.85K,276.1,50.03,3.23B,No
9,HIKLASS.BO,44.07,0.00K,Finance,Investment Banks/Brokers,98.0,98.0,98.0,98.0,2.50K,0.00K,44.07,6.49,1.19B,No
10,IBINFO.BO,787.85,0.22K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,98.0,4.63K,1.12K,820.3,147.0,1.01B,No
11,JAUSPOL.BO,31.61,0.50K,Process Industries,Containers/Packaging,98.0,96.0,98.0,98.0,13.59K,18.00K,37.11,6.07,146.21M,No
12,SPICEISLIN.BO,233.0,15.48K,Process Industries,Textiles,98.0,24.0,98.0,98.0,19.32K,4.39K,313.15,39.65,1.45B,No
13,AMITSEC.BO,50.6,0.03K,Commercial Services,Miscellaneous Commercial Services,98.0,95.0,93.0,92.0,2.32K,1.20K,67.16,7.28,359.26M,No
14,SHANTAI.BO,44.78,1.87K,Process Industries,Textiles,98.0,98.0,98.0,98.0,5.35K,3.51K,44.78,11.15,335.85M,No
15,PANKAJPO.BO,60.52,0.27K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,83.0,98.0,98.0,20.41K,2.54K,75.97,14.01,335.52M,No
16,SYNTHFO.BO,1748.35,0.54K,Producer Manufacturing,Metal Fabrication,98.0,8.0,85.0,98.0,1.11K,0.47K,2400.0,214.2,25.31B,No
17,SANCODE.BO,246.5,1.50K,Technology Services,Information Technology Services,98.0,98.0,97.0,98.0,8.41K,5.40K,246.5,31.6,1.00B,No
18,TELECANOR.BO,41.24,82.36K,Technology Services,Packaged Software,98.0,94.0,94.0,98.0,87.72K,75.34K,48.5,7.2,631.83M,No
19,APIS.BO,58.19,7.71K,Consumer Non-Durables,Food: Major Diversified,98.0,13.0,93.0,98.0,97.89K,28.13K,110.42,10.68,8.02B,No
20,PHCAP.BO,596.0,2.79K,Finance,Investment Banks/Brokers,98.0,79.0,98.0,98.0,9.36K,5.51K,610.75,148.6,1.79B,No
22,SURBHIN.BO,42.95,0.15K,Process Industries,Textiles,98.0,98.0,97.0,98.0,0.01K,0.04K,42.95,7.87,147.64M,No
23,AUTOINT.BO,384.15,2.15K,Finance,Finance/Rental/Leasing,98.0,8.0,0.0,97.0,2.07K,1.56K,1031.0,57.17,1.34B,No
24,TITANBIO.BO,369.5,390.12K,Health Technology,Biotechnology,98.0,98.0,98.0,97.0,77.39K,148.47K,372.55,74.73,15.27B,No
26,HYPERSOFT.BO,101.39,21.87K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,95.0,87.0,8.90K,12.59K,101.39,20.31,1.65B,No
27,APPL.BO,299.55,2.00K,Distribution Services,Medical Distributors,98.0,93.0,97.0,,20.94K,6.20K,299.55,80.8,2.05B,No
28,TRANSCHEM.BO,160.5,0.04K,Health Technology,Pharmaceuticals: Other,98.0,82.0,93.0,98.0,15.23K,4.33K,194.25,31.1,1.96B,No
29,GENESIS.BO,93.22,0.32K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,96.0,44.0,97.0,0.56K,0.19K,181.3,18.34,1.21B,No
